apteryx_owenii ENSAOWG00000004883
apteryx_haastii ENSAHAG00000002553
apteryx_rowi ENSARWG00000013011
dromaius_novaehollandiae ENSDNVG00000002227
nothoprocta_perdicaria ENSNPEG00000016180
numida_meleagris ENSNMEG00000011613
coturnix_japonica ENSCJPG00005010742
anser_brachyrhynchus ENSABRG00000003344
anas_platyrhynchos_platyrhynchos ENSAPLG00000001199
melopsittacus_undulatus ENSMUNG00000013590
crocodylus_porosus ENSCPRG00005000075
chelonoidis_abingdonii ENSCABG00000016099
gopherus_agassizii ENSGAGG00000020967
chrysemys_picta_bellii ENSCPBG00000016593
notechis_scutatus ENSNSUG00000005168
anolis_carolinensis ENSACAG00000028580
