eptatretus_burgeri ENSEBUG00000008320
petromyzon_marinus ENSPMAG00000002583
phascolarctos_cinereus ENSPCIG00000017969
sarcophilus_harrisii ENSSHAG00000018228
monodelphis_domestica ENSMODG00000016904
ornithorhynchus_anatinus ENSOANG00000004942
latimeria_chalumnae ENSLACG00000008921
tetraodon_nigroviridis ENSTNIG00000001741
tetraodon_nigroviridis ENSTNIG00000000107
tetraodon_nigroviridis ENSTNIG00000001413
takifugu_rubripes ENSTRUG00000007350
mola_mola ENSMMOG00000021523
labrus_bergylta ENSLBEG00000020531
gasterosteus_aculeatus ENSGACG00000014929
monopterus_albus ENSMALG00000003445
monopterus_albus ENSMALG00000005626
mastacembelus_armatus ENSMAMG00000011481
anabas_testudineus ENSATEG00000002251
seriola_dumerili ENSSDUG00000002994
seriola_lalandi_dorsalis ENSSLDG00000011049
scophthalmus_maximus ENSSMAG00000017469
amphiprion_percula ENSAPEG00000007952
amphiprion_ocellaris ENSAOCG00000011958
acanthochromis_polyacanthus ENSAPOG00000023333
stegastes_partitus ENSSPAG00000006880
maylandia_zebra ENSMZEG00005014864
astatotilapia_calliptera ENSACLG00000002971
haplochromis_burtoni ENSHBUG00000018953
pundamilia_nyererei ENSPNYG00000012191
oreochromis_niloticus ENSONIG00000016637
neolamprologus_brichardi ENSNBRG00000000685
amphilophus_citrinellus ENSACIG00000001817
xiphophorus_maculatus ENSXMAG00000030062
xiphophorus_couchianus ENSXCOG00000007977
gambusia_affinis ENSGAFG00000006791
poecilia_latipinna ENSPLAG00000015459
poecilia_mexicana ENSPMEG00000000834
poecilia_formosa ENSPFOG00000004054
poecilia_reticulata ENSPREG00000015013
cyprinodon_variegatus ENSCVAG00000017851
fundulus_heteroclitus ENSFHEG00000001277
kryptolebias_marmoratus ENSKMAG00000010069
oryzias_latipes_asm223471v1 ENSORLG00020004442
oryzias_latipes_asm223467v1 ENSORLG00000013302
oryzias_latipes_asm223469v1 ENSORLG00015021080
oryzias_melastigma ENSOMEG00000016552
cynoglossus_semilaevis ENSCSEG00000017120
hippocampus_comes ENSHCOG00000014204
periophthalmus_magnuspinnatus ENSPMGG00000018518
gadus_morhua ENSGMOG00000016230
danio_rerio ENSDARG00000058114
scleropages_formosus ENSSFOG00015001173
ciona_savignyi ENSCSAVG00000000421
ciona_intestinalis ENSCING00000014677
drosophila_melanogaster FBgn0030465
caenorhabditis_elegans_strain_n2 WBGene00012390
