takifugu_rubripes ENSTRUG00000016759
tetraodon_nigroviridis ENSTNIG00000004113
mola_mola ENSMMOG00000017862
labrus_bergylta ENSLBEG00000026454
monopterus_albus ENSMALG00000003577
mastacembelus_armatus ENSMAMG00000005933
anabas_testudineus ENSATEG00000001813
scophthalmus_maximus ENSSMAG00000008171
cynoglossus_semilaevis ENSCSEG00000018977
seriola_dumerili ENSSDUG00000022341
seriola_lalandi_dorsalis ENSSLDG00000018830
amphiprion_percula ENSAPEG00000012596
amphiprion_ocellaris ENSAOCG00000018067
acanthochromis_polyacanthus ENSAPOG00000005107
stegastes_partitus ENSSPAG00000007606
kryptolebias_marmoratus ENSKMAG00000007984
haplochromis_burtoni ENSHBUG00000007515
pundamilia_nyererei ENSPNYG00000017488
astatotilapia_calliptera ENSACLG00000020505
maylandia_zebra ENSMZEG00005013776
neolamprologus_brichardi ENSNBRG00000023176
oreochromis_niloticus ENSONIG00000016901
amphilophus_citrinellus ENSACIG00000002566
gasterosteus_aculeatus ENSGACG00000013865
poecilia_formosa ENSPFOG00000006165
poecilia_latipinna ENSPLAG00000004986
poecilia_mexicana ENSPMEG00000018006
poecilia_reticulata ENSPREG00000007580
xiphophorus_maculatus ENSXMAG00000003219
gambusia_affinis ENSGAFG00000016831
fundulus_heteroclitus ENSFHEG00000003656
cyprinodon_variegatus ENSCVAG00000015433
oryzias_latipes_asm223471v1 ENSORLG00020012522
oryzias_latipes_asm223469v1 ENSORLG00015000911
oryzias_latipes_asm223467v1 ENSORLG00000024554
oryzias_melastigma ENSOMEG00000011149
periophthalmus_magnuspinnatus ENSPMGG00000006630
hippocampus_comes ENSHCOG00000020397
gadus_morhua ENSGMOG00000017698
pygocentrus_nattereri ENSPNAG00000017921
astyanax_mexicanus ENSAMXG00000036929
ictalurus_punctatus ENSIPUG00000023243
danio_rerio ENSDARG00000029250
scleropages_formosus ENSSFOG00015000697
paramormyrops_kingsleyae ENSPKIG00000024605
lepisosteus_oculatus ENSLOCG00000003386
calidris_pugnax ENSCPUG00000012297
calidris_pugnax ENSCPUG00000012299
calidris_pygmaea ENSCPGG00000001378
melopsittacus_undulatus ENSMUNG00000000598
anser_brachyrhynchus ENSABRG00000020917
anas_platyrhynchos_platyrhynchos ENSAPLG00000010510
apteryx_haastii ENSAHAG00000019440
apteryx_owenii ENSAOWG00000008217
apteryx_rowi ENSARWG00000015521
dromaius_novaehollandiae ENSDNVG00000004687
nothoprocta_perdicaria ENSNPEG00000002976
sphenodon_punctatus ENSSPUG00000017687
gopherus_agassizii ENSGAGG00000000860
chelonoidis_abingdonii ENSCABG00000008406
chrysemys_picta_bellii ENSCPBG00000025603
pelodiscus_sinensis ENSPSIG00000016138
phascolarctos_cinereus ENSPCIG00000003617
notamacropus_eugenii ENSMEUG00000012303
sarcophilus_harrisii ENSSHAG00000004343
sarcophilus_harrisii ENSSHAG00000004105
monodelphis_domestica ENSMODG00000011046
ictidomys_tridecemlineatus ENSSTOG00000004392
spermophilus_dauricus ENSSDAG00000014606
urocitellus_parryii ENSUPAG00010000594
marmota_marmota_marmota ENSMMMG00000005242
cavia_porcellus ENSCPOG00000037626
cavia_aperea ENSCAPG00000012583
chinchilla_lanigera ENSCLAG00000015942
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008868
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015176
fukomys_damarensis ENSFDAG00000004957
castor_canadensis ENSCCNG00000008888
dipodomys_ordii ENSDORG00000015768
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023300
mus_spicilegus ENSMSIG00000011896
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038425
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022388
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019116
rattus_norvegicus ENSRNOG00000012111
meriones_unguiculatus ENSMUGG00000020813
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024509
cricetulus_griseus_crigri-picr ENSCGRG00015009836
cricetulus_griseus_crigri_1.0 ENSCGRG00000014507
mesocricetus_auratus ENSMAUG00000012508
peromyscus_maniculatus_bairdii ENSPEMG00000016273
microtus_ochrogaster ENSMOCG00000018932
nannospalax_galili ENSNGAG00000023223
oryctolagus_cuniculus ENSOCUG00000003746
oryctolagus_cuniculus ENSOCUG00000026392
ochotona_princeps ENSOPRG00000007652
tupaia_belangeri ENSTBEG00000010418
pongo_abelii ENSPPYG00000009169
nomascus_leucogenys ENSNLEG00000027146
gorilla_gorilla ENSGGOG00000014321
homo_sapiens ENSG00000101751
pan_troglodytes ENSPTRG00000010034
