calidris_pygmaea ENSCPGG00000011414
calidris_pugnax ENSCPUG00000001824
melopsittacus_undulatus ENSMUNG00000014660
taeniopygia_guttata ENSTGUG00000005610
lonchura_striata_domestica ENSLSDG00000003675
serinus_canaria ENSSCAG00000010456
zonotrichia_albicollis ENSZALG00000008658
junco_hyemalis ENSJHYG00000005694
ficedula_albicollis ENSFALG00000002824
parus_major ENSPMJG00000011848
cyanistes_caeruleus ENSCCEG00000013314
lepidothrix_coronata ENSLCOG00000015724
manacus_vitellinus ENSMVIG00005010910
lepidothrix_coronata ENSLCOG00000015725
serinus_canaria ENSSCAG00000010449
gallus_gallus ENSGALG00000029677
meleagris_gallopavo ENSMGAG00000011969
coturnix_japonica ENSCJPG00005014778
numida_meleagris ENSNMEG00000019061
anser_brachyrhynchus ENSABRG00000022353
apteryx_haastii ENSAHAG00000002338
apteryx_owenii ENSAOWG00000009122
apteryx_rowi ENSARWG00000001834
dromaius_novaehollandiae ENSDNVG00000016331
nothoprocta_perdicaria ENSNPEG00000013129
crocodylus_porosus ENSCPRG00005010907
chelonoidis_abingdonii ENSCABG00000003110
chelonoidis_abingdonii ENSCABG00000003119
gopherus_agassizii ENSGAGG00000013948
chrysemys_picta_bellii ENSCPBG00000024938
pelodiscus_sinensis ENSPSIG00000016965
sphenodon_punctatus ENSSPUG00000017618
ailuropoda_melanoleuca ENSAMEG00000014223
ursus_maritimus ENSUMAG00000011128
mustela_putorius_furo ENSMPUG00000018236
neovison_vison ENSNVIG00000018077
canis_lupus_familiaris ENSCAFG00000003652
canis_lupus_dingo ENSCAFG00020023259
vulpes_vulpes ENSVVUG00000017162
panthera_pardus ENSPPRG00000007373
panthera_tigris_altaica ENSPTIG00000010410
felis_catus ENSFCAG00000012691
bison_bison_bison ENSBBBG00000003565
bos_mutus ENSBMUG00000000582
bos_taurus ENSBTAG00000015353
capra_hircus ENSCHIG00000025859
ovis_aries ENSOARG00000008240
tursiops_truncatus ENSTTRG00000004094
vicugna_pacos ENSVPAG00000003661
sus_scrofa ENSSSCG00000015448
equus_asinus_asinus ENSEASG00005017556
equus_caballus ENSECAG00000018422
pteropus_vampyrus ENSPVAG00000014064
myotis_lucifugus ENSMLUG00000004186
sorex_araneus ENSSARG00000007509
chinchilla_lanigera ENSCLAG00000007392
octodon_degus ENSODEG00000008055
cavia_porcellus ENSCPOG00000010378
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008249
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018147
fukomys_damarensis ENSFDAG00000018759
ictidomys_tridecemlineatus ENSSTOG00000014565
urocitellus_parryii ENSUPAG00010002191
spermophilus_dauricus ENSSDAG00000010129
marmota_marmota_marmota ENSMMMG00000011768
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019111
mus_spicilegus ENSMSIG00000018176
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041138
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018255
