calidris_pugnax ENSCPUG00000007780
calidris_pygmaea ENSCPGG00000003984
manacus_vitellinus ENSMVIG00005001700
manacus_vitellinus ENSMVIG00005009295
manacus_vitellinus ENSMVIG00005010937
manacus_vitellinus ENSMVIG00005004408
manacus_vitellinus ENSMVIG00005000242
manacus_vitellinus ENSMVIG00005007201
manacus_vitellinus ENSMVIG00005007099
manacus_vitellinus ENSMVIG00005003883
manacus_vitellinus ENSMVIG00005008497
manacus_vitellinus ENSMVIG00005004223
manacus_vitellinus ENSMVIG00005007847
manacus_vitellinus ENSMVIG00005002845
lepidothrix_coronata ENSLCOG00000011103
junco_hyemalis ENSJHYG00000006786
zonotrichia_albicollis ENSZALG00000013979
serinus_canaria ENSSCAG00000001456
anser_brachyrhynchus ENSABRG00000011319
numida_meleagris ENSNMEG00000017917
coturnix_japonica ENSCJPG00005008791
apteryx_haastii ENSAHAG00000002402
apteryx_rowi ENSARWG00000001520
