gopherus_agassizii ENSGAGG00000015847
chelonoidis_abingdonii ENSCABG00000009557
chrysemys_picta_bellii ENSCPBG00000000475
pelodiscus_sinensis ENSPSIG00000015825
apteryx_haastii ENSAHAG00000016429
apteryx_owenii ENSAOWG00000017454
apteryx_rowi ENSARWG00000002074
nothoprocta_perdicaria ENSNPEG00000012206
dromaius_novaehollandiae ENSDNVG00000014109
junco_hyemalis ENSJHYG00000009257
zonotrichia_albicollis ENSZALG00000008084
serinus_canaria ENSSCAG00000003708
lonchura_striata_domestica ENSLSDG00000009246
taeniopygia_guttata ENSTGUG00000000619
cyanistes_caeruleus ENSCCEG00000004539
parus_major ENSPMJG00000005689
ficedula_albicollis ENSFALG00000008227
lepidothrix_coronata ENSLCOG00000010164
manacus_vitellinus ENSMVIG00005009900
melopsittacus_undulatus ENSMUNG00000001572
calidris_pygmaea ENSCPGG00000015516
calidris_pugnax ENSCPUG00000001339
melopsittacus_undulatus ENSMUNG00000012538
meleagris_gallopavo ENSMGAG00000015277
meleagris_gallopavo ENSMGAG00000016906
gallus_gallus ENSGALG00000017334
coturnix_japonica ENSCJPG00005005359
numida_meleagris ENSNMEG00000001201
anas_platyrhynchos_platyrhynchos ENSAPLG00000024523
anas_platyrhynchos_platyrhynchos ENSAPLG00000029556
anser_brachyrhynchus ENSABRG00000001391
anas_platyrhynchos_platyrhynchos ENSAPLG00000024979
crocodylus_porosus ENSCPRG00005016832
chelonoidis_abingdonii ENSCABG00000002090
pogona_vitticeps ENSPVIG00000021403
anolis_carolinensis ENSACAG00000014281
notechis_scutatus ENSNSUG00000007251
salvator_merianae ENSSMRG00000003128
latimeria_chalumnae ENSLACG00000010546
takifugu_rubripes ENSTRUG00000009226
tetraodon_nigroviridis ENSTNIG00000016276
mola_mola ENSMMOG00000015896
gasterosteus_aculeatus ENSGACG00000011697
labrus_bergylta ENSLBEG00000027188
monopterus_albus ENSMALG00000017589
mastacembelus_armatus ENSMAMG00000011158
anabas_testudineus ENSATEG00000011818
seriola_lalandi_dorsalis ENSSLDG00000023229
seriola_lalandi_dorsalis ENSSLDG00000003262
seriola_dumerili ENSSDUG00000012154
scophthalmus_maximus ENSSMAG00000003815
amphiprion_ocellaris ENSAOCG00000010241
amphiprion_percula ENSAPEG00000010601
acanthochromis_polyacanthus ENSAPOG00000020366
stegastes_partitus ENSSPAG00000007178
maylandia_zebra ENSMZEG00005011829
astatotilapia_calliptera ENSACLG00000024994
pundamilia_nyererei ENSPNYG00000010845
haplochromis_burtoni ENSHBUG00000001928
neolamprologus_brichardi ENSNBRG00000000977
oreochromis_niloticus ENSONIG00000005595
amphilophus_citrinellus ENSACIG00000003364
xiphophorus_maculatus ENSXMAG00000007243
xiphophorus_couchianus ENSXCOG00000005493
gambusia_affinis ENSGAFG00000020701
poecilia_formosa ENSPFOG00000004102
poecilia_latipinna ENSPLAG00000006688
poecilia_mexicana ENSPMEG00000019192
poecilia_reticulata ENSPREG00000013431
fundulus_heteroclitus ENSFHEG00000008082
cyprinodon_variegatus ENSCVAG00000008312
kryptolebias_marmoratus ENSKMAG00000006828
oryzias_latipes_asm223467v1 ENSORLG00000003448
oryzias_latipes_asm223471v1 ENSORLG00020013581
oryzias_latipes_asm223469v1 ENSORLG00015018128
oryzias_melastigma ENSOMEG00000002116
cynoglossus_semilaevis ENSCSEG00000012511
periophthalmus_magnuspinnatus ENSPMGG00000018091
hippocampus_comes ENSHCOG00000018909
gadus_morhua ENSGMOG00000001785
esox_lucius ENSELUG00000006887
pygocentrus_nattereri ENSPNAG00000008542
astyanax_mexicanus ENSAMXG00000012811
ictalurus_punctatus ENSIPUG00000013194
danio_rerio ENSDARG00000070025
scleropages_formosus ENSSFOG00015000347
paramormyrops_kingsleyae ENSPKIG00000003783
pygocentrus_nattereri ENSPNAG00000020899
astyanax_mexicanus ENSAMXG00000008315
ictalurus_punctatus ENSIPUG00000010844
danio_rerio ENSDARG00000079850
fundulus_heteroclitus ENSFHEG00000017607
cyprinodon_variegatus ENSCVAG00000019171
xiphophorus_maculatus ENSXMAG00000017516
xiphophorus_couchianus ENSXCOG00000011886
gambusia_affinis ENSGAFG00000019468
poecilia_formosa ENSPFOG00000016709
poecilia_mexicana ENSPMEG00000022294
poecilia_latipinna ENSPLAG00000014535
poecilia_reticulata ENSPREG00000012333
kryptolebias_marmoratus ENSKMAG00000004599
oryzias_latipes_asm223471v1 ENSORLG00020012154
oryzias_latipes_asm223467v1 ENSORLG00000004252
oryzias_latipes_asm223469v1 ENSORLG00015018183
oryzias_melastigma ENSOMEG00000014091
tetraodon_nigroviridis ENSTNIG00000009938
takifugu_rubripes ENSTRUG00000006179
mola_mola ENSMMOG00000010213
monopterus_albus ENSMALG00000014147
mastacembelus_armatus ENSMAMG00000013518
anabas_testudineus ENSATEG00000002335
scophthalmus_maximus ENSSMAG00000018355
cynoglossus_semilaevis ENSCSEG00000019634
seriola_dumerili ENSSDUG00000013123
seriola_lalandi_dorsalis ENSSLDG00000021312
labrus_bergylta ENSLBEG00000015470
gasterosteus_aculeatus ENSGACG00000020573
amphiprion_ocellaris ENSAOCG00000009560
amphiprion_percula ENSAPEG00000020918
acanthochromis_polyacanthus ENSAPOG00000002706
stegastes_partitus ENSSPAG00000017443
maylandia_zebra ENSMZEG00005024363
astatotilapia_calliptera ENSACLG00000002339
pundamilia_nyererei ENSPNYG00000022909
haplochromis_burtoni ENSHBUG00000007709
neolamprologus_brichardi ENSNBRG00000012206
oreochromis_niloticus ENSONIG00000004660
amphilophus_citrinellus ENSACIG00000008731
periophthalmus_magnuspinnatus ENSPMGG00000005187
hippocampus_comes ENSHCOG00000012846
gadus_morhua ENSGMOG00000002047
esox_lucius ENSELUG00000009459
scleropages_formosus ENSSFOG00015006051
paramormyrops_kingsleyae ENSPKIG00000022691
lepisosteus_oculatus ENSLOCG00000008672
latimeria_chalumnae ENSLACG00000000535
periophthalmus_magnuspinnatus ENSPMGG00000012782
xenopus_tropicalis ENSXETG00000004692
crocodylus_porosus ENSCPRG00005014819
