calidris_pygmaea ENSCPGG00000006121
coturnix_japonica ENSCJPG00005002768
apteryx_haastii ENSAHAG00000002939
calidris_pugnax ENSCPUG00000008181
anas_platyrhynchos_platyrhynchos ENSAPLG00000017836
chrysemys_picta_bellii ENSCPBG00000005025
sphenodon_punctatus ENSSPUG00000002280
oryctolagus_cuniculus ENSOCUG00000001428
ochotona_princeps ENSOPRG00000002660
bos_taurus ENSBTAG00000012032
bos_mutus ENSBMUG00000013761
bison_bison_bison ENSBBBG00000003458
capra_hircus ENSCHIG00000020219
ovis_aries ENSOARG00000016237
tursiops_truncatus ENSTTRG00000009561
sus_scrofa ENSSSCG00000013642
ursus_maritimus ENSUMAG00000025093
ursus_americanus ENSUAMG00000018637
ailuropoda_melanoleuca ENSAMEG00000011455
neovison_vison ENSNVIG00000024079
mustela_putorius_furo ENSMPUG00000006672
canis_lupus_dingo ENSCAFG00020024472
canis_lupus_familiaris ENSCAFG00000017790
vulpes_vulpes ENSVVUG00000017287
panthera_pardus ENSPPRG00000023496
panthera_tigris_altaica ENSPTIG00000008199
felis_catus ENSFCAG00000004881
pteropus_vampyrus ENSPVAG00000003693
myotis_lucifugus ENSMLUG00000015123
equus_asinus_asinus ENSEASG00005010534
equus_asinus_asinus ENSEASG00005010517
equus_caballus ENSECAG00000023182
pan_troglodytes ENSPTRG00000010470
pan_paniscus ENSPPAG00000043851
homo_sapiens ENSG00000065989
gorilla_gorilla ENSGGOG00000026422
pongo_abelii ENSPPYG00000009552
nomascus_leucogenys ENSNLEG00000012207
rhinopithecus_bieti ENSRBIG00000036253
rhinopithecus_roxellana ENSRROG00000029729
colobus_angolensis_palliatus ENSCANG00000023763
piliocolobus_tephrosceles ENSPTEG00000033684
macaca_mulatta ENSMMUG00000016122
macaca_fascicularis ENSMFAG00000004722
macaca_nemestrina ENSMNEG00000040163
theropithecus_gelada ENSTGEG00000024959
papio_anubis ENSPANG00000007730
cercocebus_atys ENSCATG00000044053
mandrillus_leucophaeus ENSMLEG00000030983
chlorocebus_sabaeus ENSCSAG00000007204
cebus_capucinus_imitator ENSCCAG00000027835
saimiri_boliviensis_boliviensis ENSSBOG00000034527
callithrix_jacchus ENSCJAG00000006698
aotus_nancymaae ENSANAG00000024994
carlito_syrichta ENSTSYG00000028732
propithecus_coquereli ENSPCOG00000024879
prolemur_simus ENSPSMG00000018693
microcebus_murinus ENSMICG00000026345
otolemur_garnettii ENSOGAG00000012581
tupaia_belangeri ENSTBEG00000009756
chinchilla_lanigera ENSCLAG00000005445
octodon_degus ENSODEG00000016246
cavia_porcellus ENSCPOG00000024714
cavia_aperea ENSCAPG00000006416
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015878
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016881
fukomys_damarensis ENSFDAG00000009269
urocitellus_parryii ENSUPAG00010001873
spermophilus_dauricus ENSSDAG00000005730
marmota_marmota_marmota ENSMMMG00000017967
ictidomys_tridecemlineatus ENSSTOG00000027947
castor_canadensis ENSCCNG00000012426
dipodomys_ordii ENSDORG00000013594
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032987
mus_spicilegus ENSMSIG00000016751
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032177
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031863
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014729
rattus_norvegicus ENSRNOG00000020828
meriones_unguiculatus ENSMUGG00000020898
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014442
cricetulus_griseus_crigri-picr ENSCGRG00015000066
cricetulus_griseus_crigri_1.0 ENSCGRG00000010402
mesocricetus_auratus ENSMAUG00000013828
microtus_ochrogaster ENSMOCG00000007095
peromyscus_maniculatus_bairdii ENSPEMG00000023071
nannospalax_galili ENSNGAG00000016357
jaculus_jaculus ENSJJAG00000022269
echinops_telfairi ENSETEG00000000467
loxodonta_africana ENSLAFG00000032058
procavia_capensis ENSPCAG00000014052
sorex_araneus ENSSARG00000010067
notamacropus_eugenii ENSMEUG00000015903
phascolarctos_cinereus ENSPCIG00000018672
monodelphis_domestica ENSMODG00000005727
sarcophilus_harrisii ENSSHAG00000006562
ornithorhynchus_anatinus ENSOANG00000030502
taeniopygia_guttata ENSTGUG00000015629
anser_brachyrhynchus ENSABRG00000022594
chrysemys_picta_bellii ENSCPBG00000005273
pogona_vitticeps ENSPVIG00000009156
notechis_scutatus ENSNSUG00000012535
anolis_carolinensis ENSACAG00000008734
salvator_merianae ENSSMRG00000016802
pelodiscus_sinensis ENSPSIG00000008409
gallus_gallus ENSGALG00000050456
chelonoidis_abingdonii ENSCABG00000004523
gopherus_agassizii ENSGAGG00000004053
scophthalmus_maximus ENSSMAG00000004595
anabas_testudineus ENSATEG00000020983
amphiprion_ocellaris ENSAOCG00000005111
amphiprion_percula ENSAPEG00000011085
stegastes_partitus ENSSPAG00000000913
mastacembelus_armatus ENSMAMG00000011754
monopterus_albus ENSMALG00000016600
seriola_dumerili ENSSDUG00000020801
seriola_lalandi_dorsalis ENSSLDG00000014021
pundamilia_nyererei ENSPNYG00000013235
maylandia_zebra ENSMZEG00005019025
haplochromis_burtoni ENSHBUG00000021116
neolamprologus_brichardi ENSNBRG00000010191
astatotilapia_calliptera ENSACLG00000018415
oreochromis_niloticus ENSONIG00000001548
amphilophus_citrinellus ENSACIG00000024195
labrus_bergylta ENSLBEG00000008179
gasterosteus_aculeatus ENSGACG00000013825
mola_mola ENSMMOG00000012124
cyprinodon_variegatus ENSCVAG00000013999
