ciona_savignyi ENSCSAVG00000002806
ciona_intestinalis ENSCING00000010123
caenorhabditis_elegans_strain_n2 WBGene00010459
pygocentrus_nattereri ENSPNAG00000016224
astyanax_mexicanus ENSAMXG00000005337
ictalurus_punctatus ENSIPUG00000005619
danio_rerio ENSDARG00000026835
gasterosteus_aculeatus ENSGACG00000004881
mola_mola ENSMMOG00000017902
xiphophorus_maculatus ENSXMAG00000004016
xiphophorus_couchianus ENSXCOG00000017004
gambusia_affinis ENSGAFG00000000430
poecilia_formosa ENSPFOG00000019440
poecilia_latipinna ENSPLAG00000015953
poecilia_mexicana ENSPMEG00000004083
poecilia_reticulata ENSPREG00000016034
fundulus_heteroclitus ENSFHEG00000009947
cyprinodon_variegatus ENSCVAG00000010353
kryptolebias_marmoratus ENSKMAG00000002412
oryzias_latipes_asm223471v1 ENSORLG00020001152
oryzias_latipes_asm223467v1 ENSORLG00000002345
oryzias_latipes_asm223469v1 ENSORLG00015015932
oryzias_melastigma ENSOMEG00000006021
takifugu_rubripes ENSTRUG00000025767
tetraodon_nigroviridis ENSTNIG00000008216
cynoglossus_semilaevis ENSCSEG00000013575
periophthalmus_magnuspinnatus ENSPMGG00000022137
amphiprion_ocellaris ENSAOCG00000012002
amphiprion_percula ENSAPEG00000021127
acanthochromis_polyacanthus ENSAPOG00000018860
stegastes_partitus ENSSPAG00000019864
labrus_bergylta ENSLBEG00000002486
monopterus_albus ENSMALG00000013120
monopterus_albus ENSMALG00000007386
anabas_testudineus ENSATEG00000024748
haplochromis_burtoni ENSHBUG00000015762
pundamilia_nyererei ENSPNYG00000003923
astatotilapia_calliptera ENSACLG00000025194
maylandia_zebra ENSMZEG00005012238
neolamprologus_brichardi ENSNBRG00000007084
oreochromis_niloticus ENSONIG00000000139
amphilophus_citrinellus ENSACIG00000003090
mastacembelus_armatus ENSMAMG00000003174
seriola_lalandi_dorsalis ENSSLDG00000010587
seriola_lalandi_dorsalis ENSSLDG00000011653
seriola_dumerili ENSSDUG00000008739
scophthalmus_maximus ENSSMAG00000009529
hippocampus_comes ENSHCOG00000014320
gadus_morhua ENSGMOG00000005773
esox_lucius ENSELUG00000022726
astyanax_mexicanus ENSAMXG00000016918
pygocentrus_nattereri ENSPNAG00000025807
danio_rerio ENSDARG00000089791
esox_lucius ENSELUG00000014643
scleropages_formosus ENSSFOG00015006183
paramormyrops_kingsleyae ENSPKIG00000017451
lepisosteus_oculatus ENSLOCG00000009507
manacus_vitellinus ENSMVIG00005014563
manacus_vitellinus ENSMVIG00005015688
lepidothrix_coronata ENSLCOG00000008350
parus_major ENSPMJG00000010211
cyanistes_caeruleus ENSCCEG00000006458
ficedula_albicollis ENSFALG00000005964
taeniopygia_guttata ENSTGUG00000015746
taeniopygia_guttata ENSTGUG00000012149
lonchura_striata_domestica ENSLSDG00000005525
serinus_canaria ENSSCAG00000006106
junco_hyemalis ENSJHYG00000002519
zonotrichia_albicollis ENSZALG00000012131
calidris_pygmaea ENSCPGG00000006899
calidris_pugnax ENSCPUG00000006991
melopsittacus_undulatus ENSMUNG00000004633
anas_platyrhynchos_platyrhynchos ENSAPLG00000003013
anser_brachyrhynchus ENSABRG00000014513
meleagris_gallopavo ENSMGAG00000012337
coturnix_japonica ENSCJPG00005001508
gallus_gallus ENSGALG00000039882
numida_meleagris ENSNMEG00000004730
apteryx_owenii ENSAOWG00000000509
apteryx_haastii ENSAHAG00000008785
apteryx_rowi ENSARWG00000017936
dromaius_novaehollandiae ENSDNVG00000005281
nothoprocta_perdicaria ENSNPEG00000015393
crocodylus_porosus ENSCPRG00005005255
chelonoidis_abingdonii ENSCABG00000013817
gopherus_agassizii ENSGAGG00000025285
chrysemys_picta_bellii ENSCPBG00000026054
pelodiscus_sinensis ENSPSIG00000006617
pogona_vitticeps ENSPVIG00000007039
anolis_carolinensis ENSACAG00000009436
notechis_scutatus ENSNSUG00000012403
salvator_merianae ENSSMRG00000021135
sphenodon_punctatus ENSSPUG00000009133
phascolarctos_cinereus ENSPCIG00000026187
sarcophilus_harrisii ENSSHAG00000006270
monodelphis_domestica ENSMODG00000005569
sarcophilus_harrisii ENSSHAG00000002468
notamacropus_eugenii ENSMEUG00000012300
monodelphis_domestica ENSMODG00000010451
dasypus_novemcinctus ENSDNOG00000040672
choloepus_hoffmanni ENSCHOG00000003002
procavia_capensis ENSPCAG00000007583
echinops_telfairi ENSETEG00000004776
loxodonta_africana ENSLAFG00000006098
pteropus_vampyrus ENSPVAG00000017176
myotis_lucifugus ENSMLUG00000007363
equus_asinus_asinus ENSEASG00005001280
ursus_maritimus ENSUMAG00000019807
ursus_americanus ENSUAMG00000017930
ailuropoda_melanoleuca ENSAMEG00000001599
neovison_vison ENSNVIG00000001350
mustela_putorius_furo ENSMPUG00000015100
canis_lupus_familiaris ENSCAFG00000028968
canis_lupus_dingo ENSCAFG00020003015
vulpes_vulpes ENSVVUG00000016846
panthera_tigris_altaica ENSPTIG00000016767
panthera_pardus ENSPPRG00000005112
felis_catus ENSFCAG00000005032
sorex_araneus ENSSARG00000003918
erinaceus_europaeus ENSEEUG00000003260
vicugna_pacos ENSVPAG00000006723
sus_scrofa ENSSSCG00000006049
bos_taurus ENSBTAG00000033902
bos_mutus ENSBMUG00000026044
bison_bison_bison ENSBBBG00000013671
ovis_aries ENSOARG00000016387
capra_hircus ENSCHIG00000015415
tursiops_truncatus ENSTTRG00000014889
microcebus_murinus ENSMICG00000006898
propithecus_coquereli ENSPCOG00000000056
otolemur_garnettii ENSOGAG00000002276
carlito_syrichta ENSTSYG00000003303
castor_canadensis ENSCCNG00000025901
dipodomys_ordii ENSDORG00000011870
mus_spicilegus ENSMSIG00000006379
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022299
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020653
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019756
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019765
rattus_norvegicus ENSRNOG00000004403
meriones_unguiculatus ENSMUGG00000014032
cricetulus_griseus_crigri-picr ENSCGRG00015027224
cricetulus_griseus_crigri_1.0 ENSCGRG00000004733
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006441
mesocricetus_auratus ENSMAUG00000018679
microtus_ochrogaster ENSMOCG00000014663
peromyscus_maniculatus_bairdii ENSPEMG00000000366
nannospalax_galili ENSNGAG00000012882
jaculus_jaculus ENSJJAG00000001066
cavia_porcellus ENSCPOG00000033503
cavia_aperea ENSCAPG00000010845
octodon_degus ENSODEG00000000912
chinchilla_lanigera ENSCLAG00000005938
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007857
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002698
fukomys_damarensis ENSFDAG00000007424
spermophilus_dauricus ENSSDAG00000002559
urocitellus_parryii ENSUPAG00010012365
ictidomys_tridecemlineatus ENSSTOG00000007983
marmota_marmota_marmota ENSMMMG00000016463
oryctolagus_cuniculus ENSOCUG00000009191
ochotona_princeps ENSOPRG00000008981
pan_paniscus ENSPPAG00000040806
pan_troglodytes ENSPTRG00000020492
homo_sapiens ENSG00000164933
homo_sapiens ENSG00000285982
gorilla_gorilla ENSGGOG00000015117
nomascus_leucogenys ENSNLEG00000003777
macaca_fascicularis ENSMFAG00000039281
macaca_nemestrina ENSMNEG00000039981
cercocebus_atys ENSCATG00000033455
mandrillus_leucophaeus ENSMLEG00000042902
chlorocebus_sabaeus ENSCSAG00000011893
papio_anubis ENSPANG00000005632
theropithecus_gelada ENSTGEG00000004332
piliocolobus_tephrosceles ENSPTEG00000008158
colobus_angolensis_palliatus ENSCANG00000043506
rhinopithecus_bieti ENSRBIG00000038433
rhinopithecus_roxellana ENSRROG00000042582
cebus_capucinus_imitator ENSCCAG00000021065
saimiri_boliviensis_boliviensis ENSSBOG00000027220
callithrix_jacchus ENSCJAG00000043411
aotus_nancymaae ENSANAG00000023911
macaca_mulatta ENSMMUG00000019404
pongo_abelii ENSPPYG00000018808
