anolis_carolinensis ENSACAG00000006487
pogona_vitticeps ENSPVIG00000024968
salvator_merianae ENSSMRG00000007218
sphenodon_punctatus ENSSPUG00000005249
gopherus_agassizii ENSGAGG00000003545
chelonoidis_abingdonii ENSCABG00000003973
chrysemys_picta_bellii ENSCPBG00000022120
taeniopygia_guttata ENSTGUG00000000378
lonchura_striata_domestica ENSLSDG00000014941
serinus_canaria ENSSCAG00000000054
junco_hyemalis ENSJHYG00000005493
zonotrichia_albicollis ENSZALG00000011762
cyanistes_caeruleus ENSCCEG00000004771
parus_major ENSPMJG00000006592
ficedula_albicollis ENSFALG00000008757
manacus_vitellinus ENSMVIG00005017290
lepidothrix_coronata ENSLCOG00000008947
anas_platyrhynchos_platyrhynchos ENSAPLG00000027828
anser_brachyrhynchus ENSABRG00000015199
gallus_gallus ENSGALG00000003134
meleagris_gallopavo ENSMGAG00000004170
coturnix_japonica ENSCJPG00005009013
numida_meleagris ENSNMEG00000017964
dromaius_novaehollandiae ENSDNVG00000014051
nothoprocta_perdicaria ENSNPEG00000003968
calidris_pugnax ENSCPUG00000007921
calidris_pygmaea ENSCPGG00000004478
melopsittacus_undulatus ENSMUNG00000010014
apteryx_rowi ENSARWG00000003872
apteryx_owenii ENSAOWG00000011223
apteryx_haastii ENSAHAG00000003658
xenopus_tropicalis ENSXETG00000022343
latimeria_chalumnae ENSLACG00000016598
pygocentrus_nattereri ENSPNAG00000013238
astyanax_mexicanus ENSAMXG00000019160
ictalurus_punctatus ENSIPUG00000019792
danio_rerio ENSDARG00000111106
esox_lucius ENSELUG00000003904
seriola_dumerili ENSSDUG00000003943
seriola_lalandi_dorsalis ENSSLDG00000003967
anabas_testudineus ENSATEG00000008185
amphiprion_percula ENSAPEG00000016770
amphiprion_ocellaris ENSAOCG00000007094
acanthochromis_polyacanthus ENSAPOG00000010213
stegastes_partitus ENSSPAG00000000321
poecilia_formosa ENSPFOG00000005789
poecilia_latipinna ENSPLAG00000008384
poecilia_mexicana ENSPMEG00000007916
poecilia_reticulata ENSPREG00000003600
xiphophorus_maculatus ENSXMAG00000008700
xiphophorus_couchianus ENSXCOG00000003337
gambusia_affinis ENSGAFG00000008601
fundulus_heteroclitus ENSFHEG00000000334
cyprinodon_variegatus ENSCVAG00000010611
oryzias_latipes_asm223467v1 ENSORLG00000005005
oryzias_latipes_asm223469v1 ENSORLG00015022526
oryzias_latipes_asm223471v1 ENSORLG00020012894
oryzias_melastigma ENSOMEG00000005057
labrus_bergylta ENSLBEG00000027806
monopterus_albus ENSMALG00000014013
mastacembelus_armatus ENSMAMG00000007434
astatotilapia_calliptera ENSACLG00000008835
maylandia_zebra ENSMZEG00005012971
pundamilia_nyererei ENSPNYG00000000364
haplochromis_burtoni ENSHBUG00000002903
neolamprologus_brichardi ENSNBRG00000010560
oreochromis_niloticus ENSONIG00000013045
amphilophus_citrinellus ENSACIG00000016407
gasterosteus_aculeatus ENSGACG00000018033
scophthalmus_maximus ENSSMAG00000003002
tetraodon_nigroviridis ENSTNIG00000014233
takifugu_rubripes ENSTRUG00000004035
mola_mola ENSMMOG00000003211
kryptolebias_marmoratus ENSKMAG00000004435
hippocampus_comes ENSHCOG00000016255
cynoglossus_semilaevis ENSCSEG00000010824
periophthalmus_magnuspinnatus ENSPMGG00000017655
esox_lucius ENSELUG00000016208
gadus_morhua ENSGMOG00000006309
pygocentrus_nattereri ENSPNAG00000010083
astyanax_mexicanus ENSAMXG00000018516
danio_rerio ENSDARG00000015404
scleropages_formosus ENSSFOG00015014993
paramormyrops_kingsleyae ENSPKIG00000019284
scleropages_formosus ENSSFOG00015022345
lepisosteus_oculatus ENSLOCG00000010965
