labrus_bergylta ENSLBEG00000009461
gasterosteus_aculeatus ENSGACG00000009581
tetraodon_nigroviridis ENSTNIG00000012872
takifugu_rubripes ENSTRUG00000016755
mola_mola ENSMMOG00000002754
xiphophorus_maculatus ENSXMAG00000011117
xiphophorus_couchianus ENSXCOG00000009019
gambusia_affinis ENSGAFG00000012211
poecilia_formosa ENSPFOG00000015271
poecilia_latipinna ENSPLAG00000022748
poecilia_mexicana ENSPMEG00000022733
poecilia_reticulata ENSPREG00000020005
fundulus_heteroclitus ENSFHEG00000006704
cyprinodon_variegatus ENSCVAG00000018573
kryptolebias_marmoratus ENSKMAG00000008870
oryzias_latipes_asm223467v1 ENSORLG00000003601
oryzias_latipes_asm223471v1 ENSORLG00020022037
oryzias_latipes_asm223469v1 ENSORLG00015020317
astatotilapia_calliptera ENSACLG00000014528
maylandia_zebra ENSMZEG00005008967
pundamilia_nyererei ENSPNYG00000019557
haplochromis_burtoni ENSHBUG00000021835
neolamprologus_brichardi ENSNBRG00000021122
amphilophus_citrinellus ENSACIG00000002090
amphiprion_ocellaris ENSAOCG00000008369
amphiprion_percula ENSAPEG00000000714
acanthochromis_polyacanthus ENSAPOG00000003279
stegastes_partitus ENSSPAG00000018600
cynoglossus_semilaevis ENSCSEG00000000592
mastacembelus_armatus ENSMAMG00000007388
monopterus_albus ENSMALG00000016677
anabas_testudineus ENSATEG00000013466
seriola_dumerili ENSSDUG00000004407
seriola_dumerili ENSSDUG00000004497
seriola_lalandi_dorsalis ENSSLDG00000002771
scophthalmus_maximus ENSSMAG00000010431
periophthalmus_magnuspinnatus ENSPMGG00000004117
hippocampus_comes ENSHCOG00000013896
gadus_morhua ENSGMOG00000002698
esox_lucius ENSELUG00000017601
astyanax_mexicanus ENSAMXG00000008923
pygocentrus_nattereri ENSPNAG00000003177
ictalurus_punctatus ENSIPUG00000006223
danio_rerio ENSDARG00000071691
paramormyrops_kingsleyae ENSPKIG00000015284
scleropages_formosus ENSSFOG00015006371
lepisosteus_oculatus ENSLOCG00000008162
anolis_carolinensis ENSACAG00000008770
pogona_vitticeps ENSPVIG00000005832
notechis_scutatus ENSNSUG00000018770
salvator_merianae ENSSMRG00000020040
sphenodon_punctatus ENSSPUG00000004521
junco_hyemalis ENSJHYG00000006579
zonotrichia_albicollis ENSZALG00000002827
serinus_canaria ENSSCAG00000010638
lonchura_striata_domestica ENSLSDG00000004516
taeniopygia_guttata ENSTGUG00000009075
ficedula_albicollis ENSFALG00000014008
parus_major ENSPMJG00000017166
cyanistes_caeruleus ENSCCEG00000022195
lepidothrix_coronata ENSLCOG00000002343
manacus_vitellinus ENSMVIG00005003728
melopsittacus_undulatus ENSMUNG00000015155
calidris_pugnax ENSCPUG00000016705
calidris_pugnax ENSCPUG00000016706
calidris_pygmaea ENSCPGG00000015057
anser_brachyrhynchus ENSABRG00000007330
anas_platyrhynchos_platyrhynchos ENSAPLG00000002008
meleagris_gallopavo ENSMGAG00000010462
meleagris_gallopavo ENSMGAG00000017410
coturnix_japonica ENSCJPG00005018802
coturnix_japonica ENSCJPG00005007657
gallus_gallus ENSGALG00000002490
numida_meleagris ENSNMEG00000000457
apteryx_owenii ENSAOWG00000001393
apteryx_haastii ENSAHAG00000013366
apteryx_rowi ENSARWG00000000495
dromaius_novaehollandiae ENSDNVG00000008837
nothoprocta_perdicaria ENSNPEG00000004669
crocodylus_porosus ENSCPRG00005006016
gopherus_agassizii ENSGAGG00000004163
chelonoidis_abingdonii ENSCABG00000001280
chrysemys_picta_bellii ENSCPBG00000019263
pelodiscus_sinensis ENSPSIG00000014683
phascolarctos_cinereus ENSPCIG00000008904
notamacropus_eugenii ENSMEUG00000005637
sarcophilus_harrisii ENSSHAG00000001179
sarcophilus_harrisii ENSSHAG00000009457
monodelphis_domestica ENSMODG00000007645
spermophilus_dauricus ENSSDAG00000023188
ictidomys_tridecemlineatus ENSSTOG00000002467
marmota_marmota_marmota ENSMMMG00000023003
urocitellus_parryii ENSUPAG00010009386
castor_canadensis ENSCCNG00000027492
cavia_aperea ENSCAPG00000009598
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014358
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001840
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011556
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018696
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006412
fukomys_damarensis ENSFDAG00000013178
octodon_degus ENSODEG00000011711
octodon_degus ENSODEG00000007854
chinchilla_lanigera ENSCLAG00000013968
cavia_porcellus ENSCPOG00000006687
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031510
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030884
mus_spicilegus ENSMSIG00000027740
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030396
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013606
rattus_norvegicus ENSRNOG00000036742
meriones_unguiculatus ENSMUGG00000007786
cricetulus_griseus_crigri_1.0 ENSCGRG00000017556
cricetulus_griseus_crigri-picr ENSCGRG00015013807
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014838
mesocricetus_auratus ENSMAUG00000014433
microtus_ochrogaster ENSMOCG00000019692
peromyscus_maniculatus_bairdii ENSPEMG00000019122
nannospalax_galili ENSNGAG00000014063
jaculus_jaculus ENSJJAG00000011142
dipodomys_ordii ENSDORG00000028329
tupaia_belangeri ENSTBEG00000010785
erinaceus_europaeus ENSEEUG00000012567
pan_troglodytes ENSPTRG00000007871
pan_paniscus ENSPPAG00000034274
homo_sapiens ENSG00000140740
gorilla_gorilla ENSGGOG00000015379
pongo_abelii ENSPPYG00000007174
nomascus_leucogenys ENSNLEG00000012185
cercocebus_atys ENSCATG00000020679
mandrillus_leucophaeus ENSMLEG00000013421
theropithecus_gelada ENSTGEG00000021013
papio_anubis ENSPANG00000000946
macaca_fascicularis ENSMFAG00000003072
macaca_nemestrina ENSMNEG00000016201
macaca_mulatta ENSMMUG00000018287
macaca_fascicularis ENSMFAG00000039986
macaca_nemestrina ENSMNEG00000029293
macaca_mulatta ENSMMUG00000040891
theropithecus_gelada ENSTGEG00000017888
chlorocebus_sabaeus ENSCSAG00000007156
piliocolobus_tephrosceles ENSPTEG00000014054
colobus_angolensis_palliatus ENSCANG00000040358
rhinopithecus_bieti ENSRBIG00000001831
rhinopithecus_roxellana ENSRROG00000037788
cebus_capucinus_imitator ENSCCAG00000023388
saimiri_boliviensis_boliviensis ENSSBOG00000035358
callithrix_jacchus ENSCJAG00000009116
callithrix_jacchus ENSCJAG00000022035
cebus_capucinus_imitator ENSCCAG00000026975
callithrix_jacchus ENSCJAG00000011740
aotus_nancymaae ENSANAG00000035271
cebus_capucinus_imitator ENSCCAG00000019536
saimiri_boliviensis_boliviensis ENSSBOG00000020131
aotus_nancymaae ENSANAG00000036890
carlito_syrichta ENSTSYG00000035827
propithecus_coquereli ENSPCOG00000013546
microcebus_murinus ENSMICG00000013461
prolemur_simus ENSPSMG00000018229
prolemur_simus ENSPSMG00000003876
otolemur_garnettii ENSOGAG00000033705
otolemur_garnettii ENSOGAG00000030836
otolemur_garnettii ENSOGAG00000005478
oryctolagus_cuniculus ENSOCUG00000003891
oryctolagus_cuniculus ENSOCUG00000021903
ochotona_princeps ENSOPRG00000000419
equus_caballus ENSECAG00000021501
sorex_araneus ENSSARG00000010670
bison_bison_bison ENSBBBG00000000539
myotis_lucifugus ENSMLUG00000003345
myotis_lucifugus ENSMLUG00000028647
panthera_tigris_altaica ENSPTIG00000020111
panthera_pardus ENSPPRG00000003311
felis_catus ENSFCAG00000007769
bos_mutus ENSBMUG00000008512
bos_taurus ENSBTAG00000034662
bison_bison_bison ENSBBBG00000005526
bos_taurus ENSBTAG00000021651
bos_taurus ENSBTAG00000031913
ovis_aries ENSOARG00000015094
capra_hircus ENSCHIG00000016680
tursiops_truncatus ENSTTRG00000007374
sus_scrofa ENSSSCG00000007845
vicugna_pacos ENSVPAG00000010914
mustela_putorius_furo ENSMPUG00000016850
mustela_putorius_furo ENSMPUG00000016849
ursus_maritimus ENSUMAG00000009571
ursus_americanus ENSUAMG00000005703
ailuropoda_melanoleuca ENSAMEG00000003755
canis_lupus_dingo ENSCAFG00020021540
canis_lupus_dingo ENSCAFG00020012002
canis_lupus_familiaris ENSCAFG00000017756
vulpes_vulpes ENSVVUG00000006724
pteropus_vampyrus ENSPVAG00000007993
equus_asinus_asinus ENSEASG00005002601
spermophilus_dauricus ENSSDAG00000006997
marmota_marmota_marmota ENSMMMG00000013697
castor_canadensis ENSCCNG00000000392
carlito_syrichta ENSTSYG00000034153
carlito_syrichta ENSTSYG00000037259
carlito_syrichta ENSTSYG00000036853
ursus_americanus ENSUAMG00000016059
