phascolarctos_cinereus ENSPCIG00000026006
notamacropus_eugenii ENSMEUG00000009784
sarcophilus_harrisii ENSSHAG00000001017
monodelphis_domestica ENSMODG00000001050
tursiops_truncatus ENSTTRG00000012024
vicugna_pacos ENSVPAG00000009280
sus_scrofa ENSSSCG00000008432
ovis_aries ENSOARG00000005311
capra_hircus ENSCHIG00000010209
bos_mutus ENSBMUG00000005229
bos_taurus ENSBTAG00000049698
bison_bison_bison ENSBBBG00000025185
ursus_americanus ENSUAMG00000027057
ursus_maritimus ENSUMAG00000013136
ailuropoda_melanoleuca ENSAMEG00000006199
neovison_vison ENSNVIG00000017389
mustela_putorius_furo ENSMPUG00000012055
canis_lupus_familiaris ENSCAFG00000002643
canis_lupus_dingo ENSCAFG00020026410
vulpes_vulpes ENSVVUG00000005641
panthera_tigris_altaica ENSPTIG00000006038
panthera_pardus ENSPPRG00000000369
felis_catus ENSFCAG00000006968
erinaceus_europaeus ENSEEUG00000000037
equus_asinus_asinus ENSEASG00005003021
pteropus_vampyrus ENSPVAG00000005179
pan_paniscus ENSPPAG00000029033
pan_troglodytes ENSPTRG00000011900
homo_sapiens ENSG00000239605
gorilla_gorilla ENSGGOG00000002525
pongo_abelii ENSPPYG00000012431
nomascus_leucogenys ENSNLEG00000016950
rhinopithecus_bieti ENSRBIG00000014563
rhinopithecus_roxellana ENSRROG00000032949
colobus_angolensis_palliatus ENSCANG00000005754
macaca_fascicularis ENSMFAG00000028787
macaca_nemestrina ENSMNEG00000045124
macaca_mulatta ENSMMUG00000013898
theropithecus_gelada ENSTGEG00000002509
papio_anubis ENSPANG00000009442
cercocebus_atys ENSCATG00000032856
mandrillus_leucophaeus ENSMLEG00000039191
chlorocebus_sabaeus ENSCSAG00000013545
saimiri_boliviensis_boliviensis ENSSBOG00000001933
cebus_capucinus_imitator ENSCCAG00000022948
callithrix_jacchus ENSCJAG00000000655
aotus_nancymaae ENSANAG00000023702
carlito_syrichta ENSTSYG00000004471
prolemur_simus ENSPSMG00000011318
microcebus_murinus ENSMICG00000031193
propithecus_coquereli ENSPCOG00000025906
otolemur_garnettii ENSOGAG00000034812
mus_spicilegus ENSMSIG00000010187
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022862
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036557
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021946
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020936
rattus_norvegicus ENSRNOG00000040136
meriones_unguiculatus ENSMUGG00000027197
peromyscus_maniculatus_bairdii ENSPEMG00000020631
microtus_ochrogaster ENSMOCG00000006592
cricetulus_griseus_crigri-picr ENSCGRG00015023378
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014859
cricetulus_griseus_crigri_1.0 ENSCGRG00000002296
mesocricetus_auratus ENSMAUG00000018310
nannospalax_galili ENSNGAG00000023496
jaculus_jaculus ENSJJAG00000016935
castor_canadensis ENSCCNG00000022534
dipodomys_ordii ENSDORG00000010057
chinchilla_lanigera ENSCLAG00000007677
octodon_degus ENSODEG00000012221
cavia_aperea ENSCAPG00000016828
cavia_porcellus ENSCPOG00000020691
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010005
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012678
fukomys_damarensis ENSFDAG00000020928
spermophilus_dauricus ENSSDAG00000024369
ictidomys_tridecemlineatus ENSSTOG00000016339
urocitellus_parryii ENSUPAG00010020605
marmota_marmota_marmota ENSMMMG00000009975
oryctolagus_cuniculus ENSOCUG00000002103
ochotona_princeps ENSOPRG00000015465
tupaia_belangeri ENSTBEG00000000467
dasypus_novemcinctus ENSDNOG00000039454
loxodonta_africana ENSLAFG00000026903
procavia_capensis ENSPCAG00000010167
sorex_araneus ENSSARG00000004976
ornithorhynchus_anatinus ENSOANG00000020255
dromaius_novaehollandiae ENSDNVG00000002360
nothoprocta_perdicaria ENSNPEG00000014570
crocodylus_porosus ENSCPRG00005014639
chelonoidis_abingdonii ENSCABG00000007193
gopherus_agassizii ENSGAGG00000017422
chrysemys_picta_bellii ENSCPBG00000016719
pogona_vitticeps ENSPVIG00000006849
anolis_carolinensis ENSACAG00000028445
notechis_scutatus ENSNSUG00000015244
salvator_merianae ENSSMRG00000018450
sphenodon_punctatus ENSSPUG00000000704
