phascolarctos_cinereus ENSPCIG00000020469
notamacropus_eugenii ENSMEUG00000002683
monodelphis_domestica ENSMODG00000012337
choloepus_hoffmanni ENSCHOG00000006563
dasypus_novemcinctus ENSDNOG00000001368
loxodonta_africana ENSLAFG00000012520
procavia_capensis ENSPCAG00000012157
echinops_telfairi ENSETEG00000000738
myotis_lucifugus ENSMLUG00000003128
myotis_lucifugus ENSMLUG00000024489
pteropus_vampyrus ENSPVAG00000013346
ursus_maritimus ENSUMAG00000019649
ursus_americanus ENSUAMG00000019757
ailuropoda_melanoleuca ENSAMEG00000011693
neovison_vison ENSNVIG00000022362
mustela_putorius_furo ENSMPUG00000016853
canis_lupus_dingo ENSCAFG00020005794
canis_lupus_familiaris ENSCAFG00000008023
vulpes_vulpes ENSVVUG00000020633
panthera_pardus ENSPPRG00000009251
panthera_tigris_altaica ENSPTIG00000011474
felis_catus ENSFCAG00000003575
capra_hircus ENSCHIG00000026102
ovis_aries ENSOARG00000014676
bos_taurus ENSBTAG00000010999
bos_mutus ENSBMUG00000013138
bison_bison_bison ENSBBBG00000004687
bos_mutus ENSBMUG00000013152
tursiops_truncatus ENSTTRG00000009093
vicugna_pacos ENSVPAG00000003877
sus_scrofa ENSSSCG00000011463
equus_caballus ENSECAG00000008438
equus_asinus_asinus ENSEASG00005000172
erinaceus_europaeus ENSEEUG00000001650
oryctolagus_cuniculus ENSOCUG00000014051
ochotona_princeps ENSOPRG00000005126
tupaia_belangeri ENSTBEG00000017214
pan_paniscus ENSPPAG00000012861
pan_troglodytes ENSPTRG00000015043
homo_sapiens ENSG00000144730
gorilla_gorilla ENSGGOG00000005013
pongo_abelii ENSPPYG00000013776
nomascus_leucogenys ENSNLEG00000007252
piliocolobus_tephrosceles ENSPTEG00000020447
colobus_angolensis_palliatus ENSCANG00000034915
rhinopithecus_bieti ENSRBIG00000031337
rhinopithecus_roxellana ENSRROG00000023719
theropithecus_gelada ENSTGEG00000028632
chlorocebus_sabaeus ENSCSAG00000012794
mandrillus_leucophaeus ENSMLEG00000034371
macaca_fascicularis ENSMFAG00000034448
macaca_mulatta ENSMMUG00000016602
