chelonoidis_abingdonii ENSCABG00000011541
chrysemys_picta_bellii ENSCPBG00000021810
pelodiscus_sinensis ENSPSIG00000000599
apteryx_haastii ENSAHAG00000010464
apteryx_owenii ENSAOWG00000012345
apteryx_rowi ENSARWG00000016001
dromaius_novaehollandiae ENSDNVG00000003663
nothoprocta_perdicaria ENSNPEG00000006543
junco_hyemalis ENSJHYG00000013816
zonotrichia_albicollis ENSZALG00000006934
serinus_canaria ENSSCAG00000005921
ficedula_albicollis ENSFALG00000015168
taeniopygia_guttata ENSTGUG00000009664
parus_major ENSPMJG00000003093
cyanistes_caeruleus ENSCCEG00000000087
lepidothrix_coronata ENSLCOG00000006562
manacus_vitellinus ENSMVIG00005000297
melopsittacus_undulatus ENSMUNG00000014550
calidris_pygmaea ENSCPGG00000005157
calidris_pugnax ENSCPUG00000000857
gallus_gallus ENSGALG00000023193
coturnix_japonica ENSCJPG00005009080
anser_brachyrhynchus ENSABRG00000005076
crocodylus_porosus ENSCPRG00005001830
salvator_merianae ENSSMRG00000014125
pogona_vitticeps ENSPVIG00000024831
sphenodon_punctatus ENSSPUG00000007658
ornithorhynchus_anatinus ENSOANG00000012454
xenopus_tropicalis ENSXETG00000027349
