chelonoidis_abingdonii ENSCABG00000009333
gopherus_agassizii ENSGAGG00000004377
chrysemys_picta_bellii ENSCPBG00000005761
pelodiscus_sinensis ENSPSIG00000006889
calidris_pygmaea ENSCPGG00000013984
calidris_pugnax ENSCPUG00000017739
lonchura_striata_domestica ENSLSDG00000012250
taeniopygia_guttata ENSTGUG00000014974
serinus_canaria ENSSCAG00000007551
junco_hyemalis ENSJHYG00000009348
cyanistes_caeruleus ENSCCEG00000020084
parus_major ENSPMJG00000007253
ficedula_albicollis ENSFALG00000010684
lepidothrix_coronata ENSLCOG00000005337
gallus_gallus ENSGALG00000038639
coturnix_japonica ENSCJPG00005011992
meleagris_gallopavo ENSMGAG00000014071
numida_meleagris ENSNMEG00000007195
anser_brachyrhynchus ENSABRG00000020675
apteryx_rowi ENSARWG00000001904
apteryx_owenii ENSAOWG00000019458
apteryx_haastii ENSAHAG00000003251
dromaius_novaehollandiae ENSDNVG00000009553
pogona_vitticeps ENSPVIG00000009479
notechis_scutatus ENSNSUG00000005482
salvator_merianae ENSSMRG00000013047
anolis_carolinensis ENSACAG00000008335
theropithecus_gelada ENSTGEG00000022673
papio_anubis ENSPANG00000018762
macaca_fascicularis ENSMFAG00000000522
macaca_nemestrina ENSMNEG00000038767
mandrillus_leucophaeus ENSMLEG00000020977
cercocebus_atys ENSCATG00000035059
chlorocebus_sabaeus ENSCSAG00000009523
rhinopithecus_roxellana ENSRROG00000040947
rhinopithecus_bieti ENSRBIG00000031536
colobus_angolensis_palliatus ENSCANG00000030338
pan_paniscus ENSPPAG00000033862
pan_troglodytes ENSPTRG00000011744
homo_sapiens ENSG00000084693
gorilla_gorilla ENSGGOG00000016929
pongo_abelii ENSPPYG00000012566
nomascus_leucogenys ENSNLEG00000002704
cebus_capucinus_imitator ENSCCAG00000028156
saimiri_boliviensis_boliviensis ENSSBOG00000028423
callithrix_jacchus ENSCJAG00000001279
aotus_nancymaae ENSANAG00000025922
carlito_syrichta ENSTSYG00000011550
tupaia_belangeri ENSTBEG00000015064
oryctolagus_cuniculus ENSOCUG00000014887
ochotona_princeps ENSOPRG00000006880
castor_canadensis ENSCCNG00000005846
dipodomys_ordii ENSDORG00000001040
mus_spicilegus ENSMSIG00000013560
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028061
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029165
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027066
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029315
rattus_norvegicus ENSRNOG00000008612
meriones_unguiculatus ENSMUGG00000027036
cricetulus_griseus_crigri-picr ENSCGRG00015026380
cricetulus_griseus_crigri_1.0 ENSCGRG00000012018
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000476
mesocricetus_auratus ENSMAUG00000012736
microtus_ochrogaster ENSMOCG00000017026
peromyscus_maniculatus_bairdii ENSPEMG00000018742
nannospalax_galili ENSNGAG00000020980
jaculus_jaculus ENSJJAG00000018626
spermophilus_dauricus ENSSDAG00000023595
urocitellus_parryii ENSUPAG00010007149
ictidomys_tridecemlineatus ENSSTOG00000015510
marmota_marmota_marmota ENSMMMG00000021041
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016490
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017443
fukomys_damarensis ENSFDAG00000020857
chinchilla_lanigera ENSCLAG00000012658
octodon_degus ENSODEG00000008715
cavia_porcellus ENSCPOG00000011258
cavia_aperea ENSCAPG00000013823
propithecus_coquereli ENSPCOG00000024402
prolemur_simus ENSPSMG00000004104
microcebus_murinus ENSMICG00000017022
otolemur_garnettii ENSOGAG00000006825
ursus_maritimus ENSUMAG00000021982
ursus_americanus ENSUAMG00000006885
ailuropoda_melanoleuca ENSAMEG00000001915
neovison_vison ENSNVIG00000017454
mustela_putorius_furo ENSMPUG00000009438
canis_lupus_dingo ENSCAFG00020024757
canis_lupus_familiaris ENSCAFG00000004537
vulpes_vulpes ENSVVUG00000016065
panthera_tigris_altaica ENSPTIG00000011353
panthera_pardus ENSPPRG00000000663
felis_catus ENSFCAG00000009884
erinaceus_europaeus ENSEEUG00000003348
sorex_araneus ENSSARG00000007212
equus_caballus ENSECAG00000007490
equus_asinus_asinus ENSEASG00005012611
pteropus_vampyrus ENSPVAG00000015141
myotis_lucifugus ENSMLUG00000001348
vicugna_pacos ENSVPAG00000001252
sus_scrofa ENSSSCG00000008558
capra_hircus ENSCHIG00000012376
ovis_aries ENSOARG00000019066
bos_taurus ENSBTAG00000013403
bos_mutus ENSBMUG00000008345
bison_bison_bison ENSBBBG00000016865
tursiops_truncatus ENSTTRG00000005142
loxodonta_africana ENSLAFG00000014564
procavia_capensis ENSPCAG00000005813
echinops_telfairi ENSETEG00000013650
dasypus_novemcinctus ENSDNOG00000005018
choloepus_hoffmanni ENSCHOG00000000960
phascolarctos_cinereus ENSPCIG00000012079
notamacropus_eugenii ENSMEUG00000011236
sarcophilus_harrisii ENSSHAG00000012008
monodelphis_domestica ENSMODG00000015738
ornithorhynchus_anatinus ENSOANG00000000511
latimeria_chalumnae ENSLACG00000016671
xenopus_tropicalis ENSXETG00000027165
scleropages_formosus ENSSFOG00015005857
paramormyrops_kingsleyae ENSPKIG00000013187
lepisosteus_oculatus ENSLOCG00000016175
pygocentrus_nattereri ENSPNAG00000020613
astyanax_mexicanus ENSAMXG00000001121
ictalurus_punctatus ENSIPUG00000017130
danio_rerio ENSDARG00000045900
periophthalmus_magnuspinnatus ENSPMGG00000012745
hippocampus_comes ENSHCOG00000002258
labrus_bergylta ENSLBEG00000006727
mola_mola ENSMMOG00000001754
amphiprion_percula ENSAPEG00000016580
amphiprion_ocellaris ENSAOCG00000017815
acanthochromis_polyacanthus ENSAPOG00000022975
stegastes_partitus ENSSPAG00000017638
haplochromis_burtoni ENSHBUG00000015900
maylandia_zebra ENSMZEG00005010260
astatotilapia_calliptera ENSACLG00000025288
pundamilia_nyererei ENSPNYG00000022520
oreochromis_niloticus ENSONIG00000001060
neolamprologus_brichardi ENSNBRG00000019231
amphilophus_citrinellus ENSACIG00000005831
seriola_dumerili ENSSDUG00000007519
seriola_lalandi_dorsalis ENSSLDG00000003186
scophthalmus_maximus ENSSMAG00000003839
mastacembelus_armatus ENSMAMG00000010376
monopterus_albus ENSMALG00000019021
anabas_testudineus ENSATEG00000017801
takifugu_rubripes ENSTRUG00000018079
tetraodon_nigroviridis ENSTNIG00000009692
cynoglossus_semilaevis ENSCSEG00000018626
fundulus_heteroclitus ENSFHEG00000005509
cyprinodon_variegatus ENSCVAG00000012508
poecilia_latipinna ENSPLAG00000017348
poecilia_mexicana ENSPMEG00000012858
poecilia_formosa ENSPFOG00000001487
poecilia_reticulata ENSPREG00000017295
xiphophorus_maculatus ENSXMAG00000010851
xiphophorus_couchianus ENSXCOG00000008362
gambusia_affinis ENSGAFG00000009139
oryzias_latipes_asm223471v1 ENSORLG00020001177
oryzias_latipes_asm223469v1 ENSORLG00015014634
oryzias_latipes_asm223467v1 ENSORLG00000010469
oryzias_melastigma ENSOMEG00000020769
gasterosteus_aculeatus ENSGACG00000005542
kryptolebias_marmoratus ENSKMAG00000002195
gadus_morhua ENSGMOG00000003475
esox_lucius ENSELUG00000008027
eptatretus_burgeri ENSEBUG00000010292
ciona_savignyi ENSCSAVG00000002882
ciona_intestinalis ENSCING00000008899
