takifugu_rubripes ENSTRUG00000017426
tetraodon_nigroviridis ENSTNIG00000016964
mola_mola ENSMMOG00000000414
gasterosteus_aculeatus ENSGACG00000004378
labrus_bergylta ENSLBEG00000017240
monopterus_albus ENSMALG00000010263
monopterus_albus ENSMALG00000010243
mastacembelus_armatus ENSMAMG00000006604
anabas_testudineus ENSATEG00000015020
seriola_dumerili ENSSDUG00000000666
seriola_lalandi_dorsalis ENSSLDG00000000713
scophthalmus_maximus ENSSMAG00000015624
xiphophorus_maculatus ENSXMAG00000010522
xiphophorus_couchianus ENSXCOG00000019262
gambusia_affinis ENSGAFG00000004440
poecilia_mexicana ENSPMEG00000006160
poecilia_latipinna ENSPLAG00000021717
poecilia_formosa ENSPFOG00000015032
poecilia_reticulata ENSPREG00000005704
fundulus_heteroclitus ENSFHEG00000007210
cyprinodon_variegatus ENSCVAG00000000083
kryptolebias_marmoratus ENSKMAG00000016238
haplochromis_burtoni ENSHBUG00000020184
pundamilia_nyererei ENSPNYG00000008815
astatotilapia_calliptera ENSACLG00000008363
maylandia_zebra ENSMZEG00005004448
neolamprologus_brichardi ENSNBRG00000010757
oreochromis_niloticus ENSONIG00000008575
amphilophus_citrinellus ENSACIG00000020017
acanthochromis_polyacanthus ENSAPOG00000019830
acanthochromis_polyacanthus ENSAPOG00000023761
amphiprion_ocellaris ENSAOCG00000008626
amphiprion_percula ENSAPEG00000022793
stegastes_partitus ENSSPAG00000021071
periophthalmus_magnuspinnatus ENSPMGG00000000873
gadus_morhua ENSGMOG00000004002
gadus_morhua ENSGMOG00000003910
gadus_morhua ENSGMOG00000007814
gadus_morhua ENSGMOG00000011881
esox_lucius ENSELUG00000023324
pygocentrus_nattereri ENSPNAG00000022008
astyanax_mexicanus ENSAMXG00000007768
ictalurus_punctatus ENSIPUG00000019355
danio_rerio ENSDARG00000070272
scleropages_formosus ENSSFOG00015012178
paramormyrops_kingsleyae ENSPKIG00000010185
pygocentrus_nattereri ENSPNAG00000009563
pygocentrus_nattereri ENSPNAG00000009626
astyanax_mexicanus ENSAMXG00000014588
danio_rerio ENSDARG00000091926
loxodonta_africana ENSLAFG00000002296
loxodonta_africana ENSLAFG00000025656
procavia_capensis ENSPCAG00000003609
echinops_telfairi ENSETEG00000009885
homo_sapiens ENSG00000003400
pongo_abelii ENSPPYG00000013070
nomascus_leucogenys ENSNLEG00000006951
macaca_mulatta ENSMMUG00000031297
macaca_nemestrina ENSMNEG00000036720
chlorocebus_sabaeus ENSCSAG00000010787
theropithecus_gelada ENSTGEG00000029104
mandrillus_leucophaeus ENSMLEG00000035963
rhinopithecus_bieti ENSRBIG00000034022
rhinopithecus_roxellana ENSRROG00000044887
papio_anubis ENSPANG00000018306
cercocebus_atys ENSCATG00000032008
macaca_fascicularis ENSMFAG00000031741
piliocolobus_tephrosceles ENSPTEG00000028607
colobus_angolensis_palliatus ENSCANG00000036615
pan_troglodytes ENSPTRG00000012800
pan_paniscus ENSPPAG00000042370
gorilla_gorilla ENSGGOG00000012288
saimiri_boliviensis_boliviensis ENSSBOG00000023212
aotus_nancymaae ENSANAG00000018072
cebus_capucinus_imitator ENSCCAG00000024459
callithrix_jacchus ENSCJAG00000004540
carlito_syrichta ENSTSYG00000011032
propithecus_coquereli ENSPCOG00000021615
prolemur_simus ENSPSMG00000018750
microcebus_murinus ENSMICG00000047692
otolemur_garnettii ENSOGAG00000010732
cavia_aperea ENSCAPG00000006192
cavia_porcellus ENSCPOG00000024282
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007473
ictidomys_tridecemlineatus ENSSTOG00000002364
urocitellus_parryii ENSUPAG00010014765
spermophilus_dauricus ENSSDAG00000023337
marmota_marmota_marmota ENSMMMG00000012307
tupaia_belangeri ENSTBEG00000015931
oryctolagus_cuniculus ENSOCUG00000004510
ochotona_princeps ENSOPRG00000005798
tursiops_truncatus ENSTTRG00000007806
ovis_aries ENSOARG00000016909
vicugna_pacos ENSVPAG00000006689
sus_scrofa ENSSSCG00000026940
equus_asinus_asinus ENSEASG00005002004
