castor_canadensis ENSCCNG00000022567
dipodomys_ordii ENSDORG00000010605
microtus_ochrogaster ENSMOCG00000011978
peromyscus_maniculatus_bairdii ENSPEMG00000023928
cricetulus_griseus_crigri_1.0 ENSCGRG00000016448
cricetulus_griseus_crigri-picr ENSCGRG00015028057
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000048
mesocricetus_auratus ENSMAUG00000014405
mus_spicilegus ENSMSIG00000006337
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034833
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016841
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016003
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031071
meriones_unguiculatus ENSMUGG00000022655
nannospalax_galili ENSNGAG00000000016
jaculus_jaculus ENSJJAG00000017390
chinchilla_lanigera ENSCLAG00000010955
octodon_degus ENSODEG00000014898
cavia_porcellus ENSCPOG00000002912
cavia_aperea ENSCAPG00000007273
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000168
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001746
ictidomys_tridecemlineatus ENSSTOG00000026493
urocitellus_parryii ENSUPAG00010023187
marmota_marmota_marmota ENSMMMG00000004016
marmota_marmota_marmota ENSMMMG00000004009
spermophilus_dauricus ENSSDAG00000019347
urocitellus_parryii ENSUPAG00010023186
ochotona_princeps ENSOPRG00000010404
oryctolagus_cuniculus ENSOCUG00000005603
tupaia_belangeri ENSTBEG00000005528
pan_paniscus ENSPPAG00000038042
pan_troglodytes ENSPTRG00000005048
homo_sapiens ENSG00000135426
gorilla_gorilla ENSGGOG00000002425
pongo_abelii ENSPPYG00000004612
nomascus_leucogenys ENSNLEG00000017620
papio_anubis ENSPANG00000007982
theropithecus_gelada ENSTGEG00000011172
mandrillus_leucophaeus ENSMLEG00000039181
cercocebus_atys ENSCATG00000012622
macaca_mulatta ENSMMUG00000016203
macaca_fascicularis ENSMFAG00000040218
macaca_nemestrina ENSMNEG00000041682
chlorocebus_sabaeus ENSCSAG00000005358
colobus_angolensis_palliatus ENSCANG00000031483
piliocolobus_tephrosceles ENSPTEG00000034896
rhinopithecus_roxellana ENSRROG00000037625
rhinopithecus_bieti ENSRBIG00000039584
saimiri_boliviensis_boliviensis ENSSBOG00000029292
callithrix_jacchus ENSCJAG00000019103
cebus_capucinus_imitator ENSCCAG00000023429
