chelonoidis_abingdonii ENSCABG00000005744
gopherus_agassizii ENSGAGG00000006051
chrysemys_picta_bellii ENSCPBG00000001386
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005690
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009111
fukomys_damarensis ENSFDAG00000010334
cavia_porcellus ENSCPOG00000003725
castor_canadensis ENSCCNG00000008710
microtus_ochrogaster ENSMOCG00000009939
peromyscus_maniculatus_bairdii ENSPEMG00000013199
mus_spicilegus ENSMSIG00000006148
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030626
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036826
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029530
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012764
rattus_norvegicus ENSRNOG00000020957
nannospalax_galili ENSNGAG00000017383
urocitellus_parryii ENSUPAG00010011909
spermophilus_dauricus ENSSDAG00000009245
marmota_marmota_marmota ENSMMMG00000005530
ictidomys_tridecemlineatus ENSSTOG00000000881
oryctolagus_cuniculus ENSOCUG00000013428
ochotona_princeps ENSOPRG00000001380
tupaia_belangeri ENSTBEG00000008970
pan_troglodytes ENSPTRG00000010859
pan_paniscus ENSPPAG00000043269
homo_sapiens ENSG00000126246
gorilla_gorilla ENSGGOG00000016821
pongo_abelii ENSPPYG00000009878
nomascus_leucogenys ENSNLEG00000011322
theropithecus_gelada ENSTGEG00000009639
papio_anubis ENSPANG00000032363
mandrillus_leucophaeus ENSMLEG00000028480
cercocebus_atys ENSCATG00000039982
macaca_nemestrina ENSMNEG00000015878
macaca_fascicularis ENSMFAG00000043492
macaca_mulatta ENSMMUG00000002384
chlorocebus_sabaeus ENSCSAG00000004372
piliocolobus_tephrosceles ENSPTEG00000014483
colobus_angolensis_palliatus ENSCANG00000035398
rhinopithecus_roxellana ENSRROG00000028583
rhinopithecus_bieti ENSRBIG00000027425
saimiri_boliviensis_boliviensis ENSSBOG00000004110
callithrix_jacchus ENSCJAG00000010122
cebus_capucinus_imitator ENSCCAG00000021323
aotus_nancymaae ENSANAG00000030710
carlito_syrichta ENSTSYG00000033948
microcebus_murinus ENSMICG00000032696
propithecus_coquereli ENSPCOG00000013398
prolemur_simus ENSPSMG00000000640
otolemur_garnettii ENSOGAG00000024807
myotis_lucifugus ENSMLUG00000011490
pteropus_vampyrus ENSPVAG00000012840
equus_caballus ENSECAG00000017838
equus_asinus_asinus ENSEASG00005001195
ursus_maritimus ENSUMAG00000020344
ursus_americanus ENSUAMG00000020698
ailuropoda_melanoleuca ENSAMEG00000000590
mustela_putorius_furo ENSMPUG00000006182
neovison_vison ENSNVIG00000017201
canis_lupus_dingo ENSCAFG00020018542
canis_lupus_familiaris ENSCAFG00000006868
vulpes_vulpes ENSVVUG00000015004
panthera_tigris_altaica ENSPTIG00000006579
panthera_pardus ENSPPRG00000003696
felis_catus ENSFCAG00000036461
bos_mutus ENSBMUG00000017257
bos_taurus ENSBTAG00000002764
bison_bison_bison ENSBBBG00000000498
capra_hircus ENSCHIG00000025294
ovis_aries ENSOARG00000005003
sus_scrofa ENSSSCG00000037542
sorex_araneus ENSSARG00000002016
erinaceus_europaeus ENSEEUG00000013488
dasypus_novemcinctus ENSDNOG00000045373
procavia_capensis ENSPCAG00000004840
phascolarctos_cinereus ENSPCIG00000015687
monodelphis_domestica ENSMODG00000013998
fundulus_heteroclitus ENSFHEG00000012183
cyprinodon_variegatus ENSCVAG00000005551
poecilia_formosa ENSPFOG00000006577
poecilia_mexicana ENSPMEG00000023218
poecilia_reticulata ENSPREG00000003610
gambusia_affinis ENSGAFG00000003809
xiphophorus_maculatus ENSXMAG00000027134
xiphophorus_couchianus ENSXCOG00000001407
poecilia_latipinna ENSPLAG00000000628
oryzias_latipes_asm223467v1 ENSORLG00000025700
oryzias_latipes_asm223469v1 ENSORLG00015002656
oryzias_latipes_asm223471v1 ENSORLG00020001043
oryzias_melastigma ENSOMEG00000018709
amphiprion_ocellaris ENSAOCG00000006134
amphiprion_percula ENSAPEG00000014859
stegastes_partitus ENSSPAG00000014339
astatotilapia_calliptera ENSACLG00000000483
maylandia_zebra ENSMZEG00005012136
haplochromis_burtoni ENSHBUG00000005687
pundamilia_nyererei ENSPNYG00000012635
neolamprologus_brichardi ENSNBRG00000018613
oreochromis_niloticus ENSONIG00000002764
scophthalmus_maximus ENSSMAG00000000734
cynoglossus_semilaevis ENSCSEG00000007280
mola_mola ENSMMOG00000000433
gasterosteus_aculeatus ENSGACG00000007659
mastacembelus_armatus ENSMAMG00000015906
monopterus_albus ENSMALG00000000908
anabas_testudineus ENSATEG00000009089
labrus_bergylta ENSLBEG00000009992
seriola_lalandi_dorsalis ENSSLDG00000014930
seriola_dumerili ENSSDUG00000012844
amphilophus_citrinellus ENSACIG00000018735
tetraodon_nigroviridis ENSTNIG00000018467
takifugu_rubripes ENSTRUG00000023520
periophthalmus_magnuspinnatus ENSPMGG00000004538
gadus_morhua ENSGMOG00000000123
esox_lucius ENSELUG00000021512
pygocentrus_nattereri ENSPNAG00000013642
astyanax_mexicanus ENSAMXG00000031261
danio_rerio ENSDARG00000091650
scleropages_formosus ENSSFOG00015002225
paramormyrops_kingsleyae ENSPKIG00000014237
lepisosteus_oculatus ENSLOCG00000004010
