apteryx_owenii ENSAOWG00000013928
apteryx_rowi ENSARWG00000018748
apteryx_haastii ENSAHAG00000006652
dromaius_novaehollandiae ENSDNVG00000011513
nothoprocta_perdicaria ENSNPEG00000011448
gallus_gallus ENSGALG00000041429
coturnix_japonica ENSCJPG00005011905
numida_meleagris ENSNMEG00000003940
anser_brachyrhynchus ENSABRG00000001672
taeniopygia_guttata ENSTGUG00000001023
lonchura_striata_domestica ENSLSDG00000011190
junco_hyemalis ENSJHYG00000006078
ficedula_albicollis ENSFALG00000001340
parus_major ENSPMJG00000011734
manacus_vitellinus ENSMVIG00005019449
calidris_pugnax ENSCPUG00000015649
calidris_pygmaea ENSCPGG00000010814
melopsittacus_undulatus ENSMUNG00000002006
crocodylus_porosus ENSCPRG00005015809
gopherus_agassizii ENSGAGG00000001263
chelonoidis_abingdonii ENSCABG00000016336
chrysemys_picta_bellii ENSCPBG00000012933
pelodiscus_sinensis ENSPSIG00000002158
pogona_vitticeps ENSPVIG00000017874
anolis_carolinensis ENSACAG00000027644
notechis_scutatus ENSNSUG00000016849
salvator_merianae ENSSMRG00000001901
sphenodon_punctatus ENSSPUG00000010086
notamacropus_eugenii ENSMEUG00000016379
phascolarctos_cinereus ENSPCIG00000012258
monodelphis_domestica ENSMODG00000003199
castor_canadensis ENSCCNG00000026288
dipodomys_ordii ENSDORG00000009072
chinchilla_lanigera ENSCLAG00000015953
cavia_porcellus ENSCPOG00000039365
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001889
octodon_degus ENSODEG00000013238
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017497
cricetulus_griseus_crigri-picr ENSCGRG00015001275
cricetulus_griseus_crigri_1.0 ENSCGRG00000015799
mesocricetus_auratus ENSMAUG00000001144
microtus_ochrogaster ENSMOCG00000009680
mus_spicilegus ENSMSIG00000032076
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032282
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035559
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031164
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021629
rattus_norvegicus ENSRNOG00000019394
meriones_unguiculatus ENSMUGG00000014003
nannospalax_galili ENSNGAG00000012070
jaculus_jaculus ENSJJAG00000017660
ochotona_princeps ENSOPRG00000014765
capra_hircus ENSCHIG00000025758
ovis_aries ENSOARG00000013226
bison_bison_bison ENSBBBG00000010750
bos_taurus ENSBTAG00000025788
bos_mutus ENSBMUG00000012368
bison_bison_bison ENSBBBG00000009703
tursiops_truncatus ENSTTRG00000012440
sus_scrofa ENSSSCG00000013896
equus_asinus_asinus ENSEASG00005006220
equus_caballus ENSECAG00000020604
ursus_americanus ENSUAMG00000027361
ursus_maritimus ENSUMAG00000009485
ailuropoda_melanoleuca ENSAMEG00000011081
mustela_putorius_furo ENSMPUG00000015712
neovison_vison ENSNVIG00000017572
canis_lupus_familiaris ENSCAFG00000014954
canis_lupus_dingo ENSCAFG00020012062
vulpes_vulpes ENSVVUG00000008270
panthera_pardus ENSPPRG00000005164
panthera_tigris_altaica ENSPTIG00000003892
felis_catus ENSFCAG00000002478
myotis_lucifugus ENSMLUG00000024457
pteropus_vampyrus ENSPVAG00000002028
sorex_araneus ENSSARG00000004040
propithecus_coquereli ENSPCOG00000003636
prolemur_simus ENSPSMG00000025466
microcebus_murinus ENSMICG00000044224
cebus_capucinus_imitator ENSCCAG00000030804
saimiri_boliviensis_boliviensis ENSSBOG00000027135
callithrix_jacchus ENSCJAG00000014104
aotus_nancymaae ENSANAG00000008820
pan_troglodytes ENSPTRG00000010696
pan_paniscus ENSPPAG00000039781
homo_sapiens ENSG00000254858
gorilla_gorilla ENSGGOG00000008883
pongo_abelii ENSPPYG00000009732
mandrillus_leucophaeus ENSMLEG00000028030
cercocebus_atys ENSCATG00000036815
papio_anubis ENSPANG00000013957
theropithecus_gelada ENSTGEG00000013833
macaca_nemestrina ENSMNEG00000034679
macaca_fascicularis ENSMFAG00000041586
chlorocebus_sabaeus ENSCSAG00000005386
rhinopithecus_bieti ENSRBIG00000033280
rhinopithecus_roxellana ENSRROG00000038653
colobus_angolensis_palliatus ENSCANG00000024337
piliocolobus_tephrosceles ENSPTEG00000030498
urocitellus_parryii ENSUPAG00010018792
ictidomys_tridecemlineatus ENSSTOG00000023670
marmota_marmota_marmota ENSMMMG00000001276
spermophilus_dauricus ENSSDAG00000010005
loxodonta_africana ENSLAFG00000029124
procavia_capensis ENSPCAG00000009256
echinops_telfairi ENSETEG00000013840
choloepus_hoffmanni ENSCHOG00000010178
ornithorhynchus_anatinus ENSOANG00000001307
xenopus_tropicalis ENSXETG00000018317
latimeria_chalumnae ENSLACG00000013371
mastacembelus_armatus ENSMAMG00000006130
monopterus_albus ENSMALG00000018218
anabas_testudineus ENSATEG00000016517
anabas_testudineus ENSATEG00000016430
mola_mola ENSMMOG00000007559
takifugu_rubripes ENSTRUG00000006276
gasterosteus_aculeatus ENSGACG00000008179
cynoglossus_semilaevis ENSCSEG00000016094
labrus_bergylta ENSLBEG00000028170
labrus_bergylta ENSLBEG00000000003
mola_mola ENSMMOG00000007555
seriola_dumerili ENSSDUG00000009459
seriola_lalandi_dorsalis ENSSLDG00000006616
scophthalmus_maximus ENSSMAG00000021023
amphiprion_ocellaris ENSAOCG00000006479
amphiprion_percula ENSAPEG00000006183
acanthochromis_polyacanthus ENSAPOG00000007403
