pteropus_vampyrus ENSPVAG00000009519
myotis_lucifugus ENSMLUG00000017590
sorex_araneus ENSSARG00000013553
ursus_americanus ENSUAMG00000010976
ursus_maritimus ENSUMAG00000007726
ailuropoda_melanoleuca ENSAMEG00000017992
neovison_vison ENSNVIG00000012485
mustela_putorius_furo ENSMPUG00000004589
canis_lupus_dingo ENSCAFG00020025977
canis_lupus_familiaris ENSCAFG00000013776
vulpes_vulpes ENSVVUG00000020366
panthera_pardus ENSPPRG00000015826
panthera_tigris_altaica ENSPTIG00000008454
felis_catus ENSFCAG00000012678
equus_caballus ENSECAG00000023044
equus_asinus_asinus ENSEASG00005015595
vicugna_pacos ENSVPAG00000000626
sus_scrofa ENSSSCG00000010246
capra_hircus ENSCHIG00000000285
ovis_aries ENSOARG00000005264
bos_mutus ENSBMUG00000022636
bos_taurus ENSBTAG00000033413
bison_bison_bison ENSBBBG00000006103
tursiops_truncatus ENSTTRG00000012408
chinchilla_lanigera ENSCLAG00000012957
octodon_degus ENSODEG00000014597
cavia_porcellus ENSCPOG00000002131
cavia_aperea ENSCAPG00000007230
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017191
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013466
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006568
urocitellus_parryii ENSUPAG00010008631
ictidomys_tridecemlineatus ENSSTOG00000021852
spermophilus_dauricus ENSSDAG00000002663
marmota_marmota_marmota ENSMMMG00000009272
mesocricetus_auratus ENSMAUG00000000119
mesocricetus_auratus ENSMAUG00000011906
mesocricetus_auratus ENSMAUG00000022192
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020223
cricetulus_griseus_crigri-picr ENSCGRG00015005280
cricetulus_griseus_crigri_1.0 ENSCGRG00000015884
microtus_ochrogaster ENSMOCG00000001676
peromyscus_maniculatus_bairdii ENSPEMG00000020899
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020076
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016200
mus_spicilegus ENSMSIG00000030443
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015389
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030805
rattus_norvegicus ENSRNOG00000000396
meriones_unguiculatus ENSMUGG00000016274
nannospalax_galili ENSNGAG00000004283
jaculus_jaculus ENSJJAG00000023928
jaculus_jaculus ENSJJAG00000019626
dipodomys_ordii ENSDORG00000007310
oryctolagus_cuniculus ENSOCUG00000002879
ochotona_princeps ENSOPRG00000001619
rhinopithecus_roxellana ENSRROG00000022853
rhinopithecus_bieti ENSRBIG00000036573
colobus_angolensis_palliatus ENSCANG00000018820
papio_anubis ENSPANG00000032548
macaca_nemestrina ENSMNEG00000034754
macaca_mulatta ENSMMUG00000045343
mandrillus_leucophaeus ENSMLEG00000041337
cercocebus_atys ENSCATG00000039259
pan_paniscus ENSPPAG00000026788
pan_troglodytes ENSPTRG00000044913
gorilla_gorilla ENSGGOG00000022568
nomascus_leucogenys ENSNLEG00000035506
carlito_syrichta ENSTSYG00000004192
prolemur_simus ENSPSMG00000009506
microcebus_murinus ENSMICG00000017539
otolemur_garnettii ENSOGAG00000001844
fukomys_damarensis ENSFDAG00000016109
rhinopithecus_bieti ENSRBIG00000042841
dasypus_novemcinctus ENSDNOG00000001675
macaca_mulatta ENSMMUG00000001006
macaca_fascicularis ENSMFAG00000044067
mandrillus_leucophaeus ENSMLEG00000037313
theropithecus_gelada ENSTGEG00000029159
chlorocebus_sabaeus ENSCSAG00000007703
rhinopithecus_roxellana ENSRROG00000032158
macaca_nemestrina ENSMNEG00000031664
papio_anubis ENSPANG00000022143
cercocebus_atys ENSCATG00000032463
piliocolobus_tephrosceles ENSPTEG00000029210
pan_troglodytes ENSPTRG00000002562
pan_paniscus ENSPPAG00000040723
homo_sapiens ENSG00000107625
gorilla_gorilla ENSGGOG00000010100
pongo_abelii ENSPPYG00000002390
nomascus_leucogenys ENSNLEG00000011631
saimiri_boliviensis_boliviensis ENSSBOG00000014441
callithrix_jacchus ENSCJAG00000018844
pan_paniscus ENSPPAG00000033902
pan_troglodytes ENSPTRG00000049729
gorilla_gorilla ENSGGOG00000041063
rhinopithecus_bieti ENSRBIG00000039673
rhinopithecus_roxellana ENSRROG00000031940
colobus_angolensis_palliatus ENSCANG00000028077
macaca_nemestrina ENSMNEG00000045530
macaca_fascicularis ENSMFAG00000045339
cercocebus_atys ENSCATG00000035153
mandrillus_leucophaeus ENSMLEG00000041988
aotus_nancymaae ENSANAG00000030991
colobus_angolensis_palliatus ENSCANG00000036450
cebus_capucinus_imitator ENSCCAG00000030543
aotus_nancymaae ENSANAG00000017785
propithecus_coquereli ENSPCOG00000012574
tupaia_belangeri ENSTBEG00000001085
chinchilla_lanigera ENSCLAG00000001553
chinchilla_lanigera ENSCLAG00000001938
loxodonta_africana ENSLAFG00000006186
procavia_capensis ENSPCAG00000009692
echinops_telfairi ENSETEG00000014069
castor_canadensis ENSCCNG00000030806
erinaceus_europaeus ENSEEUG00000005782
choloepus_hoffmanni ENSCHOG00000000233
sarcophilus_harrisii ENSSHAG00000005690
monodelphis_domestica ENSMODG00000010741
phascolarctos_cinereus ENSPCIG00000016036
sarcophilus_harrisii ENSSHAG00000005334
ornithorhynchus_anatinus ENSOANG00000004776
