pan_troglodytes ENSPTRG00000029922
pan_paniscus ENSPPAG00000033005
gorilla_gorilla ENSGGOG00000026849
homo_sapiens ENSG00000204682
pongo_abelii ENSPPYG00000002137
callithrix_jacchus ENSCJAG00000008174
saimiri_boliviensis_boliviensis ENSSBOG00000019161
aotus_nancymaae ENSANAG00000027348
mandrillus_leucophaeus ENSMLEG00000033669
cercocebus_atys ENSCATG00000034759
macaca_fascicularis ENSMFAG00000032494
macaca_mulatta ENSMMUG00000045044
macaca_nemestrina ENSMNEG00000031172
papio_anubis ENSPANG00000023136
rhinopithecus_roxellana ENSRROG00000039138
rhinopithecus_bieti ENSRBIG00000028506
colobus_angolensis_palliatus ENSCANG00000029565
cebus_capucinus_imitator ENSCCAG00000024636
chlorocebus_sabaeus ENSCSAG00000012513
propithecus_coquereli ENSPCOG00000019471
bos_taurus ENSBTAG00000050686
bos_mutus ENSBMUG00000020367
bison_bison_bison ENSBBBG00000014776
sus_scrofa ENSSSCG00000033652
tursiops_truncatus ENSTTRG00000006497
pteropus_vampyrus ENSPVAG00000012910
felis_catus ENSFCAG00000038697
canis_lupus_dingo ENSCAFG00020026203
procavia_capensis ENSPCAG00000014358
echinops_telfairi ENSETEG00000018903
