chelonoidis_abingdonii ENSCABG00000005862
gopherus_agassizii ENSGAGG00000003737
chrysemys_picta_bellii ENSCPBG00000014124
pelodiscus_sinensis ENSPSIG00000003323
anser_brachyrhynchus ENSABRG00000012902
coturnix_japonica ENSCJPG00005004629
gallus_gallus ENSGALG00000042119
ficedula_albicollis ENSFALG00000014590
junco_hyemalis ENSJHYG00000003219
lonchura_striata_domestica ENSLSDG00000014927
taeniopygia_guttata ENSTGUG00000014512
lepidothrix_coronata ENSLCOG00000011440
numida_meleagris ENSNMEG00000014958
coturnix_japonica ENSCJPG00005004628
anas_platyrhynchos_platyrhynchos ENSAPLG00000024556
apteryx_rowi ENSARWG00000001142
apteryx_owenii ENSAOWG00000019353
crocodylus_porosus ENSCPRG00005005727
anolis_carolinensis ENSACAG00000016525
pogona_vitticeps ENSPVIG00000014962
notechis_scutatus ENSNSUG00000002266
salvator_merianae ENSSMRG00000012178
sphenodon_punctatus ENSSPUG00000004709
capra_hircus ENSCHIG00000013963
ovis_aries ENSOARG00000008796
bos_mutus ENSBMUG00000018233
bos_taurus ENSBTAG00000010127
bison_bison_bison ENSBBBG00000013310
vicugna_pacos ENSVPAG00000004464
sus_scrofa ENSSSCG00000000400
tursiops_truncatus ENSTTRG00000007173
equus_asinus_asinus ENSEASG00005005765
equus_caballus ENSECAG00000008856
erinaceus_europaeus ENSEEUG00000007547
ursus_americanus ENSUAMG00000021747
ursus_maritimus ENSUMAG00000017267
ailuropoda_melanoleuca ENSAMEG00000003992
neovison_vison ENSNVIG00000000352
mustela_putorius_furo ENSMPUG00000001456
canis_lupus_familiaris ENSCAFG00000000128
canis_lupus_dingo ENSCAFG00020024739
vulpes_vulpes ENSVVUG00000021559
panthera_pardus ENSPPRG00000009463
panthera_tigris_altaica ENSPTIG00000017418
felis_catus ENSFCAG00000012025
pteropus_vampyrus ENSPVAG00000007611
castor_canadensis ENSCCNG00000020306
dipodomys_ordii ENSDORG00000006382
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016749
mus_spicilegus ENSMSIG00000007522
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015924
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025389
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031160
rattus_norvegicus ENSRNOG00000003132
meriones_unguiculatus ENSMUGG00000008064
cricetulus_griseus_crigri_1.0 ENSCGRG00000017524
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020147
cricetulus_griseus_crigri-picr ENSCGRG00015028352
mesocricetus_auratus ENSMAUG00000012086
peromyscus_maniculatus_bairdii ENSPEMG00000014379
microtus_ochrogaster ENSMOCG00000016991
nannospalax_galili ENSNGAG00000004982
jaculus_jaculus ENSJJAG00000018656
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017034
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016789
fukomys_damarensis ENSFDAG00000011293
cavia_porcellus ENSCPOG00000002347
cavia_aperea ENSCAPG00000008105
chinchilla_lanigera ENSCLAG00000009467
octodon_degus ENSODEG00000006269
urocitellus_parryii ENSUPAG00010016061
spermophilus_dauricus ENSSDAG00000005332
ictidomys_tridecemlineatus ENSSTOG00000002295
marmota_marmota_marmota ENSMMMG00000013405
oryctolagus_cuniculus ENSOCUG00000022630
ochotona_princeps ENSOPRG00000001623
microcebus_murinus ENSMICG00000027583
propithecus_coquereli ENSPCOG00000020082
prolemur_simus ENSPSMG00000023721
prolemur_simus ENSPSMG00000002519
