takifugu_rubripes ENSTRUG00000011750
tetraodon_nigroviridis ENSTNIG00000014831
mola_mola ENSMMOG00000006060
gasterosteus_aculeatus ENSGACG00000006056
labrus_bergylta ENSLBEG00000023414
monopterus_albus ENSMALG00000011084
mastacembelus_armatus ENSMAMG00000008450
anabas_testudineus ENSATEG00000025053
seriola_dumerili ENSSDUG00000023631
seriola_lalandi_dorsalis ENSSLDG00000008305
scophthalmus_maximus ENSSMAG00000011217
xiphophorus_maculatus ENSXMAG00000005890
xiphophorus_couchianus ENSXCOG00000013927
gambusia_affinis ENSGAFG00000014230
poecilia_formosa ENSPFOG00000002398
poecilia_mexicana ENSPMEG00000014076
poecilia_latipinna ENSPLAG00000003483
poecilia_reticulata ENSPREG00000009475
cyprinodon_variegatus ENSCVAG00000002649
fundulus_heteroclitus ENSFHEG00000016918
kryptolebias_marmoratus ENSKMAG00000013826
oryzias_latipes_asm223467v1 ENSORLG00000006036
oryzias_latipes_asm223469v1 ENSORLG00015011580
oryzias_latipes_asm223471v1 ENSORLG00020015879
oryzias_melastigma ENSOMEG00000016829
maylandia_zebra ENSMZEG00005005317
astatotilapia_calliptera ENSACLG00000020380
haplochromis_burtoni ENSHBUG00000008208
pundamilia_nyererei ENSPNYG00000012666
neolamprologus_brichardi ENSNBRG00000006179
oreochromis_niloticus ENSONIG00000006803
amphilophus_citrinellus ENSACIG00000015287
amphiprion_ocellaris ENSAOCG00000020929
amphiprion_percula ENSAPEG00000020959
acanthochromis_polyacanthus ENSAPOG00000021491
stegastes_partitus ENSSPAG00000009432
cynoglossus_semilaevis ENSCSEG00000019145
hippocampus_comes ENSHCOG00000014029
periophthalmus_magnuspinnatus ENSPMGG00000017685
gadus_morhua ENSGMOG00000000738
esox_lucius ENSELUG00000022786
pygocentrus_nattereri ENSPNAG00000029872
astyanax_mexicanus ENSAMXG00000004941
ictalurus_punctatus ENSIPUG00000010047
danio_rerio ENSDARG00000031954
scleropages_formosus ENSSFOG00015003424
paramormyrops_kingsleyae ENSPKIG00000016212
lepisosteus_oculatus ENSLOCG00000006659
