phascolarctos_cinereus ENSPCIG00000028161
notamacropus_eugenii ENSMEUG00000016429
sarcophilus_harrisii ENSSHAG00000012311
monodelphis_domestica ENSMODG00000012113
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032329
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033393
mus_spicilegus ENSMSIG00000009465
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032253
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015120
rattus_norvegicus ENSRNOG00000016905
meriones_unguiculatus ENSMUGG00000024286
microtus_ochrogaster ENSMOCG00000015454
peromyscus_maniculatus_bairdii ENSPEMG00000016837
cricetulus_griseus_crigri-picr ENSCGRG00015025404
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020766
cricetulus_griseus_crigri_1.0 ENSCGRG00000001855
mesocricetus_auratus ENSMAUG00000016986
nannospalax_galili ENSNGAG00000021385
jaculus_jaculus ENSJJAG00000017765
castor_canadensis ENSCCNG00000017652
dipodomys_ordii ENSDORG00000000623
chinchilla_lanigera ENSCLAG00000007055
octodon_degus ENSODEG00000014598
cavia_porcellus ENSCPOG00000011704
cavia_aperea ENSCAPG00000013763
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016120
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000560
fukomys_damarensis ENSFDAG00000017794
urocitellus_parryii ENSUPAG00010005860
marmota_marmota_marmota ENSMMMG00000001974
ictidomys_tridecemlineatus ENSSTOG00000013818
spermophilus_dauricus ENSSDAG00000015535
oryctolagus_cuniculus ENSOCUG00000005648
ochotona_princeps ENSOPRG00000011000
erinaceus_europaeus ENSEEUG00000004472
sorex_araneus ENSSARG00000012609
ursus_maritimus ENSUMAG00000003700
ursus_americanus ENSUAMG00000025995
ailuropoda_melanoleuca ENSAMEG00000008348
neovison_vison ENSNVIG00000013647
mustela_putorius_furo ENSMPUG00000017330
canis_lupus_dingo ENSCAFG00020003737
canis_lupus_familiaris ENSCAFG00000018061
vulpes_vulpes ENSVVUG00000019653
panthera_tigris_altaica ENSPTIG00000005492
panthera_pardus ENSPPRG00000001216
felis_catus ENSFCAG00000022539
equus_asinus_asinus ENSEASG00005015676
equus_caballus ENSECAG00000022516
ovis_aries ENSOARG00000001765
capra_hircus ENSCHIG00000021728
capra_hircus ENSCHIG00000014182
bos_taurus ENSBTAG00000020441
bos_mutus ENSBMUG00000002071
bison_bison_bison ENSBBBG00000000075
tursiops_truncatus ENSTTRG00000006500
vicugna_pacos ENSVPAG00000010013
sus_scrofa ENSSSCG00000001871
pteropus_vampyrus ENSPVAG00000003321
myotis_lucifugus ENSMLUG00000011648
macaca_mulatta ENSMMUG00000007430
macaca_fascicularis ENSMFAG00000037384
macaca_nemestrina ENSMNEG00000040723
theropithecus_gelada ENSTGEG00000000736
chlorocebus_sabaeus ENSCSAG00000014734
papio_anubis ENSPANG00000015844
mandrillus_leucophaeus ENSMLEG00000041111
cercocebus_atys ENSCATG00000030586
rhinopithecus_bieti ENSRBIG00000042166
rhinopithecus_roxellana ENSRROG00000034340
colobus_angolensis_palliatus ENSCANG00000030940
piliocolobus_tephrosceles ENSPTEG00000024375
homo_sapiens ENSG00000140382
gorilla_gorilla ENSGGOG00000008439
pan_troglodytes ENSPTRG00000007326
pan_paniscus ENSPPAG00000026855
pongo_abelii ENSPPYG00000006683
nomascus_leucogenys ENSNLEG00000008357
cebus_capucinus_imitator ENSCCAG00000024153
saimiri_boliviensis_boliviensis ENSSBOG00000030971
callithrix_jacchus ENSCJAG00000011131
aotus_nancymaae ENSANAG00000028118
carlito_syrichta ENSTSYG00000003485
propithecus_coquereli ENSPCOG00000025206
prolemur_simus ENSPSMG00000005990
microcebus_murinus ENSMICG00000011025
otolemur_garnettii ENSOGAG00000006630
dasypus_novemcinctus ENSDNOG00000034143
choloepus_hoffmanni ENSCHOG00000012116
procavia_capensis ENSPCAG00000013879
echinops_telfairi ENSETEG00000015812
loxodonta_africana ENSLAFG00000018273
tupaia_belangeri ENSTBEG00000015283
ornithorhynchus_anatinus ENSOANG00000009993
pogona_vitticeps ENSPVIG00000021170
anolis_carolinensis ENSACAG00000011520
notechis_scutatus ENSNSUG00000011471
salvator_merianae ENSSMRG00000007367
sphenodon_punctatus ENSSPUG00000014213
anas_platyrhynchos_platyrhynchos ENSAPLG00000015603
anser_brachyrhynchus ENSABRG00000001758
coturnix_japonica ENSCJPG00005008025
meleagris_gallopavo ENSMGAG00000003179
gallus_gallus ENSGALG00000041641
numida_meleagris ENSNMEG00000011649
melopsittacus_undulatus ENSMUNG00000012593
calidris_pygmaea ENSCPGG00000001471
calidris_pugnax ENSCPUG00000014794
lonchura_striata_domestica ENSLSDG00000011694
taeniopygia_guttata ENSTGUG00000003690
zonotrichia_albicollis ENSZALG00000016433
junco_hyemalis ENSJHYG00000015439
serinus_canaria ENSSCAG00000012805
ficedula_albicollis ENSFALG00000010751
cyanistes_caeruleus ENSCCEG00000023628
parus_major ENSPMJG00000008422
lepidothrix_coronata ENSLCOG00000015612
manacus_vitellinus ENSMVIG00005013905
apteryx_haastii ENSAHAG00000017997
apteryx_owenii ENSAOWG00000001386
apteryx_rowi ENSARWG00000014488
dromaius_novaehollandiae ENSDNVG00000018319
nothoprocta_perdicaria ENSNPEG00000000264
crocodylus_porosus ENSCPRG00005008014
gopherus_agassizii ENSGAGG00000023551
chelonoidis_abingdonii ENSCABG00000017795
chrysemys_picta_bellii ENSCPBG00000022204
pelodiscus_sinensis ENSPSIG00000013006
bos_taurus ENSBTAG00000054994
xenopus_tropicalis ENSXETG00000015269
latimeria_chalumnae ENSLACG00000004599
gasterosteus_aculeatus ENSGACG00000003466
hippocampus_comes ENSHCOG00000003111
poecilia_formosa ENSPFOG00000014087
poecilia_mexicana ENSPMEG00000004288
poecilia_latipinna ENSPLAG00000013422
poecilia_reticulata ENSPREG00000012599
xiphophorus_maculatus ENSXMAG00000000587
xiphophorus_couchianus ENSXCOG00000009971
gambusia_affinis ENSGAFG00000004878
fundulus_heteroclitus ENSFHEG00000012676
kryptolebias_marmoratus ENSKMAG00000010066
oryzias_latipes_asm223469v1 ENSORLG00015014545
oryzias_latipes_asm223467v1 ENSORLG00000001794
oryzias_latipes_asm223471v1 ENSORLG00020021258
oryzias_melastigma ENSOMEG00000004390
takifugu_rubripes ENSTRUG00000016127
tetraodon_nigroviridis ENSTNIG00000008460
mola_mola ENSMMOG00000001290
cyprinodon_variegatus ENSCVAG00000019175
cyprinodon_variegatus ENSCVAG00000004313
periophthalmus_magnuspinnatus ENSPMGG00000003359
mastacembelus_armatus ENSMAMG00000023114
monopterus_albus ENSMALG00000014967
anabas_testudineus ENSATEG00000020966
seriola_dumerili ENSSDUG00000023453
seriola_lalandi_dorsalis ENSSLDG00000001342
maylandia_zebra ENSMZEG00005010612
astatotilapia_calliptera ENSACLG00000025339
pundamilia_nyererei ENSPNYG00000008604
haplochromis_burtoni ENSHBUG00000021118
neolamprologus_brichardi ENSNBRG00000018057
oreochromis_niloticus ENSONIG00000012862
amphilophus_citrinellus ENSACIG00000010535
acanthochromis_polyacanthus ENSAPOG00000010543
acanthochromis_polyacanthus ENSAPOG00000014468
acanthochromis_polyacanthus ENSAPOG00000020776
amphiprion_ocellaris ENSAOCG00000001268
amphiprion_percula ENSAPEG00000008699
stegastes_partitus ENSSPAG00000021556
scophthalmus_maximus ENSSMAG00000005454
labrus_bergylta ENSLBEG00000020792
cynoglossus_semilaevis ENSCSEG00000003007
gadus_morhua ENSGMOG00000015452
esox_lucius ENSELUG00000001146
pygocentrus_nattereri ENSPNAG00000004587
astyanax_mexicanus ENSAMXG00000013048
ictalurus_punctatus ENSIPUG00000014329
danio_rerio ENSDARG00000031198
paramormyrops_kingsleyae ENSPKIG00000012367
scleropages_formosus ENSSFOG00015022310
lepisosteus_oculatus ENSLOCG00000014255
eptatretus_burgeri ENSEBUG00000011769
