phascolarctos_cinereus ENSPCIG00000009168
notamacropus_eugenii ENSMEUG00000012800
sarcophilus_harrisii ENSSHAG00000013490
monodelphis_domestica ENSMODG00000017311
choloepus_hoffmanni ENSCHOG00000010173
dasypus_novemcinctus ENSDNOG00000003113
ursus_maritimus ENSUMAG00000024384
ursus_americanus ENSUAMG00000008267
ailuropoda_melanoleuca ENSAMEG00000000560
canis_lupus_familiaris ENSCAFG00000002556
vulpes_vulpes ENSVVUG00000001924
mustela_putorius_furo ENSMPUG00000014038
neovison_vison ENSNVIG00000016240
panthera_pardus ENSPPRG00000023490
panthera_tigris_altaica ENSPTIG00000013136
felis_catus ENSFCAG00000012835
equus_caballus ENSECAG00000019887
equus_asinus_asinus ENSEASG00005001220
pteropus_vampyrus ENSPVAG00000005495
myotis_lucifugus ENSMLUG00000017037
vicugna_pacos ENSVPAG00000005860
sus_scrofa ENSSSCG00000003967
bos_taurus ENSBTAG00000012979
bos_mutus ENSBMUG00000001627
bison_bison_bison ENSBBBG00000009529
ovis_aries ENSOARG00000020410
capra_hircus ENSCHIG00000007728
tursiops_truncatus ENSTTRG00000003608
sorex_araneus ENSSARG00000011979
erinaceus_europaeus ENSEEUG00000000141
canis_lupus_dingo ENSCAFG00020002961
urocitellus_parryii ENSUPAG00010009127
ictidomys_tridecemlineatus ENSSTOG00000000110
spermophilus_dauricus ENSSDAG00000000712
marmota_marmota_marmota ENSMMMG00000002011
castor_canadensis ENSCCNG00000013838
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027377
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000070806
mus_spicilegus ENSMSIG00000010735
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026400
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028729
rattus_norvegicus ENSRNOG00000022199
meriones_unguiculatus ENSMUGG00000026622
peromyscus_maniculatus_bairdii ENSPEMG00000023152
microtus_ochrogaster ENSMOCG00000005965
cricetulus_griseus_crigri-picr ENSCGRG00015002830
cricetulus_griseus_crigri_1.0 ENSCGRG00000004668
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013189
mesocricetus_auratus ENSMAUG00000005478
jaculus_jaculus ENSJJAG00000010097
dipodomys_ordii ENSDORG00000015840
chinchilla_lanigera ENSCLAG00000004415
octodon_degus ENSODEG00000001753
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017793
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001119
fukomys_damarensis ENSFDAG00000009287
cavia_porcellus ENSCPOG00000012992
cavia_aperea ENSCAPG00000014486
oryctolagus_cuniculus ENSOCUG00000012139
gorilla_gorilla ENSGGOG00000004654
homo_sapiens ENSG00000066185
pan_troglodytes ENSPTRG00000000608
pan_paniscus ENSPPAG00000036047
pongo_abelii ENSPPYG00000001470
nomascus_leucogenys ENSNLEG00000012297
mandrillus_leucophaeus ENSMLEG00000036839
cercocebus_atys ENSCATG00000033516
macaca_nemestrina ENSMNEG00000045144
macaca_fascicularis ENSMFAG00000002741
macaca_mulatta ENSMMUG00000001034
papio_anubis ENSPANG00000007738
theropithecus_gelada ENSTGEG00000025157
chlorocebus_sabaeus ENSCSAG00000001164
rhinopithecus_roxellana ENSRROG00000032381
rhinopithecus_bieti ENSRBIG00000028691
piliocolobus_tephrosceles ENSPTEG00000031133
colobus_angolensis_palliatus ENSCANG00000016986
cebus_capucinus_imitator ENSCCAG00000035962
