sarcophilus_harrisii ENSSHAG00000012558
notamacropus_eugenii ENSMEUG00000004439
monodelphis_domestica ENSMODG00000000790
pan_paniscus ENSPPAG00000033434
gorilla_gorilla ENSGGOG00000010302
pan_troglodytes ENSPTRG00000014316
homo_sapiens ENSG00000100360
pongo_abelii ENSPPYG00000011777
nomascus_leucogenys ENSNLEG00000031880
piliocolobus_tephrosceles ENSPTEG00000019777
colobus_angolensis_palliatus ENSCANG00000027961
rhinopithecus_roxellana ENSRROG00000041712
rhinopithecus_bieti ENSRBIG00000032183
macaca_fascicularis ENSMFAG00000045204
macaca_mulatta ENSMMUG00000008775
macaca_nemestrina ENSMNEG00000029914
cercocebus_atys ENSCATG00000037538
mandrillus_leucophaeus ENSMLEG00000029737
theropithecus_gelada ENSTGEG00000014426
papio_anubis ENSPANG00000006058
chlorocebus_sabaeus ENSCSAG00000007875
saimiri_boliviensis_boliviensis ENSSBOG00000016486
cebus_capucinus_imitator ENSCCAG00000035310
callithrix_jacchus ENSCJAG00000013961
aotus_nancymaae ENSANAG00000016642
aotus_nancymaae ENSANAG00000029265
cebus_capucinus_imitator ENSCCAG00000031054
carlito_syrichta ENSTSYG00000027438
propithecus_coquereli ENSPCOG00000026197
prolemur_simus ENSPSMG00000014740
microcebus_murinus ENSMICG00000012192
otolemur_garnettii ENSOGAG00000005777
peromyscus_maniculatus_bairdii ENSPEMG00000010974
microtus_ochrogaster ENSMOCG00000005554
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017479
cricetulus_griseus_crigri-picr ENSCGRG00015000607
cricetulus_griseus_crigri_1.0 ENSCGRG00000000785
mesocricetus_auratus ENSMAUG00000019842
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000016637
mus_spicilegus ENSMSIG00000020695
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020873
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019975
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019977
rattus_norvegicus ENSRNOG00000006440
meriones_unguiculatus ENSMUGG00000009208
nannospalax_galili ENSNGAG00000020091
jaculus_jaculus ENSJJAG00000010050
urocitellus_parryii ENSUPAG00010004929
ictidomys_tridecemlineatus ENSSTOG00000026779
spermophilus_dauricus ENSSDAG00000024486
marmota_marmota_marmota ENSMMMG00000016462
dipodomys_ordii ENSDORG00000010642
chinchilla_lanigera ENSCLAG00000016936
octodon_degus ENSODEG00000012005
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007662
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012150
fukomys_damarensis ENSFDAG00000001137
cavia_porcellus ENSCPOG00000021807
cavia_aperea ENSCAPG00000010987
bos_taurus ENSBTAG00000026657
bos_taurus ENSBTAG00000006213
bos_mutus ENSBMUG00000024819
bison_bison_bison ENSBBBG00000006973
capra_hircus ENSCHIG00000020907
ovis_aries ENSOARG00000018994
sus_scrofa ENSSSCG00000000139
equus_asinus_asinus ENSEASG00005018903
myotis_lucifugus ENSMLUG00000015874
ursus_maritimus ENSUMAG00000015805
ursus_americanus ENSUAMG00000010228
ailuropoda_melanoleuca ENSAMEG00000009688
canis_lupus_familiaris ENSCAFG00000001526
