ursus_maritimus ENSUMAG00000014219
ursus_americanus ENSUAMG00000016438
neovison_vison ENSNVIG00000015332
mustela_putorius_furo ENSMPUG00000019720
vulpes_vulpes ENSVVUG00000028290
canis_lupus_familiaris ENSCAFG00000032058
panthera_pardus ENSPPRG00000016110
panthera_tigris_altaica ENSPTIG00000008019
felis_catus ENSFCAG00000041195
sus_scrofa ENSSSCG00000034991
sus_scrofa ENSSSCG00000036565
sus_scrofa ENSSSCG00000031931
sus_scrofa ENSSSCG00000033026
sus_scrofa ENSSSCG00000035633
sus_scrofa ENSSSCG00000031662
sus_scrofa ENSSSCG00000034675
sus_scrofa ENSSSCG00000037685
equus_asinus_asinus ENSEASG00005010622
equus_caballus ENSECAG00000029695
equus_caballus ENSECAG00000034398
equus_asinus_asinus ENSEASG00005020301
equus_asinus_asinus ENSEASG00005020292
equus_caballus ENSECAG00000038038
equus_caballus ENSECAG00000002790
equus_caballus ENSECAG00000038802
equus_asinus_asinus ENSEASG00005020304
equus_caballus ENSECAG00000031186
equus_caballus ENSECAG00000032784
equus_asinus_asinus ENSEASG00005010621
equus_asinus_asinus ENSEASG00005004828
equus_caballus ENSECAG00000029785
equus_asinus_asinus ENSEASG00005010628
equus_caballus ENSECAG00000029032
equus_asinus_asinus ENSEASG00005010625
equus_caballus ENSECAG00000029142
equus_caballus ENSECAG00000036401
equus_caballus ENSECAG00000037051
myotis_lucifugus ENSMLUG00000010514
myotis_lucifugus ENSMLUG00000029471
myotis_lucifugus ENSMLUG00000024834
myotis_lucifugus ENSMLUG00000029752
myotis_lucifugus ENSMLUG00000028457
pteropus_vampyrus ENSPVAG00000024286
pteropus_vampyrus ENSPVAG00000024245
sorex_araneus ENSSARG00000009316
sorex_araneus ENSSARG00000009312
sorex_araneus ENSSARG00000012460
sorex_araneus ENSSARG00000011134
sorex_araneus ENSSARG00000005421
sorex_araneus ENSSARG00000001264
sorex_araneus ENSSARG00000005553
sorex_araneus ENSSARG00000008802
sorex_araneus ENSSARG00000007400
erinaceus_europaeus ENSEEUG00000012644
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020564
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019873
fukomys_damarensis ENSFDAG00000005345
fukomys_damarensis ENSFDAG00000003970
fukomys_damarensis ENSFDAG00000006127
fukomys_damarensis ENSFDAG00000008041
fukomys_damarensis ENSFDAG00000008007
fukomys_damarensis ENSFDAG00000008034
fukomys_damarensis ENSFDAG00000005531
fukomys_damarensis ENSFDAG00000008017
fukomys_damarensis ENSFDAG00000007999
fukomys_damarensis ENSFDAG00000019285
fukomys_damarensis ENSFDAG00000004488
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000316
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020162
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019563
fukomys_damarensis ENSFDAG00000003234
fukomys_damarensis ENSFDAG00000004714
fukomys_damarensis ENSFDAG00000005354
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019155
fukomys_damarensis ENSFDAG00000000784
fukomys_damarensis ENSFDAG00000002409
fukomys_damarensis ENSFDAG00000005968
fukomys_damarensis ENSFDAG00000000377
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019757
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020558
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019706
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019497
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019718
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019954
fukomys_damarensis ENSFDAG00000001750
fukomys_damarensis ENSFDAG00000000098
cavia_porcellus ENSCPOG00000009673
cavia_porcellus ENSCPOG00000003013
octodon_degus ENSODEG00000016481
fukomys_damarensis ENSFDAG00000020157
fukomys_damarensis ENSFDAG00000007004
fukomys_damarensis ENSFDAG00000000970
fukomys_damarensis ENSFDAG00000006789
fukomys_damarensis ENSFDAG00000003376
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019730
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019681
fukomys_damarensis ENSFDAG00000008036
cavia_porcellus ENSCPOG00000021043
marmota_marmota_marmota ENSMMMG00000006318
oryctolagus_cuniculus ENSOCUG00000016863
oryctolagus_cuniculus ENSOCUG00000005186
castor_canadensis ENSCCNG00000014881
castor_canadensis ENSCCNG00000013622
castor_canadensis ENSCCNG00000013550
dipodomys_ordii ENSDORG00000014506
dipodomys_ordii ENSDORG00000000170
cricetulus_griseus_crigri-picr ENSCGRG00015023997
cricetulus_griseus_crigri_1.0 ENSCGRG00000018377
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016504
microtus_ochrogaster ENSMOCG00000000337
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000059623
mus_spicilegus ENSMSIG00000018161
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032958
rattus_norvegicus ENSRNOG00000030613
cricetulus_griseus_crigri_1.0 ENSCGRG00000017611
mesocricetus_auratus ENSMAUG00000013760
peromyscus_maniculatus_bairdii ENSPEMG00000030392
nannospalax_galili ENSNGAG00000012463
spermophilus_dauricus ENSSDAG00000024862
ictidomys_tridecemlineatus ENSSTOG00000024956
fukomys_damarensis ENSFDAG00000004022
cavia_porcellus ENSCPOG00000010049
ictidomys_tridecemlineatus ENSSTOG00000019500
spermophilus_dauricus ENSSDAG00000024861
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020086
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019959
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020916
ochotona_princeps ENSOPRG00000011391
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020642
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019689
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019790
fukomys_damarensis ENSFDAG00000000994
fukomys_damarensis ENSFDAG00000018996
fukomys_damarensis ENSFDAG00000020399
fukomys_damarensis ENSFDAG00000005134
fukomys_damarensis ENSFDAG00000005028
fukomys_damarensis ENSFDAG00000004795
fukomys_damarensis ENSFDAG00000013938
fukomys_damarensis ENSFDAG00000009330
fukomys_damarensis ENSFDAG00000006511
fukomys_damarensis ENSFDAG00000003324
fukomys_damarensis ENSFDAG00000004940
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019511
urocitellus_parryii ENSUPAG00010002494
spermophilus_dauricus ENSSDAG00000019076
ictidomys_tridecemlineatus ENSSTOG00000023330
spermophilus_dauricus ENSSDAG00000019069
marmota_marmota_marmota ENSMMMG00000021876
spermophilus_dauricus ENSSDAG00000019110
urocitellus_parryii ENSUPAG00010002475
urocitellus_parryii ENSUPAG00010002487
ictidomys_tridecemlineatus ENSSTOG00000021492
marmota_marmota_marmota ENSMMMG00000021871
spermophilus_dauricus ENSSDAG00000019099
ictidomys_tridecemlineatus ENSSTOG00000029183
urocitellus_parryii ENSUPAG00010002491
spermophilus_dauricus ENSSDAG00000019088
marmota_marmota_marmota ENSMMMG00000021904
ictidomys_tridecemlineatus ENSSTOG00000028434
spermophilus_dauricus ENSSDAG00000019039
urocitellus_parryii ENSUPAG00010001443
spermophilus_dauricus ENSSDAG00000019103
spermophilus_dauricus ENSSDAG00000019106
ictidomys_tridecemlineatus ENSSTOG00000024355
urocitellus_parryii ENSUPAG00010002479
marmota_marmota_marmota ENSMMMG00000021865
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015971
cricetulus_griseus_crigri-picr ENSCGRG00015023915
cricetulus_griseus_crigri_1.0 ENSCGRG00000019634
mesocricetus_auratus ENSMAUG00000016586
peromyscus_maniculatus_bairdii ENSPEMG00000008424
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044454
mus_spicilegus ENSMSIG00000023473
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032954
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031831
rattus_norvegicus ENSRNOG00000052784
rattus_norvegicus ENSRNOG00000049712
