anolis_carolinensis ENSACAG00000028967
salvator_merianae ENSSMRG00000018428
notechis_scutatus ENSNSUG00000015354
notechis_scutatus ENSNSUG00000015165
pogona_vitticeps ENSPVIG00000022401
sphenodon_punctatus ENSSPUG00000007080
gopherus_agassizii ENSGAGG00000018234
chrysemys_picta_bellii ENSCPBG00000002591
crocodylus_porosus ENSCPRG00005006374
apteryx_owenii ENSAOWG00000010284
apteryx_haastii ENSAHAG00000013097
apteryx_rowi ENSARWG00000001359
dromaius_novaehollandiae ENSDNVG00000001603
nothoprocta_perdicaria ENSNPEG00000013645
melopsittacus_undulatus ENSMUNG00000009056
calidris_pygmaea ENSCPGG00000011017
gallus_gallus ENSGALG00000009033
numida_meleagris ENSNMEG00000021260
anas_platyrhynchos_platyrhynchos ENSAPLG00000009104
lonchura_striata_domestica ENSLSDG00000011916
ficedula_albicollis ENSFALG00000005665
zonotrichia_albicollis ENSZALG00000007558
chelonoidis_abingdonii ENSCABG00000012553
notamacropus_eugenii ENSMEUG00000010911
sarcophilus_harrisii ENSSHAG00000004193
monodelphis_domestica ENSMODG00000011415
loxodonta_africana ENSLAFG00000018679
procavia_capensis ENSPCAG00000006151
tupaia_belangeri ENSTBEG00000011798
erinaceus_europaeus ENSEEUG00000003623
sorex_araneus ENSSARG00000013395
equus_asinus_asinus ENSEASG00005001393
equus_caballus ENSECAG00000010988
callithrix_jacchus ENSCJAG00000012684
cebus_capucinus_imitator ENSCCAG00000031029
saimiri_boliviensis_boliviensis ENSSBOG00000030272
aotus_nancymaae ENSANAG00000001067
aotus_nancymaae ENSANAG00000036973
macaca_mulatta ENSMMUG00000042231
chlorocebus_sabaeus ENSCSAG00000019602
theropithecus_gelada ENSTGEG00000029281
piliocolobus_tephrosceles ENSPTEG00000003306
colobus_angolensis_palliatus ENSCANG00000040919
cercocebus_atys ENSCATG00000019163
mandrillus_leucophaeus ENSMLEG00000038796
macaca_nemestrina ENSMNEG00000030066
macaca_fascicularis ENSMFAG00000036905
papio_anubis ENSPANG00000013142
rhinopithecus_bieti ENSRBIG00000035101
rhinopithecus_bieti ENSRBIG00000005517
rhinopithecus_roxellana ENSRROG00000045308
rhinopithecus_bieti ENSRBIG00000031688
colobus_angolensis_palliatus ENSCANG00000042644
rhinopithecus_roxellana ENSRROG00000032501
colobus_angolensis_palliatus ENSCANG00000031511
pongo_abelii ENSPPYG00000017622
gorilla_gorilla ENSGGOG00000036763
echinops_telfairi ENSETEG00000006497
propithecus_coquereli ENSPCOG00000026187
prolemur_simus ENSPSMG00000008586
microcebus_murinus ENSMICG00000026828
otolemur_garnettii ENSOGAG00000010149
carlito_syrichta ENSTSYG00000029768
castor_canadensis ENSCCNG00000006568
dipodomys_ordii ENSDORG00000023853
spermophilus_dauricus ENSSDAG00000013882
spermophilus_dauricus ENSSDAG00000013844
spermophilus_dauricus ENSSDAG00000000744
urocitellus_parryii ENSUPAG00010007213
marmota_marmota_marmota ENSMMMG00000014869
urocitellus_parryii ENSUPAG00010007166
ictidomys_tridecemlineatus ENSSTOG00000007258
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017251
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049154
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016414
mus_spicilegus ENSMSIG00000021888
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017545
rattus_norvegicus ENSRNOG00000002873
meriones_unguiculatus ENSMUGG00000009781
cricetulus_griseus_crigri-picr ENSCGRG00015018823
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024113
cricetulus_griseus_crigri_1.0 ENSCGRG00000005021
mesocricetus_auratus ENSMAUG00000021857
peromyscus_maniculatus_bairdii ENSPEMG00000020878
microtus_ochrogaster ENSMOCG00000013813
nannospalax_galili ENSNGAG00000019487
jaculus_jaculus ENSJJAG00000018849
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004305
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012824
fukomys_damarensis ENSFDAG00000009653
octodon_degus ENSODEG00000003989
chinchilla_lanigera ENSCLAG00000005631
cavia_aperea ENSCAPG00000015179
cavia_porcellus ENSCPOG00000032498
pan_paniscus ENSPPAG00000041132
pan_troglodytes ENSPTRG00000000624
homo_sapiens ENSG00000186973
gorilla_gorilla ENSGGOG00000010892
pongo_abelii ENSPPYG00000001457
nomascus_leucogenys ENSNLEG00000013230
macaca_fascicularis ENSMFAG00000032517
macaca_mulatta ENSMMUG00000040431
papio_anubis ENSPANG00000030278
theropithecus_gelada ENSTGEG00000025699
mandrillus_leucophaeus ENSMLEG00000012458
cercocebus_atys ENSCATG00000006744
chlorocebus_sabaeus ENSCSAG00000001176
rhinopithecus_roxellana ENSRROG00000012345
rhinopithecus_bieti ENSRBIG00000012498
piliocolobus_tephrosceles ENSPTEG00000031851
colobus_angolensis_palliatus ENSCANG00000038570
cebus_capucinus_imitator ENSCCAG00000032092
saimiri_boliviensis_boliviensis ENSSBOG00000030848
callithrix_jacchus ENSCJAG00000003315
aotus_nancymaae ENSANAG00000022670
pteropus_vampyrus ENSPVAG00000011446
myotis_lucifugus ENSMLUG00000027307
oryctolagus_cuniculus ENSOCUG00000017914
ochotona_princeps ENSOPRG00000000911
dasypus_novemcinctus ENSDNOG00000030698
ailuropoda_melanoleuca ENSAMEG00000001798
ursus_maritimus ENSUMAG00000024358
mustela_putorius_furo ENSMPUG00000013780
neovison_vison ENSNVIG00000016776
canis_lupus_familiaris ENSCAFG00000005339
canis_lupus_dingo ENSCAFG00020017667
canis_lupus_familiaris ENSCAFG00000001734
vulpes_vulpes ENSVVUG00000008731
panthera_pardus ENSPPRG00000005822
panthera_tigris_altaica ENSPTIG00000007244
felis_catus ENSFCAG00000026352
bos_taurus ENSBTAG00000037555
bos_mutus ENSBMUG00000019329
