labrus_bergylta ENSLBEG00000021637
gasterosteus_aculeatus ENSGACG00000012589
mola_mola ENSMMOG00000004697
monopterus_albus ENSMALG00000021820
mastacembelus_armatus ENSMAMG00000013346
anabas_testudineus ENSATEG00000010186
seriola_dumerili ENSSDUG00000017860
seriola_lalandi_dorsalis ENSSLDG00000023754
scophthalmus_maximus ENSSMAG00000011483
hippocampus_comes ENSHCOG00000009497
fundulus_heteroclitus ENSFHEG00000000870
cyprinodon_variegatus ENSCVAG00000023291
xiphophorus_maculatus ENSXMAG00000009343
xiphophorus_couchianus ENSXCOG00000013300
xiphophorus_couchianus ENSXCOG00000008479
xiphophorus_maculatus ENSXMAG00000000604
gambusia_affinis ENSGAFG00000019548
poecilia_formosa ENSPFOG00000013343
poecilia_mexicana ENSPMEG00000011647
poecilia_latipinna ENSPLAG00000022318
poecilia_reticulata ENSPREG00000008996
kryptolebias_marmoratus ENSKMAG00000008484
oryzias_latipes_asm223469v1 ENSORLG00015012731
oryzias_latipes_asm223467v1 ENSORLG00000017719
oryzias_latipes_asm223471v1 ENSORLG00020016188
oryzias_melastigma ENSOMEG00000011014
astatotilapia_calliptera ENSACLG00000025022
maylandia_zebra ENSMZEG00005008232
pundamilia_nyererei ENSPNYG00000022777
haplochromis_burtoni ENSHBUG00000016704
neolamprologus_brichardi ENSNBRG00000010091
oreochromis_niloticus ENSONIG00000019504
amphilophus_citrinellus ENSACIG00000014676
amphiprion_percula ENSAPEG00000001784
amphiprion_ocellaris ENSAOCG00000020333
acanthochromis_polyacanthus ENSAPOG00000009157
stegastes_partitus ENSSPAG00000000738
takifugu_rubripes ENSTRUG00000003620
tetraodon_nigroviridis ENSTNIG00000003925
periophthalmus_magnuspinnatus ENSPMGG00000024091
cynoglossus_semilaevis ENSCSEG00000000087
gadus_morhua ENSGMOG00000015774
esox_lucius ENSELUG00000005909
astyanax_mexicanus ENSAMXG00000038641
pygocentrus_nattereri ENSPNAG00000016215
ictalurus_punctatus ENSIPUG00000016077
danio_rerio ENSDARG00000061207
paramormyrops_kingsleyae ENSPKIG00000009414
scleropages_formosus ENSSFOG00015011863
lepisosteus_oculatus ENSLOCG00000009065
phascolarctos_cinereus ENSPCIG00000021166
notamacropus_eugenii ENSMEUG00000007218
monodelphis_domestica ENSMODG00000002678
monodelphis_domestica ENSMODG00000020432
sarcophilus_harrisii ENSSHAG00000014856
equus_caballus ENSECAG00000012842
equus_asinus_asinus ENSEASG00005020685
bos_taurus ENSBTAG00000006392
bos_mutus ENSBMUG00000012042
bison_bison_bison ENSBBBG00000004618
capra_hircus ENSCHIG00000015203
ovis_aries ENSOARG00000003519
ailuropoda_melanoleuca ENSAMEG00000001784
canis_lupus_dingo ENSCAFG00020016317
canis_lupus_familiaris ENSCAFG00000017525
vulpes_vulpes ENSVVUG00000018209
ursus_maritimus ENSUMAG00000006336
neovison_vison ENSNVIG00000011336
mustela_putorius_furo ENSMPUG00000008070
panthera_pardus ENSPPRG00000005335
panthera_tigris_altaica ENSPTIG00000009137
felis_catus ENSFCAG00000001583
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008272
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003299
fukomys_damarensis ENSFDAG00000020386
cavia_porcellus ENSCPOG00000002436
cavia_aperea ENSCAPG00000017279
chinchilla_lanigera ENSCLAG00000012429
octodon_degus ENSODEG00000008126
marmota_marmota_marmota ENSMMMG00000020445
spermophilus_dauricus ENSSDAG00000020342
ictidomys_tridecemlineatus ENSSTOG00000009199
urocitellus_parryii ENSUPAG00010022564
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022534
cricetulus_griseus_crigri-picr ENSCGRG00015019881
cricetulus_griseus_crigri_1.0 ENSCGRG00000002202
mesocricetus_auratus ENSMAUG00000013505
peromyscus_maniculatus_bairdii ENSPEMG00000021206
microtus_ochrogaster ENSMOCG00000005960
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018867
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033530
mus_spicilegus ENSMSIG00000010288
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018022
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029780
rattus_norvegicus ENSRNOG00000027300
nannospalax_galili ENSNGAG00000005676
jaculus_jaculus ENSJJAG00000015773
dipodomys_ordii ENSDORG00000002163
carlito_syrichta ENSTSYG00000004951
tursiops_truncatus ENSTTRG00000013586
sus_scrofa ENSSSCG00000002436
vicugna_pacos ENSVPAG00000009905
pteropus_vampyrus ENSPVAG00000004345
erinaceus_europaeus ENSEEUG00000012319
