pan_troglodytes ENSPTRG00000011457
pan_paniscus ENSPPAG00000034243
homo_sapiens ENSG00000167613
gorilla_gorilla ENSGGOG00000043283
pongo_abelii ENSPPYG00000010380
nomascus_leucogenys ENSNLEG00000029191
macaca_fascicularis ENSMFAG00000036501
macaca_mulatta ENSMMUG00000043342
macaca_nemestrina ENSMNEG00000034676
mandrillus_leucophaeus ENSMLEG00000040010
cercocebus_atys ENSCATG00000030494
theropithecus_gelada ENSTGEG00000009423
chlorocebus_sabaeus ENSCSAG00000001876
papio_anubis ENSPANG00000021900
colobus_angolensis_palliatus ENSCANG00000030745
piliocolobus_tephrosceles ENSPTEG00000039560
rhinopithecus_roxellana ENSRROG00000013826
rhinopithecus_bieti ENSRBIG00000028144
rhinopithecus_bieti ENSRBIG00000034880
rhinopithecus_roxellana ENSRROG00000045500
papio_anubis ENSPANG00000004034
chlorocebus_sabaeus ENSCSAG00000001870
mandrillus_leucophaeus ENSMLEG00000021633
theropithecus_gelada ENSTGEG00000010174
saimiri_boliviensis_boliviensis ENSSBOG00000027168
cebus_capucinus_imitator ENSCCAG00000031980
callithrix_jacchus ENSCJAG00000047374
aotus_nancymaae ENSANAG00000025247
carlito_syrichta ENSTSYG00000030025
propithecus_coquereli ENSPCOG00000023939
microcebus_murinus ENSMICG00000043893
tupaia_belangeri ENSTBEG00000016933
cricetulus_griseus_crigri_1.0 ENSCGRG00000017943
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011672
cricetulus_griseus_crigri-picr ENSCGRG00015000548
mesocricetus_auratus ENSMAUG00000021810
microtus_ochrogaster ENSMOCG00000000377
peromyscus_maniculatus_bairdii ENSPEMG00000022687
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055541
mus_spicilegus ENSMSIG00000031630
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030156
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029103
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020971
rattus_norvegicus ENSRNOG00000027733
nannospalax_galili ENSNGAG00000023991
castor_canadensis ENSCCNG00000003249
chinchilla_lanigera ENSCLAG00000000660
cavia_porcellus ENSCPOG00000000212
ictidomys_tridecemlineatus ENSSTOG00000023866
vulpes_vulpes ENSVVUG00000008126
canis_lupus_familiaris ENSCAFG00000002660
mustela_putorius_furo ENSMPUG00000010669
ailuropoda_melanoleuca ENSAMEG00000004651
felis_catus ENSFCAG00000030921
panthera_tigris_altaica ENSPTIG00000011346
equus_caballus ENSECAG00000038714
sus_scrofa ENSSSCG00000034284
pteropus_vampyrus ENSPVAG00000015310
myotis_lucifugus ENSMLUG00000015468
capra_hircus ENSCHIG00000015449
ovis_aries ENSOARG00000002546
bos_taurus ENSBTAG00000026080
vicugna_pacos ENSVPAG00000006404
erinaceus_europaeus ENSEEUG00000002563
procavia_capensis ENSPCAG00000016798
loxodonta_africana ENSLAFG00000001379
echinops_telfairi ENSETEG00000006109
choloepus_hoffmanni ENSCHOG00000003781
