mola_mola ENSMMOG00000018433
gasterosteus_aculeatus ENSGACG00000016090
amphilophus_citrinellus ENSACIG00000001579
mastacembelus_armatus ENSMAMG00000002337
anabas_testudineus ENSATEG00000020952
amphiprion_percula ENSAPEG00000003701
amphiprion_ocellaris ENSAOCG00000018078
acanthochromis_polyacanthus ENSAPOG00000015581
stegastes_partitus ENSSPAG00000002895
astatotilapia_calliptera ENSACLG00000011384
maylandia_zebra ENSMZEG00005007218
pundamilia_nyererei ENSPNYG00000002327
haplochromis_burtoni ENSHBUG00000017604
neolamprologus_brichardi ENSNBRG00000005039
monopterus_albus ENSMALG00000005671
seriola_dumerili ENSSDUG00000009587
seriola_lalandi_dorsalis ENSSLDG00000021314
scophthalmus_maximus ENSSMAG00000008830
cynoglossus_semilaevis ENSCSEG00000011465
labrus_bergylta ENSLBEG00000009286
periophthalmus_magnuspinnatus ENSPMGG00000009332
hippocampus_comes ENSHCOG00000001791
poecilia_mexicana ENSPMEG00000015451
poecilia_formosa ENSPFOG00000006233
poecilia_reticulata ENSPREG00000006018
xiphophorus_couchianus ENSXCOG00000007483
gambusia_affinis ENSGAFG00000008397
xiphophorus_maculatus ENSXMAG00000004776
fundulus_heteroclitus ENSFHEG00000016361
kryptolebias_marmoratus ENSKMAG00000004573
oryzias_melastigma ENSOMEG00000006633
oryzias_latipes_asm223467v1 ENSORLG00000009084
tetraodon_nigroviridis ENSTNIG00000007810
kryptolebias_marmoratus ENSKMAG00000008918
cyprinodon_variegatus ENSCVAG00000008379
gadus_morhua ENSGMOG00000002159
esox_lucius ENSELUG00000001032
oryzias_latipes_asm223467v1 ENSORLG00000007302
oryzias_latipes_asm223471v1 ENSORLG00020017318
oryzias_latipes_asm223469v1 ENSORLG00015013065
oryzias_melastigma ENSOMEG00000021532
xiphophorus_couchianus ENSXCOG00000003429
maylandia_zebra ENSMZEG00005017627
astatotilapia_calliptera ENSACLG00000026578
haplochromis_burtoni ENSHBUG00000006333
oreochromis_niloticus ENSONIG00000002574
seriola_dumerili ENSSDUG00000005409
seriola_lalandi_dorsalis ENSSLDG00000011949
cynoglossus_semilaevis ENSCSEG00000015503
amphiprion_percula ENSAPEG00000002182
amphiprion_ocellaris ENSAOCG00000021676
anabas_testudineus ENSATEG00000012702
hippocampus_comes ENSHCOG00000000339
esox_lucius ENSELUG00000005110
pygocentrus_nattereri ENSPNAG00000016130
astyanax_mexicanus ENSAMXG00000032536
ictalurus_punctatus ENSIPUG00000012081
paramormyrops_kingsleyae ENSPKIG00000024026
scleropages_formosus ENSSFOG00015016650
paramormyrops_kingsleyae ENSPKIG00000022443
scleropages_formosus ENSSFOG00015014737
lepisosteus_oculatus ENSLOCG00000001810
pogona_vitticeps ENSPVIG00000012540
anolis_carolinensis ENSACAG00000007680
salvator_merianae ENSSMRG00000004880
serinus_canaria ENSSCAG00000008645
taeniopygia_guttata ENSTGUG00000011399
numida_meleagris ENSNMEG00000010605
nothoprocta_perdicaria ENSNPEG00000000696
anser_brachyrhynchus ENSABRG00000019366
anas_platyrhynchos_platyrhynchos ENSAPLG00000028238
gallus_gallus ENSGALG00000027591
meleagris_gallopavo ENSMGAG00000010949
coturnix_japonica ENSCJPG00005018745
calidris_pugnax ENSCPUG00000016785
calidris_pygmaea ENSCPGG00000004826
junco_hyemalis ENSJHYG00000000493
zonotrichia_albicollis ENSZALG00000016695
ficedula_albicollis ENSFALG00000005267
lonchura_striata_domestica ENSLSDG00000008616
cyanistes_caeruleus ENSCCEG00000016407
parus_major ENSPMJG00000007098
manacus_vitellinus ENSMVIG00005016495
lepidothrix_coronata ENSLCOG00000014816
melopsittacus_undulatus ENSMUNG00000002841
apteryx_haastii ENSAHAG00000014897
apteryx_owenii ENSAOWG00000013773
apteryx_rowi ENSARWG00000002538
dromaius_novaehollandiae ENSDNVG00000007772
