apteryx_owenii ENSAOWG00000006817
apteryx_rowi ENSARWG00000006721
apteryx_haastii ENSAHAG00000013553
nothoprocta_perdicaria ENSNPEG00000015550
dromaius_novaehollandiae ENSDNVG00000015734
anser_brachyrhynchus ENSABRG00000011150
anas_platyrhynchos_platyrhynchos ENSAPLG00000013450
coturnix_japonica ENSCJPG00005017199
meleagris_gallopavo ENSMGAG00000002924
numida_meleagris ENSNMEG00000002007
gallus_gallus ENSGALG00000012703
calidris_pygmaea ENSCPGG00000013753
calidris_pugnax ENSCPUG00000002278
lepidothrix_coronata ENSLCOG00000004267
manacus_vitellinus ENSMVIG00005013889
parus_major ENSPMJG00000018214
cyanistes_caeruleus ENSCCEG00000001409
lonchura_striata_domestica ENSLSDG00000010662
taeniopygia_guttata ENSTGUG00000006035
serinus_canaria ENSSCAG00000000458
junco_hyemalis ENSJHYG00000015282
zonotrichia_albicollis ENSZALG00000001420
ficedula_albicollis ENSFALG00000013414
melopsittacus_undulatus ENSMUNG00000009241
crocodylus_porosus ENSCPRG00005002695
gopherus_agassizii ENSGAGG00000005453
chelonoidis_abingdonii ENSCABG00000022280
chrysemys_picta_bellii ENSCPBG00000022368
pelodiscus_sinensis ENSPSIG00000007085
pogona_vitticeps ENSPVIG00000005290
anolis_carolinensis ENSACAG00000003762
notechis_scutatus ENSNSUG00000017060
salvator_merianae ENSSMRG00000006083
sphenodon_punctatus ENSSPUG00000016619
pan_paniscus ENSPPAG00000038685
pan_troglodytes ENSPTRG00000047928
homo_sapiens ENSG00000047579
gorilla_gorilla ENSGGOG00000005548
pongo_abelii ENSPPYG00000016251
nomascus_leucogenys ENSNLEG00000031419
rhinopithecus_roxellana ENSRROG00000031852
rhinopithecus_bieti ENSRBIG00000038980
colobus_angolensis_palliatus ENSCANG00000037252
piliocolobus_tephrosceles ENSPTEG00000007821
theropithecus_gelada ENSTGEG00000017960
papio_anubis ENSPANG00000017015
macaca_fascicularis ENSMFAG00000042536
macaca_mulatta ENSMMUG00000015363
macaca_nemestrina ENSMNEG00000044273
chlorocebus_sabaeus ENSCSAG00000007575
cercocebus_atys ENSCATG00000032886
mandrillus_leucophaeus ENSMLEG00000038950
cebus_capucinus_imitator ENSCCAG00000036512
callithrix_jacchus ENSCJAG00000005751
saimiri_boliviensis_boliviensis ENSSBOG00000027094
aotus_nancymaae ENSANAG00000026230
carlito_syrichta ENSTSYG00000009468
propithecus_coquereli ENSPCOG00000024133
microcebus_murinus ENSMICG00000010679
prolemur_simus ENSPSMG00000020247
otolemur_garnettii ENSOGAG00000014881
