drosophila_melanogaster FBgn0029594
caenorhabditis_elegans_strain_n2 WBGene00012693
petromyzon_marinus ENSPMAG00000001553
eptatretus_burgeri ENSEBUG00000013421
salvator_merianae ENSSMRG00000002206
notechis_scutatus ENSNSUG00000017138
sphenodon_punctatus ENSSPUG00000004317
chelonoidis_abingdonii ENSCABG00000021038
gopherus_agassizii ENSGAGG00000021997
chrysemys_picta_bellii ENSCPBG00000020283
pelodiscus_sinensis ENSPSIG00000007947
apteryx_owenii ENSAOWG00000006301
apteryx_rowi ENSARWG00000015166
apteryx_haastii ENSAHAG00000005776
dromaius_novaehollandiae ENSDNVG00000005147
nothoprocta_perdicaria ENSNPEG00000003755
numida_meleagris ENSNMEG00000016264
gallus_gallus ENSGALG00000044519
anser_brachyrhynchus ENSABRG00000011845
lepidothrix_coronata ENSLCOG00000006219
manacus_vitellinus ENSMVIG00005007792
parus_major ENSPMJG00000000392
zonotrichia_albicollis ENSZALG00000006132
lonchura_striata_domestica ENSLSDG00000016841
taeniopygia_guttata ENSTGUG00000012869
serinus_canaria ENSSCAG00000006564
cyanistes_caeruleus ENSCCEG00000014976
junco_hyemalis ENSJHYG00000012056
ficedula_albicollis ENSFALG00000002865
calidris_pygmaea ENSCPGG00000001069
calidris_pugnax ENSCPUG00000004063
melopsittacus_undulatus ENSMUNG00000002365
phascolarctos_cinereus ENSPCIG00000016006
notamacropus_eugenii ENSMEUG00000001287
monodelphis_domestica ENSMODG00000013513
pan_troglodytes ENSPTRG00000043726
pan_paniscus ENSPPAG00000021372
gorilla_gorilla ENSGGOG00000043278
homo_sapiens ENSG00000256053
pongo_abelii ENSPPYG00000006174
nomascus_leucogenys ENSNLEG00000028956
rhinopithecus_bieti ENSRBIG00000037461
rhinopithecus_bieti ENSRBIG00000039874
rhinopithecus_roxellana ENSRROG00000042485
colobus_angolensis_palliatus ENSCANG00000043268
macaca_fascicularis ENSMFAG00000040670
macaca_nemestrina ENSMNEG00000043157
mandrillus_leucophaeus ENSMLEG00000041876
theropithecus_gelada ENSTGEG00000010074
papio_anubis ENSPANG00000004813
cercocebus_atys ENSCATG00000036924
chlorocebus_sabaeus ENSCSAG00000010045
callithrix_jacchus ENSCJAG00000044883
cebus_capucinus_imitator ENSCCAG00000024599
saimiri_boliviensis_boliviensis ENSSBOG00000019622
aotus_nancymaae ENSANAG00000020280
tupaia_belangeri ENSTBEG00000007994
castor_canadensis ENSCCNG00000005545
ursus_americanus ENSUAMG00000012095
ursus_maritimus ENSUMAG00000024891
mustela_putorius_furo ENSMPUG00000002350
mustela_putorius_furo ENSMPUG00000019082
