phascolarctos_cinereus ENSPCIG00000015477
monodelphis_domestica ENSMODG00000023755
sorex_araneus ENSSARG00000004522
sorex_araneus ENSSARG00000009198
erinaceus_europaeus ENSEEUG00000007186
canis_lupus_familiaris ENSCAFG00000024096
canis_lupus_dingo ENSCAFG00020024629
ovis_aries ENSOARG00000011284
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015291
cricetulus_griseus_crigri-picr ENSCGRG00015016631
cavia_porcellus ENSCPOG00000012072
ochotona_princeps ENSOPRG00000001668
mandrillus_leucophaeus ENSMLEG00000037867
anas_platyrhynchos_platyrhynchos ENSAPLG00000027897
