drosophila_melanogaster FBgn0031312
caenorhabditis_elegans_strain_n2 WBGene00009505
pogona_vitticeps ENSPVIG00000004280
anolis_carolinensis ENSACAG00000014322
notechis_scutatus ENSNSUG00000003976
salvator_merianae ENSSMRG00000012461
sphenodon_punctatus ENSSPUG00000009582
taeniopygia_guttata ENSTGUG00000011892
zonotrichia_albicollis ENSZALG00000016790
apteryx_haastii ENSAHAG00000008027
pelodiscus_sinensis ENSPSIG00000011255
chrysemys_picta_bellii ENSCPBG00000018822
gopherus_agassizii ENSGAGG00000002240
serinus_canaria ENSSCAG00000014650
cyanistes_caeruleus ENSCCEG00000014922
ficedula_albicollis ENSFALG00000011141
manacus_vitellinus ENSMVIG00005017922
junco_hyemalis ENSJHYG00000016960
lonchura_striata_domestica ENSLSDG00000001616
parus_major ENSPMJG00000014047
lepidothrix_coronata ENSLCOG00000016206
gallus_gallus ENSGALG00000014899
coturnix_japonica ENSCJPG00005009193
meleagris_gallopavo ENSMGAG00000013346
numida_meleagris ENSNMEG00000022145
anser_brachyrhynchus ENSABRG00000018177
anas_platyrhynchos_platyrhynchos ENSAPLG00000015621
calidris_pygmaea ENSCPGG00000012352
melopsittacus_undulatus ENSMUNG00000012220
apteryx_rowi ENSARWG00000010770
apteryx_owenii ENSAOWG00000006058
dromaius_novaehollandiae ENSDNVG00000007075
nothoprocta_perdicaria ENSNPEG00000006043
calidris_pugnax ENSCPUG00000008885
crocodylus_porosus ENSCPRG00005004326
gopherus_agassizii ENSGAGG00000019814
phascolarctos_cinereus ENSPCIG00000022299
notamacropus_eugenii ENSMEUG00000010128
sarcophilus_harrisii ENSSHAG00000014066
monodelphis_domestica ENSMODG00000017799
tursiops_truncatus ENSTTRG00000007352
capra_hircus ENSCHIG00000011798
ursus_americanus ENSUAMG00000013834
marmota_marmota_marmota ENSMMMG00000015950
urocitellus_parryii ENSUPAG00010021980
ictidomys_tridecemlineatus ENSSTOG00000024807
cricetulus_griseus_crigri_1.0 ENSCGRG00000006471
mesocricetus_auratus ENSMAUG00000019803
