caenorhabditis_elegans_strain_n2 WBGene00004382
drosophila_melanogaster FBgn0023171
ciona_intestinalis ENSCING00000014054
ciona_savignyi ENSCSAVG00000000009
petromyzon_marinus ENSPMAG00000002846
petromyzon_marinus ENSPMAG00000000507
eptatretus_burgeri ENSEBUG00000008898
pygocentrus_nattereri ENSPNAG00000022344
astyanax_mexicanus ENSAMXG00000042940
ictalurus_punctatus ENSIPUG00000023060
danio_rerio ENSDARG00000042571
cyprinodon_variegatus ENSCVAG00000018717
fundulus_heteroclitus ENSFHEG00000019613
poecilia_latipinna ENSPLAG00000021349
poecilia_latipinna ENSPLAG00000014956
poecilia_reticulata ENSPREG00000012197
poecilia_mexicana ENSPMEG00000016826
poecilia_formosa ENSPFOG00000002841
xiphophorus_maculatus ENSXMAG00000002357
gambusia_affinis ENSGAFG00000001776
kryptolebias_marmoratus ENSKMAG00000001373
oryzias_latipes_asm223467v1 ENSORLG00000018127
oryzias_latipes_asm223471v1 ENSORLG00020013660
oryzias_latipes_asm223469v1 ENSORLG00015011338
oryzias_melastigma ENSOMEG00000004710
cynoglossus_semilaevis ENSCSEG00000005741
mastacembelus_armatus ENSMAMG00000019725
monopterus_albus ENSMALG00000010565
anabas_testudineus ENSATEG00000000598
amphiprion_ocellaris ENSAOCG00000015210
amphiprion_percula ENSAPEG00000014104
acanthochromis_polyacanthus ENSAPOG00000000412
stegastes_partitus ENSSPAG00000009353
astatotilapia_calliptera ENSACLG00000006741
maylandia_zebra ENSMZEG00005013006
haplochromis_burtoni ENSHBUG00000004666
pundamilia_nyererei ENSPNYG00000001292
neolamprologus_brichardi ENSNBRG00000008739
oreochromis_niloticus ENSONIG00000018697
amphilophus_citrinellus ENSACIG00000014666
seriola_dumerili ENSSDUG00000008217
seriola_lalandi_dorsalis ENSSLDG00000000442
scophthalmus_maximus ENSSMAG00000007586
labrus_bergylta ENSLBEG00000004480
gasterosteus_aculeatus ENSGACG00000011935
tetraodon_nigroviridis ENSTNIG00000010715
takifugu_rubripes ENSTRUG00000015774
mola_mola ENSMMOG00000015902
periophthalmus_magnuspinnatus ENSPMGG00000017463
hippocampus_comes ENSHCOG00000012329
gadus_morhua ENSGMOG00000013818
esox_lucius ENSELUG00000010112
scleropages_formosus ENSSFOG00015002709
paramormyrops_kingsleyae ENSPKIG00000003146
lepisosteus_oculatus ENSLOCG00000017212
pogona_vitticeps ENSPVIG00000007746
anolis_carolinensis ENSACAG00000016857
notechis_scutatus ENSNSUG00000007673
salvator_merianae ENSSMRG00000006529
sphenodon_punctatus ENSSPUG00000006644
calidris_pygmaea ENSCPGG00000014977
calidris_pugnax ENSCPUG00000003421
melopsittacus_undulatus ENSMUNG00000014115
taeniopygia_guttata ENSTGUG00000012980
lonchura_striata_domestica ENSLSDG00000012603
serinus_canaria ENSSCAG00000012122
zonotrichia_albicollis ENSZALG00000017261
junco_hyemalis ENSJHYG00000011215
