drosophila_melanogaster FBgn0264561
caenorhabditis_elegans_strain_n2 WBGene00008800
petromyzon_marinus ENSPMAG00000005578
eptatretus_burgeri ENSEBUG00000008196
ornithorhynchus_anatinus ENSOANG00000029719
ornithorhynchus_anatinus ENSOANG00000009306
ornithorhynchus_anatinus ENSOANG00000029504
pan_troglodytes ENSPTRG00000024158
pan_paniscus ENSPPAG00000030108
homo_sapiens ENSG00000090863
gorilla_gorilla ENSGGOG00000013215
pongo_abelii ENSPPYG00000007548
nomascus_leucogenys ENSNLEG00000007991
theropithecus_gelada ENSTGEG00000013663
cercocebus_atys ENSCATG00000038618
mandrillus_leucophaeus ENSMLEG00000036017
papio_anubis ENSPANG00000010762
macaca_fascicularis ENSMFAG00000020124
macaca_mulatta ENSMMUG00000000226
macaca_nemestrina ENSMNEG00000037171
chlorocebus_sabaeus ENSCSAG00000004537
rhinopithecus_roxellana ENSRROG00000034737
rhinopithecus_bieti ENSRBIG00000037408
colobus_angolensis_palliatus ENSCANG00000023347
piliocolobus_tephrosceles ENSPTEG00000001648
cebus_capucinus_imitator ENSCCAG00000024185
saimiri_boliviensis_boliviensis ENSSBOG00000036264
callithrix_jacchus ENSCJAG00000014476
aotus_nancymaae ENSANAG00000032078
carlito_syrichta ENSTSYG00000011261
propithecus_coquereli ENSPCOG00000013469
microcebus_murinus ENSMICG00000016371
prolemur_simus ENSPSMG00000014867
otolemur_garnettii ENSOGAG00000013942
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032690
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003316
mus_spicilegus ENSMSIG00000019520
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031572
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023171
rattus_norvegicus ENSRNOG00000018668
meriones_unguiculatus ENSMUGG00000018040
cricetulus_griseus_crigri_1.0 ENSCGRG00000001849
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018933
cricetulus_griseus_crigri-picr ENSCGRG00015011858
