gopherus_agassizii ENSGAGG00000008124
chelonoidis_abingdonii ENSCABG00000007580
chrysemys_picta_bellii ENSCPBG00000012770
pogona_vitticeps ENSPVIG00000009188
notechis_scutatus ENSNSUG00000019521
salvator_merianae ENSSMRG00000001250
sphenodon_punctatus ENSSPUG00000010618
chrysemys_picta_bellii ENSCPBG00000012768
notechis_scutatus ENSNSUG00000011596
capra_hircus ENSCHIG00000020711
bos_taurus ENSBTAG00000052323
sus_scrofa ENSSSCG00000025321
panthera_pardus ENSPPRG00000016750
prolemur_simus ENSPSMG00000006764
saimiri_boliviensis_boliviensis ENSSBOG00000020791
pan_troglodytes ENSPTRG00000007968
macaca_mulatta ENSMMUG00000019826
callithrix_jacchus ENSCJAG00000007189
propithecus_coquereli ENSPCOG00000022370
rhinopithecus_roxellana ENSRROG00000026952
rhinopithecus_bieti ENSRBIG00000001823
colobus_angolensis_palliatus ENSCANG00000035162
piliocolobus_tephrosceles ENSPTEG00000029612
macaca_nemestrina ENSMNEG00000037329
macaca_fascicularis ENSMFAG00000040127
chlorocebus_sabaeus ENSCSAG00000006110
cercocebus_atys ENSCATG00000033033
theropithecus_gelada ENSTGEG00000012975
homo_sapiens ENSG00000103495
cebus_capucinus_imitator ENSCCAG00000037524
microcebus_murinus ENSMICG00000030392
canis_lupus_dingo ENSCAFG00020017751
canis_lupus_familiaris ENSCAFG00000016964
vulpes_vulpes ENSVVUG00000026097
ursus_americanus ENSUAMG00000004622
felis_catus ENSFCAG00000014146
aotus_nancymaae ENSANAG00000036195
equus_caballus ENSECAG00000024341
equus_asinus_asinus ENSEASG00005013172
tursiops_truncatus ENSTTRG00000005420
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018743
fukomys_damarensis ENSFDAG00000010852
octodon_degus ENSODEG00000014451
panthera_pardus ENSPPRG00000011596
panthera_tigris_altaica ENSPTIG00000007866
neovison_vison ENSNVIG00000025019
bos_mutus ENSBMUG00000022219
pongo_abelii ENSPPYG00000007260
gorilla_gorilla ENSGGOG00000042750
carlito_syrichta ENSTSYG00000026702
chinchilla_lanigera ENSCLAG00000010257
cavia_aperea ENSCAPG00000006391
nannospalax_galili ENSNGAG00000023335
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017129
callithrix_jacchus ENSCJAG00000038741
pteropus_vampyrus ENSPVAG00000017209
urocitellus_parryii ENSUPAG00010023584
ictidomys_tridecemlineatus ENSSTOG00000027842
spermophilus_dauricus ENSSDAG00000009411
marmota_marmota_marmota ENSMMMG00000023787
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008879
cricetulus_griseus_crigri-picr ENSCGRG00015025055
mesocricetus_auratus ENSMAUG00000011903
peromyscus_maniculatus_bairdii ENSPEMG00000008318
microtus_ochrogaster ENSMOCG00000003611
meriones_unguiculatus ENSMUGG00000012630
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013693
cricetulus_griseus_crigri_1.0 ENSCGRG00000014850
jaculus_jaculus ENSJJAG00000020922
castor_canadensis ENSCCNG00000028347
ovis_aries ENSOARG00000005520
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011024
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002748
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000069
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005129
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017872
aotus_nancymaae ENSANAG00000037536
saimiri_boliviensis_boliviensis ENSSBOG00000028772
pan_paniscus ENSPPAG00000041571
dasypus_novemcinctus ENSDNOG00000019779
notamacropus_eugenii ENSMEUG00000009482
phascolarctos_cinereus ENSPCIG00000025125
ornithorhynchus_anatinus ENSOANG00000004112
ursus_maritimus ENSUMAG00000011165
papio_anubis ENSPANG00000016381
mandrillus_leucophaeus ENSMLEG00000036147
nomascus_leucogenys ENSNLEG00000007559
cebus_capucinus_imitator ENSCCAG00000023568
cebus_capucinus_imitator ENSCCAG00000027817
otolemur_garnettii ENSOGAG00000033940
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030678
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030483
mus_spicilegus ENSMSIG00000000614
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031597
rattus_norvegicus ENSRNOG00000055082
cavia_porcellus ENSCPOG00000019886
dipodomys_ordii ENSDORG00000029287
ailuropoda_melanoleuca ENSAMEG00000014864
sarcophilus_harrisii ENSSHAG00000009478
anolis_carolinensis ENSACAG00000014698
aotus_nancymaae ENSANAG00000020320
gallus_gallus ENSGALG00000049721
coturnix_japonica ENSCJPG00005005873
xenopus_tropicalis ENSXETG00000004675
latimeria_chalumnae ENSLACG00000010161
astatotilapia_calliptera ENSACLG00000009874
maylandia_zebra ENSMZEG00005013763
pundamilia_nyererei ENSPNYG00000016813
haplochromis_burtoni ENSHBUG00000008328
neolamprologus_brichardi ENSNBRG00000012275
oreochromis_niloticus ENSONIG00000011463
stegastes_partitus ENSSPAG00000001322
amphiprion_percula ENSAPEG00000010792
monopterus_albus ENSMALG00000008633
hippocampus_comes ENSHCOG00000017751
tetraodon_nigroviridis ENSTNIG00000001006
scophthalmus_maximus ENSSMAG00000016801
xiphophorus_couchianus ENSXCOG00000001612
