takifugu_rubripes ENSTRUG00000011549
tetraodon_nigroviridis ENSTNIG00000014369
mola_mola ENSMMOG00000019303
labrus_bergylta ENSLBEG00000003728
amphiprion_ocellaris ENSAOCG00000023773
amphiprion_percula ENSAPEG00000004624
acanthochromis_polyacanthus ENSAPOG00000013578
stegastes_partitus ENSSPAG00000019793
astatotilapia_calliptera ENSACLG00000018815
maylandia_zebra ENSMZEG00005019113
haplochromis_burtoni ENSHBUG00000019308
pundamilia_nyererei ENSPNYG00000023808
oreochromis_niloticus ENSONIG00000014768
neolamprologus_brichardi ENSNBRG00000001179
amphilophus_citrinellus ENSACIG00000006679
xiphophorus_maculatus ENSXMAG00000008385
xiphophorus_couchianus ENSXCOG00000006100
gambusia_affinis ENSGAFG00000003813
poecilia_formosa ENSPFOG00000002797
poecilia_latipinna ENSPLAG00000006322
poecilia_mexicana ENSPMEG00000014027
fundulus_heteroclitus ENSFHEG00000005489
kryptolebias_marmoratus ENSKMAG00000006830
oryzias_latipes_asm223471v1 ENSORLG00020007215
oryzias_latipes_asm223467v1 ENSORLG00000030540
oryzias_latipes_asm223469v1 ENSORLG00015000374
oryzias_melastigma ENSOMEG00000008057
mastacembelus_armatus ENSMAMG00000019349
monopterus_albus ENSMALG00000015978
anabas_testudineus ENSATEG00000000812
scophthalmus_maximus ENSSMAG00000016236
cynoglossus_semilaevis ENSCSEG00000004966
seriola_lalandi_dorsalis ENSSLDG00000001207
seriola_dumerili ENSSDUG00000012782
periophthalmus_magnuspinnatus ENSPMGG00000010236
esox_lucius ENSELUG00000023520
pygocentrus_nattereri ENSPNAG00000002855
astyanax_mexicanus ENSAMXG00000036212
ictalurus_punctatus ENSIPUG00000015171
danio_rerio ENSDARG00000104312
scleropages_formosus ENSSFOG00015001351
paramormyrops_kingsleyae ENSPKIG00000019807
