ursus_americanus ENSUAMG00000019065
ursus_maritimus ENSUMAG00000006274
ailuropoda_melanoleuca ENSAMEG00000012803
mustela_putorius_furo ENSMPUG00000015816
neovison_vison ENSNVIG00000018083
canis_lupus_familiaris ENSCAFG00000011525
canis_lupus_dingo ENSCAFG00020018837
vulpes_vulpes ENSVVUG00000012013
panthera_pardus ENSPPRG00000023560
panthera_tigris_altaica ENSPTIG00000018498
felis_catus ENSFCAG00000005151
capra_hircus ENSCHIG00000014526
ovis_aries ENSOARG00000010964
bos_taurus ENSBTAG00000014762
bos_mutus ENSBMUG00000003043
bison_bison_bison ENSBBBG00000016039
sus_scrofa ENSSSCG00000024867
equus_asinus_asinus ENSEASG00005015360
equus_caballus ENSECAG00000019499
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005004
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009077
fukomys_damarensis ENSFDAG00000007444
chinchilla_lanigera ENSCLAG00000008100
octodon_degus ENSODEG00000015032
cavia_aperea ENSCAPG00000011672
cavia_porcellus ENSCPOG00000036489
castor_canadensis ENSCCNG00000005882
cricetulus_griseus_crigri_1.0 ENSCGRG00000000609
cricetulus_griseus_crigri-picr ENSCGRG00015000717
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016300
mesocricetus_auratus ENSMAUG00000015001
microtus_ochrogaster ENSMOCG00000005940
peromyscus_maniculatus_bairdii ENSPEMG00000020302
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039236
mus_spicilegus ENSMSIG00000018559
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030975
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029873
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013095
rattus_norvegicus ENSRNOG00000054561
meriones_unguiculatus ENSMUGG00000019087
nannospalax_galili ENSNGAG00000019782
jaculus_jaculus ENSJJAG00000010531
spermophilus_dauricus ENSSDAG00000001440
ictidomys_tridecemlineatus ENSSTOG00000020467
marmota_marmota_marmota ENSMMMG00000020185
urocitellus_parryii ENSUPAG00010016339
oryctolagus_cuniculus ENSOCUG00000023346
callithrix_jacchus ENSCJAG00000034923
cebus_capucinus_imitator ENSCCAG00000025395
saimiri_boliviensis_boliviensis ENSSBOG00000031539
aotus_nancymaae ENSANAG00000023023
pan_troglodytes ENSPTRG00000044668
pan_paniscus ENSPPAG00000028868
homo_sapiens ENSG00000172183
gorilla_gorilla ENSGGOG00000010365
pongo_abelii ENSPPYG00000006756
nomascus_leucogenys ENSNLEG00000033379
rhinopithecus_bieti ENSRBIG00000041506
rhinopithecus_roxellana ENSRROG00000043326
piliocolobus_tephrosceles ENSPTEG00000000849
colobus_angolensis_palliatus ENSCANG00000032616
cercocebus_atys ENSCATG00000042494
chlorocebus_sabaeus ENSCSAG00000017194
mandrillus_leucophaeus ENSMLEG00000038761
papio_anubis ENSPANG00000034658
theropithecus_gelada ENSTGEG00000008176
macaca_mulatta ENSMMUG00000007669
macaca_nemestrina ENSMNEG00000030310
macaca_fascicularis ENSMFAG00000032331
carlito_syrichta ENSTSYG00000030528
prolemur_simus ENSPSMG00000005554
propithecus_coquereli ENSPCOG00000015727
microcebus_murinus ENSMICG00000027508
otolemur_garnettii ENSOGAG00000004742
dasypus_novemcinctus ENSDNOG00000049229
phascolarctos_cinereus ENSPCIG00000006405
sarcophilus_harrisii ENSSHAG00000017049
monodelphis_domestica ENSMODG00000019583
ornithorhynchus_anatinus ENSOANG00000006380
gopherus_agassizii ENSGAGG00000013542
chelonoidis_abingdonii ENSCABG00000001989
sphenodon_punctatus ENSSPUG00000012061
petromyzon_marinus ENSPMAG00000001569
pogona_vitticeps ENSPVIG00000004251
notechis_scutatus ENSNSUG00000010813
salvator_merianae ENSSMRG00000022297
sphenodon_punctatus ENSSPUG00000012053
apteryx_owenii ENSAOWG00000002885
apteryx_rowi ENSARWG00000002072
apteryx_haastii ENSAHAG00000005354
dromaius_novaehollandiae ENSDNVG00000005822
nothoprocta_perdicaria ENSNPEG00000013695
cyanistes_caeruleus ENSCCEG00000011508
lonchura_striata_domestica ENSLSDG00000017392
lepidothrix_coronata ENSLCOG00000014867
melopsittacus_undulatus ENSMUNG00000004503
calidris_pugnax ENSCPUG00000018743
calidris_pygmaea ENSCPGG00000010179
gallus_gallus ENSGALG00000044204
coturnix_japonica ENSCJPG00005020390
numida_meleagris ENSNMEG00000023054
anas_platyrhynchos_platyrhynchos ENSAPLG00000006478
crocodylus_porosus ENSCPRG00005016992
chelonoidis_abingdonii ENSCABG00000001990
serinus_canaria ENSSCAG00000000359
lepidothrix_coronata ENSLCOG00000006155
anolis_carolinensis ENSACAG00000013905
xenopus_tropicalis ENSXETG00000007588
latimeria_chalumnae ENSLACG00000018339
fundulus_heteroclitus ENSFHEG00000007702
oreochromis_niloticus ENSONIG00000001534
takifugu_rubripes ENSTRUG00000021768
hippocampus_comes ENSHCOG00000013913
danio_rerio ENSDARG00000102266
gasterosteus_aculeatus ENSGACG00000017765
meleagris_gallopavo ENSMGAG00000008752
hippocampus_comes ENSHCOG00000008259
periophthalmus_magnuspinnatus ENSPMGG00000012916
mola_mola ENSMMOG00000019013
gasterosteus_aculeatus ENSGACG00000007047
fundulus_heteroclitus ENSFHEG00000018658
cyprinodon_variegatus ENSCVAG00000009300
poecilia_formosa ENSPFOG00000003318
poecilia_mexicana ENSPMEG00000016899
poecilia_latipinna ENSPLAG00000005932
poecilia_reticulata ENSPREG00000005954
xiphophorus_maculatus ENSXMAG00000013066
gambusia_affinis ENSGAFG00000005685
oryzias_latipes_asm223469v1 ENSORLG00015016089
oryzias_latipes_asm223471v1 ENSORLG00020002307
oryzias_latipes_asm223467v1 ENSORLG00000029585
oryzias_melastigma ENSOMEG00000003990
scophthalmus_maximus ENSSMAG00000004520
cynoglossus_semilaevis ENSCSEG00000000768
seriola_lalandi_dorsalis ENSSLDG00000003333
seriola_lalandi_dorsalis ENSSLDG00000002860
seriola_dumerili ENSSDUG00000000366
mastacembelus_armatus ENSMAMG00000023057
monopterus_albus ENSMALG00000016734
amphiprion_percula ENSAPEG00000012004
amphiprion_ocellaris ENSAOCG00000002636
acanthochromis_polyacanthus ENSAPOG00000008681
stegastes_partitus ENSSPAG00000020558
kryptolebias_marmoratus ENSKMAG00000006695
astatotilapia_calliptera ENSACLG00000023402
haplochromis_burtoni ENSHBUG00000008380
maylandia_zebra ENSMZEG00005011688
pundamilia_nyererei ENSPNYG00000010204
