apteryx_owenii ENSAOWG00000006613
apteryx_rowi ENSARWG00000016988
apteryx_haastii ENSAHAG00000010211
nothoprocta_perdicaria ENSNPEG00000013603
dromaius_novaehollandiae ENSDNVG00000000301
lonchura_striata_domestica ENSLSDG00000016008
serinus_canaria ENSSCAG00000014270
junco_hyemalis ENSJHYG00000016563
zonotrichia_albicollis ENSZALG00000016159
cyanistes_caeruleus ENSCCEG00000015039
ficedula_albicollis ENSFALG00000011352
lepidothrix_coronata ENSLCOG00000016226
calidris_pygmaea ENSCPGG00000012880
calidris_pugnax ENSCPUG00000017779
melopsittacus_undulatus ENSMUNG00000012665
anser_brachyrhynchus ENSABRG00000007882
gallus_gallus ENSGALG00000027036
crocodylus_porosus ENSCPRG00005004890
gopherus_agassizii ENSGAGG00000005450
salvator_merianae ENSSMRG00000012159
pogona_vitticeps ENSPVIG00000023042
sphenodon_punctatus ENSSPUG00000009475
anas_platyrhynchos_platyrhynchos ENSAPLG00000019363
numida_meleagris ENSNMEG00000022115
manacus_vitellinus ENSMVIG00005017827
manacus_vitellinus ENSMVIG00005003068
notechis_scutatus ENSNSUG00000004442
urocitellus_parryii ENSUPAG00010020759
marmota_marmota_marmota ENSMMMG00000016187
ictidomys_tridecemlineatus ENSSTOG00000031599
spermophilus_dauricus ENSSDAG00000008547
castor_canadensis ENSCCNG00000007545
castor_canadensis ENSCCNG00000009452
castor_canadensis ENSCCNG00000002640
dipodomys_ordii ENSDORG00000005033
microtus_ochrogaster ENSMOCG00000022278
peromyscus_maniculatus_bairdii ENSPEMG00000024490
cricetulus_griseus_crigri_1.0 ENSCGRG00000001653
cricetulus_griseus_crigri-picr ENSCGRG00015011624
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008708
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019876
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015329
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016140
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030746
rattus_norvegicus ENSRNOG00000000811
nannospalax_galili ENSNGAG00000003288
jaculus_jaculus ENSJJAG00000001584
cavia_aperea ENSCAPG00000001681
cavia_porcellus ENSCPOG00000030553
chinchilla_lanigera ENSCLAG00000008366
oryctolagus_cuniculus ENSOCUG00000023091
ochotona_princeps ENSOPRG00000010480
saimiri_boliviensis_boliviensis ENSSBOG00000027107
cebus_capucinus_imitator ENSCCAG00000012873
callithrix_jacchus ENSCJAG00000040212
aotus_nancymaae ENSANAG00000029799
theropithecus_gelada ENSTGEG00000006117
papio_anubis ENSPANG00000023568
macaca_fascicularis ENSMFAG00000033587
macaca_nemestrina ENSMNEG00000041361
chlorocebus_sabaeus ENSCSAG00000016257
cercocebus_atys ENSCATG00000031942
mandrillus_leucophaeus ENSMLEG00000030572
rhinopithecus_bieti ENSRBIG00000028842
colobus_angolensis_palliatus ENSCANG00000042518
gorilla_gorilla ENSGGOG00000014890
pan_paniscus ENSPPAG00000041893
pan_troglodytes ENSPTRG00000018563
homo_sapiens ENSG00000135549
pongo_abelii ENSPPYG00000016978
rhinopithecus_roxellana ENSRROG00000037883
piliocolobus_tephrosceles ENSPTEG00000011048
nomascus_leucogenys ENSNLEG00000013817
macaca_mulatta ENSMMUG00000040423
prolemur_simus ENSPSMG00000021516
microcebus_murinus ENSMICG00000043869
propithecus_coquereli ENSPCOG00000013166
otolemur_garnettii ENSOGAG00000015729
carlito_syrichta ENSTSYG00000012216
tupaia_belangeri ENSTBEG00000008183
pteropus_vampyrus ENSPVAG00000006021
sorex_araneus ENSSARG00000010763
myotis_lucifugus ENSMLUG00000013755
panthera_pardus ENSPPRG00000015551
panthera_tigris_altaica ENSPTIG00000018969
felis_catus ENSFCAG00000011594
vulpes_vulpes ENSVVUG00000000086
canis_lupus_familiaris ENSCAFG00000029950
mustela_putorius_furo ENSMPUG00000014463
ailuropoda_melanoleuca ENSAMEG00000007446
ursus_americanus ENSUAMG00000006795
ursus_maritimus ENSUMAG00000001440
neovison_vison ENSNVIG00000019593
equus_caballus ENSECAG00000022383
equus_asinus_asinus ENSEASG00005009319
tursiops_truncatus ENSTTRG00000000249
sus_scrofa ENSSSCG00000004236
bos_taurus ENSBTAG00000004394
bos_mutus ENSBMUG00000012892
bison_bison_bison ENSBBBG00000000100
capra_hircus ENSCHIG00000015370
ovis_aries ENSOARG00000008189
vicugna_pacos ENSVPAG00000009391
loxodonta_africana ENSLAFG00000002153
procavia_capensis ENSPCAG00000005255
echinops_telfairi ENSETEG00000001451
choloepus_hoffmanni ENSCHOG00000010795
dasypus_novemcinctus ENSDNOG00000049147
phascolarctos_cinereus ENSPCIG00000009795
xenopus_tropicalis ENSXETG00000032547
pygocentrus_nattereri ENSPNAG00000014605
pygocentrus_nattereri ENSPNAG00000015071
astyanax_mexicanus ENSAMXG00000030623
danio_rerio ENSDARG00000053110
scleropages_formosus ENSSFOG00015017581
