anolis_carolinensis ENSACAG00000003797
pogona_vitticeps ENSPVIG00000013705
notechis_scutatus ENSNSUG00000007671
salvator_merianae ENSSMRG00000021709
sphenodon_punctatus ENSSPUG00000013469
gopherus_agassizii ENSGAGG00000005848
chrysemys_picta_bellii ENSCPBG00000012259
chelonoidis_abingdonii ENSCABG00000008793
pelodiscus_sinensis ENSPSIG00000009925
calidris_pygmaea ENSCPGG00000017536
calidris_pugnax ENSCPUG00000009456
melopsittacus_undulatus ENSMUNG00000007680
taeniopygia_guttata ENSTGUG00000009354
lonchura_striata_domestica ENSLSDG00000005677
ficedula_albicollis ENSFALG00000008185
junco_hyemalis ENSJHYG00000018482
serinus_canaria ENSSCAG00000016738
parus_major ENSPMJG00000003894
cyanistes_caeruleus ENSCCEG00000022257
lepidothrix_coronata ENSLCOG00000016528
manacus_vitellinus ENSMVIG00005018378
anser_brachyrhynchus ENSABRG00000002672
anas_platyrhynchos_platyrhynchos ENSAPLG00000029466
gallus_gallus ENSGALG00000037283
coturnix_japonica ENSCJPG00005019525
meleagris_gallopavo ENSMGAG00000009482
numida_meleagris ENSNMEG00000013929
apteryx_rowi ENSARWG00000006812
apteryx_owenii ENSAOWG00000018075
apteryx_haastii ENSAHAG00000013462
dromaius_novaehollandiae ENSDNVG00000018433
nothoprocta_perdicaria ENSNPEG00000008778
notamacropus_eugenii ENSMEUG00000002817
phascolarctos_cinereus ENSPCIG00000028280
sarcophilus_harrisii ENSSHAG00000012289
myotis_lucifugus ENSMLUG00000013004
pteropus_vampyrus ENSPVAG00000017895
erinaceus_europaeus ENSEEUG00000015836
sorex_araneus ENSSARG00000008396
panthera_pardus ENSPPRG00000016037
panthera_tigris_altaica ENSPTIG00000021839
felis_catus ENSFCAG00000027424
ursus_americanus ENSUAMG00000024201
ursus_maritimus ENSUMAG00000022679
ailuropoda_melanoleuca ENSAMEG00000007211
mustela_putorius_furo ENSMPUG00000016986
neovison_vison ENSNVIG00000019369
canis_lupus_familiaris ENSCAFG00000009524
canis_lupus_dingo ENSCAFG00020007478
vulpes_vulpes ENSVVUG00000023417
tupaia_belangeri ENSTBEG00000005150
rhinopithecus_roxellana ENSRROG00000039972
rhinopithecus_bieti ENSRBIG00000006906
colobus_angolensis_palliatus ENSCANG00000030827
macaca_fascicularis ENSMFAG00000031857
macaca_nemestrina ENSMNEG00000031615
chlorocebus_sabaeus ENSCSAG00000005709
mandrillus_leucophaeus ENSMLEG00000043325
theropithecus_gelada ENSTGEG00000017614
papio_anubis ENSPANG00000021229
cercocebus_atys ENSCATG00000012209
pan_troglodytes ENSPTRG00000002836
pan_paniscus ENSPPAG00000033196
homo_sapiens ENSG00000119929
gorilla_gorilla ENSGGOG00000043674
pongo_abelii ENSPPYG00000002557
nomascus_leucogenys ENSNLEG00000033562
cebus_capucinus_imitator ENSCCAG00000034368
saimiri_boliviensis_boliviensis ENSSBOG00000029115
callithrix_jacchus ENSCJAG00000017121
aotus_nancymaae ENSANAG00000027988
carlito_syrichta ENSTSYG00000002051
otolemur_garnettii ENSOGAG00000001584
sus_scrofa ENSSSCG00000010542
vicugna_pacos ENSVPAG00000005003
ovis_aries ENSOARG00000012781
capra_hircus ENSCHIG00000003099
bos_mutus ENSBMUG00000018195
bos_taurus ENSBTAG00000002971
bison_bison_bison ENSBBBG00000020570
tursiops_truncatus ENSTTRG00000011843
microcebus_murinus ENSMICG00000042705
prolemur_simus ENSPSMG00000010417
propithecus_coquereli ENSPCOG00000002916
dasypus_novemcinctus ENSDNOG00000015690
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023906
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025193
mus_spicilegus ENSMSIG00000014461
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022985
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014475
rattus_norvegicus ENSRNOG00000017298
meriones_unguiculatus ENSMUGG00000022465
cricetulus_griseus_crigri_1.0 ENSCGRG00000007704
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013542
cricetulus_griseus_crigri-picr ENSCGRG00015023939
mesocricetus_auratus ENSMAUG00000017160
microtus_ochrogaster ENSMOCG00000002743
peromyscus_maniculatus_bairdii ENSPEMG00000008839
nannospalax_galili ENSNGAG00000024190
jaculus_jaculus ENSJJAG00000010550
jaculus_jaculus ENSJJAG00000005625
cavia_porcellus ENSCPOG00000010941
cavia_aperea ENSCAPG00000000123
octodon_degus ENSODEG00000016369
chinchilla_lanigera ENSCLAG00000004139
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019050
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000496
fukomys_damarensis ENSFDAG00000004924
castor_canadensis ENSCCNG00000010916
dipodomys_ordii ENSDORG00000005428
urocitellus_parryii ENSUPAG00010018317
marmota_marmota_marmota ENSMMMG00000008215
spermophilus_dauricus ENSSDAG00000022755
marmota_marmota_marmota ENSMMMG00000022829
spermophilus_dauricus ENSSDAG00000010659
ictidomys_tridecemlineatus ENSSTOG00000010467
oryctolagus_cuniculus ENSOCUG00000003148
ochotona_princeps ENSOPRG00000003045
choloepus_hoffmanni ENSCHOG00000009342
equus_caballus ENSECAG00000006891
equus_asinus_asinus ENSEASG00005010008
procavia_capensis ENSPCAG00000016247
echinops_telfairi ENSETEG00000008497
loxodonta_africana ENSLAFG00000005938
ornithorhynchus_anatinus ENSOANG00000011762
xenopus_tropicalis ENSXETG00000003744
