chelonoidis_abingdonii ENSCABG00000022740
gopherus_agassizii ENSGAGG00000016587
chrysemys_picta_bellii ENSCPBG00000016256
pelodiscus_sinensis ENSPSIG00000005526
anser_brachyrhynchus ENSABRG00000013154
calidris_pygmaea ENSCPGG00000013816
apteryx_rowi ENSARWG00000014203
apteryx_owenii ENSAOWG00000006942
apteryx_haastii ENSAHAG00000008954
nothoprocta_perdicaria ENSNPEG00000011964
dromaius_novaehollandiae ENSDNVG00000018801
pogona_vitticeps ENSPVIG00000000081
anolis_carolinensis ENSACAG00000013303
notechis_scutatus ENSNSUG00000008584
salvator_merianae ENSSMRG00000007863
sphenodon_punctatus ENSSPUG00000004416
phascolarctos_cinereus ENSPCIG00000021478
notamacropus_eugenii ENSMEUG00000010272
sarcophilus_harrisii ENSSHAG00000010809
monodelphis_domestica ENSMODG00000015160
capra_hircus ENSCHIG00000000726
ovis_aries ENSOARG00000005269
bos_mutus ENSBMUG00000020058
bos_taurus ENSBTAG00000006801
bison_bison_bison ENSBBBG00000012096
sus_scrofa ENSSSCG00000025856
vicugna_pacos ENSVPAG00000002579
pteropus_vampyrus ENSPVAG00000005407
myotis_lucifugus ENSMLUG00000012505
ursus_maritimus ENSUMAG00000025144
ursus_americanus ENSUAMG00000017966
ailuropoda_melanoleuca ENSAMEG00000000159
mustela_putorius_furo ENSMPUG00000009731
neovison_vison ENSNVIG00000014241
canis_lupus_dingo ENSCAFG00020012940
canis_lupus_familiaris ENSCAFG00000014584
vulpes_vulpes ENSVVUG00000024004
panthera_pardus ENSPPRG00000001037
panthera_tigris_altaica ENSPTIG00000014619
felis_catus ENSFCAG00000013149
equus_asinus_asinus ENSEASG00005010088
equus_caballus ENSECAG00000024554
erinaceus_europaeus ENSEEUG00000007879
castor_canadensis ENSCCNG00000027051
dipodomys_ordii ENSDORG00000023436
cricetulus_griseus_crigri_1.0 ENSCGRG00000017397
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011541
cricetulus_griseus_crigri-picr ENSCGRG00015028534
mesocricetus_auratus ENSMAUG00000021911
peromyscus_maniculatus_bairdii ENSPEMG00000018241
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034947
mus_spicilegus ENSMSIG00000007741
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018068
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017225
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018355
rattus_norvegicus ENSRNOG00000023628
meriones_unguiculatus ENSMUGG00000022919
nannospalax_galili ENSNGAG00000020886
jaculus_jaculus ENSJJAG00000017969
ictidomys_tridecemlineatus ENSSTOG00000000511
urocitellus_parryii ENSUPAG00010001010
marmota_marmota_marmota ENSMMMG00000004632
spermophilus_dauricus ENSSDAG00000010976
oryctolagus_cuniculus ENSOCUG00000022876
ochotona_princeps ENSOPRG00000014832
carlito_syrichta ENSTSYG00000029954
carlito_syrichta ENSTSYG00000004754
pan_paniscus ENSPPAG00000035695
pan_troglodytes ENSPTRG00000009242
homo_sapiens ENSG00000184988
gorilla_gorilla ENSGGOG00000023913
pongo_abelii ENSPPYG00000008361
nomascus_leucogenys ENSNLEG00000012075
theropithecus_gelada ENSTGEG00000012583
papio_anubis ENSPANG00000021363
macaca_mulatta ENSMMUG00000010436
macaca_fascicularis ENSMFAG00000031972
macaca_nemestrina ENSMNEG00000038541
cercocebus_atys ENSCATG00000032003
chlorocebus_sabaeus ENSCSAG00000003433
mandrillus_leucophaeus ENSMLEG00000030178
colobus_angolensis_palliatus ENSCANG00000037354
piliocolobus_tephrosceles ENSPTEG00000020929
rhinopithecus_roxellana ENSRROG00000036193
rhinopithecus_bieti ENSRBIG00000023462
saimiri_boliviensis_boliviensis ENSSBOG00000019785
cebus_capucinus_imitator ENSCCAG00000027203
callithrix_jacchus ENSCJAG00000012857
aotus_nancymaae ENSANAG00000022322
prolemur_simus ENSPSMG00000005332
microcebus_murinus ENSMICG00000013987
propithecus_coquereli ENSPCOG00000028320
otolemur_garnettii ENSOGAG00000003960
tupaia_belangeri ENSTBEG00000013921
dasypus_novemcinctus ENSDNOG00000033125
choloepus_hoffmanni ENSCHOG00000007478
octodon_degus ENSODEG00000017980
chinchilla_lanigera ENSCLAG00000016845
cavia_porcellus ENSCPOG00000032869
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009292
fukomys_damarensis ENSFDAG00000009806
loxodonta_africana ENSLAFG00000001611
procavia_capensis ENSPCAG00000011494
loxodonta_africana ENSLAFG00000021618
procavia_capensis ENSPCAG00000003397
echinops_telfairi ENSETEG00000003911
latimeria_chalumnae ENSLACG00000004401
