drosophila_melanogaster FBgn0030177
caenorhabditis_elegans_strain_n2 WBGene00021843
salvator_merianae ENSSMRG00000007293
notechis_scutatus ENSNSUG00000020387
pogona_vitticeps ENSPVIG00000011358
anolis_carolinensis ENSACAG00000003697
sphenodon_punctatus ENSSPUG00000005621
apteryx_haastii ENSAHAG00000012312
apteryx_rowi ENSARWG00000008389
apteryx_owenii ENSAOWG00000000603
dromaius_novaehollandiae ENSDNVG00000001325
nothoprocta_perdicaria ENSNPEG00000005300
taeniopygia_guttata ENSTGUG00000008124
lonchura_striata_domestica ENSLSDG00000004615
junco_hyemalis ENSJHYG00000006489
ficedula_albicollis ENSFALG00000002747
parus_major ENSPMJG00000013704
lepidothrix_coronata ENSLCOG00000012547
melopsittacus_undulatus ENSMUNG00000016414
calidris_pygmaea ENSCPGG00000018539
calidris_pugnax ENSCPUG00000011028
anser_brachyrhynchus ENSABRG00000002899
anas_platyrhynchos_platyrhynchos ENSAPLG00000021330
gallus_gallus ENSGALG00000000693
coturnix_japonica ENSCJPG00005015239
meleagris_gallopavo ENSMGAG00000008675
numida_meleagris ENSNMEG00000005455
crocodylus_porosus ENSCPRG00005008501
gopherus_agassizii ENSGAGG00000003902
chelonoidis_abingdonii ENSCABG00000022134
chrysemys_picta_bellii ENSCPBG00000027035
pelodiscus_sinensis ENSPSIG00000012477
sarcophilus_harrisii ENSSHAG00000015387
phascolarctos_cinereus ENSPCIG00000007274
monodelphis_domestica ENSMODG00000002677
dasypus_novemcinctus ENSDNOG00000041643
choloepus_hoffmanni ENSCHOG00000011047
loxodonta_africana ENSLAFG00000008978
procavia_capensis ENSPCAG00000001527
sus_scrofa ENSSSCG00000002753
vicugna_pacos ENSVPAG00000002039
bison_bison_bison ENSBBBG00000016786
bos_mutus ENSBMUG00000001196
bos_taurus ENSBTAG00000020633
capra_hircus ENSCHIG00000027022
ovis_aries ENSOARG00000003606
equus_caballus ENSECAG00000023748
equus_asinus_asinus ENSEASG00005021356
myotis_lucifugus ENSMLUG00000006667
pteropus_vampyrus ENSPVAG00000013330
ursus_maritimus ENSUMAG00000018658
ursus_americanus ENSUAMG00000028135
ailuropoda_melanoleuca ENSAMEG00000006706
mustela_putorius_furo ENSMPUG00000007483
neovison_vison ENSNVIG00000007630
canis_lupus_dingo ENSCAFG00020020297
canis_lupus_familiaris ENSCAFG00000020251
vulpes_vulpes ENSVVUG00000017271
panthera_pardus ENSPPRG00000016949
panthera_tigris_altaica ENSPTIG00000011234
felis_catus ENSFCAG00000002958
castor_canadensis ENSCCNG00000031609
dipodomys_ordii ENSDORG00000000483
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014260
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013978
fukomys_damarensis ENSFDAG00000009239
octodon_degus ENSODEG00000014376
chinchilla_lanigera ENSCLAG00000005926
cavia_aperea ENSCAPG00000015542
cavia_porcellus ENSCPOG00000022538
cricetulus_griseus_crigri_1.0 ENSCGRG00000010869
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009255
cricetulus_griseus_crigri-picr ENSCGRG00015009796
mesocricetus_auratus ENSMAUG00000013554
microtus_ochrogaster ENSMOCG00000010370
peromyscus_maniculatus_bairdii ENSPEMG00000010995
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032654
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003848
mus_spicilegus ENSMSIG00000003543
