castor_canadensis ENSCCNG00000024355
dipodomys_ordii ENSDORG00000015230
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042628
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018765
mus_spicilegus ENSMSIG00000001995
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017920
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029676
rattus_norvegicus ENSRNOG00000008614
meriones_unguiculatus ENSMUGG00000021877
peromyscus_maniculatus_bairdii ENSPEMG00000008691
microtus_ochrogaster ENSMOCG00000022979
cricetulus_griseus_crigri_1.0 ENSCGRG00000011009
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024058
cricetulus_griseus_crigri-picr ENSCGRG00015028254
mesocricetus_auratus ENSMAUG00000001400
nannospalax_galili ENSNGAG00000009405
jaculus_jaculus ENSJJAG00000011566
jaculus_jaculus ENSJJAG00000018792
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015923
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018918
fukomys_damarensis ENSFDAG00000014217
cavia_porcellus ENSCPOG00000013880
cavia_aperea ENSCAPG00000009531
chinchilla_lanigera ENSCLAG00000004097
octodon_degus ENSODEG00000015740
ictidomys_tridecemlineatus ENSSTOG00000011109
urocitellus_parryii ENSUPAG00010015501
spermophilus_dauricus ENSSDAG00000018010
marmota_marmota_marmota ENSMMMG00000015623
tupaia_belangeri ENSTBEG00000001678
microcebus_murinus ENSMICG00000015510
propithecus_coquereli ENSPCOG00000017005
prolemur_simus ENSPSMG00000015851
otolemur_garnettii ENSOGAG00000012390
pan_paniscus ENSPPAG00000043760
pan_troglodytes ENSPTRG00000006508
homo_sapiens ENSG00000165861
gorilla_gorilla ENSGGOG00000005166
pongo_abelii ENSPPYG00000005966
nomascus_leucogenys ENSNLEG00000002632
piliocolobus_tephrosceles ENSPTEG00000029884
colobus_angolensis_palliatus ENSCANG00000042329
rhinopithecus_bieti ENSRBIG00000036107
rhinopithecus_roxellana ENSRROG00000037742
macaca_nemestrina ENSMNEG00000029231
macaca_fascicularis ENSMFAG00000037270
macaca_mulatta ENSMMUG00000005140
papio_anubis ENSPANG00000009729
theropithecus_gelada ENSTGEG00000022059
mandrillus_leucophaeus ENSMLEG00000035385
cercocebus_atys ENSCATG00000037612
chlorocebus_sabaeus ENSCSAG00000012822
saimiri_boliviensis_boliviensis ENSSBOG00000024876
callithrix_jacchus ENSCJAG00000014498
cebus_capucinus_imitator ENSCCAG00000031934
aotus_nancymaae ENSANAG00000019269
ursus_maritimus ENSUMAG00000009060
ursus_americanus ENSUAMG00000011603
ailuropoda_melanoleuca ENSAMEG00000016254
mustela_putorius_furo ENSMPUG00000003690
neovison_vison ENSNVIG00000007758
canis_lupus_dingo ENSCAFG00020004549
canis_lupus_familiaris ENSCAFG00000016802
vulpes_vulpes ENSVVUG00000004419
panthera_tigris_altaica ENSPTIG00000017344
panthera_pardus ENSPPRG00000024613
felis_catus ENSFCAG00000014703
equus_asinus_asinus ENSEASG00005004734
equus_caballus ENSECAG00000023029
ovis_aries ENSOARG00000000270
capra_hircus ENSCHIG00000011591
bos_taurus ENSBTAG00000011041
bos_mutus ENSBMUG00000009820
bison_bison_bison ENSBBBG00000013262
sus_scrofa ENSSSCG00000002337
tursiops_truncatus ENSTTRG00000012211
vicugna_pacos ENSVPAG00000009050
pteropus_vampyrus ENSPVAG00000003922
myotis_lucifugus ENSMLUG00000000426
dasypus_novemcinctus ENSDNOG00000005262
choloepus_hoffmanni ENSCHOG00000003859
loxodonta_africana ENSLAFG00000008437
procavia_capensis ENSPCAG00000006139
oryctolagus_cuniculus ENSOCUG00000008398
ochotona_princeps ENSOPRG00000016734
carlito_syrichta ENSTSYG00000014293
sorex_araneus ENSSARG00000010702
erinaceus_europaeus ENSEEUG00000011845
echinops_telfairi ENSETEG00000007050
phascolarctos_cinereus ENSPCIG00000019924
notamacropus_eugenii ENSMEUG00000002839
sarcophilus_harrisii ENSSHAG00000013196
monodelphis_domestica ENSMODG00000006861
ornithorhynchus_anatinus ENSOANG00000020058
apteryx_owenii ENSAOWG00000012655
apteryx_haastii ENSAHAG00000017103
apteryx_rowi ENSARWG00000009143
dromaius_novaehollandiae ENSDNVG00000000109
nothoprocta_perdicaria ENSNPEG00000014176
junco_hyemalis ENSJHYG00000002148
zonotrichia_albicollis ENSZALG00000006851
serinus_canaria ENSSCAG00000013748
taeniopygia_guttata ENSTGUG00000011255
lonchura_striata_domestica ENSLSDG00000017172
ficedula_albicollis ENSFALG00000005433
cyanistes_caeruleus ENSCCEG00000011331
parus_major ENSPMJG00000014994
manacus_vitellinus ENSMVIG00005010680
lepidothrix_coronata ENSLCOG00000011965
calidris_pygmaea ENSCPGG00000005998
calidris_pugnax ENSCPUG00000007959
melopsittacus_undulatus ENSMUNG00000002572
anser_brachyrhynchus ENSABRG00000012625
anas_platyrhynchos_platyrhynchos ENSAPLG00000005610
coturnix_japonica ENSCJPG00005014968
meleagris_gallopavo ENSMGAG00000011711
gallus_gallus ENSGALG00000009338
numida_meleagris ENSNMEG00000019994
crocodylus_porosus ENSCPRG00005018267
chelonoidis_abingdonii ENSCABG00000015161
gopherus_agassizii ENSGAGG00000024514
chrysemys_picta_bellii ENSCPBG00000011064
pelodiscus_sinensis ENSPSIG00000005895
pogona_vitticeps ENSPVIG00000018561
notechis_scutatus ENSNSUG00000017430
anolis_carolinensis ENSACAG00000016309
salvator_merianae ENSSMRG00000009939
sphenodon_punctatus ENSSPUG00000000928
xenopus_tropicalis ENSXETG00000021852
latimeria_chalumnae ENSLACG00000012379
scleropages_formosus ENSSFOG00015016942
paramormyrops_kingsleyae ENSPKIG00000000832
xiphophorus_couchianus ENSXCOG00000007700
xiphophorus_maculatus ENSXMAG00000006812
poecilia_formosa ENSPFOG00000012865
poecilia_latipinna ENSPLAG00000006832
poecilia_mexicana ENSPMEG00000021540
poecilia_reticulata ENSPREG00000013515
gambusia_affinis ENSGAFG00000006258
cyprinodon_variegatus ENSCVAG00000021348
fundulus_heteroclitus ENSFHEG00000020575
kryptolebias_marmoratus ENSKMAG00000019177
oryzias_latipes_asm223469v1 ENSORLG00015012277
oryzias_latipes_asm223467v1 ENSORLG00000018040
oryzias_latipes_asm223471v1 ENSORLG00020014460
oryzias_melastigma ENSOMEG00000003872
takifugu_rubripes ENSTRUG00000022508
tetraodon_nigroviridis ENSTNIG00000010963
mola_mola ENSMMOG00000015061
gasterosteus_aculeatus ENSGACG00000012992
maylandia_zebra ENSMZEG00005013070
haplochromis_burtoni ENSHBUG00000022728
astatotilapia_calliptera ENSACLG00000006703
neolamprologus_brichardi ENSNBRG00000022202
pundamilia_nyererei ENSPNYG00000003241
oreochromis_niloticus ENSONIG00000000754
amphilophus_citrinellus ENSACIG00000001835
amphiprion_ocellaris ENSAOCG00000011802
amphiprion_percula ENSAPEG00000022833
acanthochromis_polyacanthus ENSAPOG00000012367
stegastes_partitus ENSSPAG00000007896
scophthalmus_maximus ENSSMAG00000007567
cynoglossus_semilaevis ENSCSEG00000019334
seriola_lalandi_dorsalis ENSSLDG00000000199
seriola_dumerili ENSSDUG00000010090
mastacembelus_armatus ENSMAMG00000013902
monopterus_albus ENSMALG00000016383
anabas_testudineus ENSATEG00000001376
labrus_bergylta ENSLBEG00000024415
hippocampus_comes ENSHCOG00000002367
periophthalmus_magnuspinnatus ENSPMGG00000008112
gadus_morhua ENSGMOG00000006111
esox_lucius ENSELUG00000020302
pygocentrus_nattereri ENSPNAG00000010506
astyanax_mexicanus ENSAMXG00000017301
ictalurus_punctatus ENSIPUG00000019016
danio_rerio ENSDARG00000078652
lepisosteus_oculatus ENSLOCG00000012337
takifugu_rubripes ENSTRUG00000014994
tetraodon_nigroviridis ENSTNIG00000017435
gasterosteus_aculeatus ENSGACG00000005932
cyprinodon_variegatus ENSCVAG00000008092
cynoglossus_semilaevis ENSCSEG00000000925
hippocampus_comes ENSHCOG00000014687
mola_mola ENSMMOG00000001595
periophthalmus_magnuspinnatus ENSPMGG00000015480
mastacembelus_armatus ENSMAMG00000006674
anabas_testudineus ENSATEG00000002697
fundulus_heteroclitus ENSFHEG00000013841
cyprinodon_variegatus ENSCVAG00000013770
xiphophorus_maculatus ENSXMAG00000014436
xiphophorus_couchianus ENSXCOG00000010891
gambusia_affinis ENSGAFG00000017172
poecilia_formosa ENSPFOG00000013557
poecilia_latipinna ENSPLAG00000014358
poecilia_mexicana ENSPMEG00000012150
poecilia_reticulata ENSPREG00000019523
kryptolebias_marmoratus ENSKMAG00000001500
oryzias_latipes_asm223469v1 ENSORLG00015004756
oryzias_latipes_asm223471v1 ENSORLG00020005375
oryzias_latipes_asm223467v1 ENSORLG00000016756
oryzias_melastigma ENSOMEG00000019720
seriola_dumerili ENSSDUG00000004458
seriola_lalandi_dorsalis ENSSLDG00000021877
monopterus_albus ENSMALG00000015860
amphiprion_percula ENSAPEG00000002077
amphiprion_ocellaris ENSAOCG00000009484
acanthochromis_polyacanthus ENSAPOG00000004106
stegastes_partitus ENSSPAG00000023211
scophthalmus_maximus ENSSMAG00000005523
labrus_bergylta ENSLBEG00000000007
astatotilapia_calliptera ENSACLG00000001412
maylandia_zebra ENSMZEG00005009280
pundamilia_nyererei ENSPNYG00000021985
haplochromis_burtoni ENSHBUG00000017796
neolamprologus_brichardi ENSNBRG00000003027
oreochromis_niloticus ENSONIG00000012057
amphilophus_citrinellus ENSACIG00000009103
gadus_morhua ENSGMOG00000016063
esox_lucius ENSELUG00000006256
petromyzon_marinus ENSPMAG00000004179
petromyzon_marinus ENSPMAG00000008963
eptatretus_burgeri ENSEBUG00000006126
