castor_canadensis ENSCCNG00000003200
dipodomys_ordii ENSDORG00000005723
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023788
mus_spicilegus ENSMSIG00000025730
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024868
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022870
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014363
rattus_norvegicus ENSRNOG00000011692
rattus_norvegicus ENSRNOG00000048688
meriones_unguiculatus ENSMUGG00000002509
meriones_unguiculatus ENSMUGG00000002429
peromyscus_maniculatus_bairdii ENSPEMG00000025142
microtus_ochrogaster ENSMOCG00000003507
cricetulus_griseus_crigri_1.0 ENSCGRG00000011482
cricetulus_griseus_crigri-picr ENSCGRG00015021847
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016431
mesocricetus_auratus ENSMAUG00000006065
nannospalax_galili ENSNGAG00000004858
jaculus_jaculus ENSJJAG00000002379
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000937
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003778
fukomys_damarensis ENSFDAG00000009747
octodon_degus ENSODEG00000012535
cavia_porcellus ENSCPOG00000022199
chinchilla_lanigera ENSCLAG00000015344
ictidomys_tridecemlineatus ENSSTOG00000013546
urocitellus_parryii ENSUPAG00010010977
spermophilus_dauricus ENSSDAG00000001693
marmota_marmota_marmota ENSMMMG00000018805
oryctolagus_cuniculus ENSOCUG00000011487
ochotona_princeps ENSOPRG00000002747
tupaia_belangeri ENSTBEG00000015079
neovison_vison ENSNVIG00000023993
mustela_putorius_furo ENSMPUG00000016966
ursus_maritimus ENSUMAG00000010974
ursus_americanus ENSUAMG00000003743
ailuropoda_melanoleuca ENSAMEG00000003369
canis_lupus_dingo ENSCAFG00020026428
canis_lupus_familiaris ENSCAFG00000015553
vulpes_vulpes ENSVVUG00000004270
felis_catus ENSFCAG00000043580
panthera_pardus ENSPPRG00000011627
bison_bison_bison ENSBBBG00000022971
bos_mutus ENSBMUG00000009308
capra_hircus ENSCHIG00000014847
ovis_aries ENSOARG00000013619
sus_scrofa ENSSSCG00000010428
equus_asinus_asinus ENSEASG00005013092
equus_caballus ENSECAG00000017837
pteropus_vampyrus ENSPVAG00000015427
myotis_lucifugus ENSMLUG00000012270
pan_troglodytes ENSPTRG00000002511
pan_paniscus ENSPPAG00000034431
homo_sapiens ENSG00000107984
gorilla_gorilla ENSGGOG00000002557
pongo_abelii ENSPPYG00000002438
nomascus_leucogenys ENSNLEG00000012012
macaca_mulatta ENSMMUG00000010847
macaca_fascicularis ENSMFAG00000038444
macaca_nemestrina ENSMNEG00000030221
theropithecus_gelada ENSTGEG00000005714
papio_anubis ENSPANG00000035237
mandrillus_leucophaeus ENSMLEG00000027499
cercocebus_atys ENSCATG00000033125
chlorocebus_sabaeus ENSCSAG00000007048
colobus_angolensis_palliatus ENSCANG00000026846
piliocolobus_tephrosceles ENSPTEG00000038087
rhinopithecus_roxellana ENSRROG00000037204
rhinopithecus_bieti ENSRBIG00000036046
cebus_capucinus_imitator ENSCCAG00000038058
saimiri_boliviensis_boliviensis ENSSBOG00000030483
callithrix_jacchus ENSCJAG00000045217
aotus_nancymaae ENSANAG00000020791
carlito_syrichta ENSTSYG00000026512
propithecus_coquereli ENSPCOG00000022326
microcebus_murinus ENSMICG00000012920
prolemur_simus ENSPSMG00000016102
otolemur_garnettii ENSOGAG00000004251
choloepus_hoffmanni ENSCHOG00000013067
dasypus_novemcinctus ENSDNOG00000044308
loxodonta_africana ENSLAFG00000008930
procavia_capensis ENSPCAG00000008022
echinops_telfairi ENSETEG00000016554
phascolarctos_cinereus ENSPCIG00000002871
notamacropus_eugenii ENSMEUG00000001996
sarcophilus_harrisii ENSSHAG00000015044
monodelphis_domestica ENSMODG00000016421
ornithorhynchus_anatinus ENSOANG00000007031
chelonoidis_abingdonii ENSCABG00000002493
gopherus_agassizii ENSGAGG00000023079
chrysemys_picta_bellii ENSCPBG00000026457
pelodiscus_sinensis ENSPSIG00000015753
apteryx_owenii ENSAOWG00000006831
apteryx_rowi ENSARWG00000013831
apteryx_haastii ENSAHAG00000009490
nothoprocta_perdicaria ENSNPEG00000009948
serinus_canaria ENSSCAG00000016876
manacus_vitellinus ENSMVIG00005006124
ficedula_albicollis ENSFALG00000013191
taeniopygia_guttata ENSTGUG00000016441
melopsittacus_undulatus ENSMUNG00000011634
calidris_pugnax ENSCPUG00000002045
anas_platyrhynchos_platyrhynchos ENSAPLG00000026530
numida_meleagris ENSNMEG00000000629
coturnix_japonica ENSCJPG00005012919
gallus_gallus ENSGALG00000003814
calidris_pygmaea ENSCPGG00000018951
lonchura_striata_domestica ENSLSDG00000010793
lepidothrix_coronata ENSLCOG00000012121
parus_major ENSPMJG00000015391
junco_hyemalis ENSJHYG00000014758
crocodylus_porosus ENSCPRG00005009817
pogona_vitticeps ENSPVIG00000010303
anolis_carolinensis ENSACAG00000005589
notechis_scutatus ENSNSUG00000008533
salvator_merianae ENSSMRG00000012854
poecilia_reticulata ENSPREG00000014849
oryzias_latipes_asm223467v1 ENSORLG00000023692
kryptolebias_marmoratus ENSKMAG00000007586
amphiprion_ocellaris ENSAOCG00000018783
maylandia_zebra ENSMZEG00005027904
astatotilapia_calliptera ENSACLG00000018931
neolamprologus_brichardi ENSNBRG00000024290
haplochromis_burtoni ENSHBUG00000017063
amphilophus_citrinellus ENSACIG00000023379
gadus_morhua ENSGMOG00000007381
gadus_morhua ENSGMOG00000007452
petromyzon_marinus ENSPMAG00000002647
