apteryx_owenii ENSAOWG00000003794
apteryx_haastii ENSAHAG00000011250
dromaius_novaehollandiae ENSDNVG00000012275
nothoprocta_perdicaria ENSNPEG00000002332
lepidothrix_coronata ENSLCOG00000002442
manacus_vitellinus ENSMVIG00005019201
taeniopygia_guttata ENSTGUG00000001095
zonotrichia_albicollis ENSZALG00000004585
lonchura_striata_domestica ENSLSDG00000008481
serinus_canaria ENSSCAG00000011740
junco_hyemalis ENSJHYG00000005587
parus_major ENSPMJG00000011711
cyanistes_caeruleus ENSCCEG00000002436
ficedula_albicollis ENSFALG00000000085
melopsittacus_undulatus ENSMUNG00000010012
anas_platyrhynchos_platyrhynchos ENSAPLG00000006582
anser_brachyrhynchus ENSABRG00000003394
coturnix_japonica ENSCJPG00005011178
gallus_gallus ENSGALG00000002621
meleagris_gallopavo ENSMGAG00000004473
numida_meleagris ENSNMEG00000003506
calidris_pygmaea ENSCPGG00000005152
calidris_pugnax ENSCPUG00000015444
crocodylus_porosus ENSCPRG00005015701
gopherus_agassizii ENSGAGG00000024112
chelonoidis_abingdonii ENSCABG00000004955
chrysemys_picta_bellii ENSCPBG00000012483
pelodiscus_sinensis ENSPSIG00000007452
pogona_vitticeps ENSPVIG00000015087
notechis_scutatus ENSNSUG00000017149
salvator_merianae ENSSMRG00000022972
sphenodon_punctatus ENSSPUG00000008044
gadus_morhua ENSGMOG00000007463
latimeria_chalumnae ENSLACG00000010791
xenopus_tropicalis ENSXETG00000014336
seriola_dumerili ENSSDUG00000016297
seriola_lalandi_dorsalis ENSSLDG00000011529
scophthalmus_maximus ENSSMAG00000002245
mastacembelus_armatus ENSMAMG00000010342
monopterus_albus ENSMALG00000019814
anabas_testudineus ENSATEG00000014746
amphiprion_ocellaris ENSAOCG00000016427
amphiprion_percula ENSAPEG00000011803
acanthochromis_polyacanthus ENSAPOG00000004755
stegastes_partitus ENSSPAG00000023080
astatotilapia_calliptera ENSACLG00000001966
maylandia_zebra ENSMZEG00005025562
pundamilia_nyererei ENSPNYG00000007327
haplochromis_burtoni ENSHBUG00000022280
neolamprologus_brichardi ENSNBRG00000019458
oreochromis_niloticus ENSONIG00000010158
amphilophus_citrinellus ENSACIG00000016286
xiphophorus_maculatus ENSXMAG00000019341
xiphophorus_couchianus ENSXCOG00000008284
gambusia_affinis ENSGAFG00000008705
poecilia_formosa ENSPFOG00000015563
poecilia_mexicana ENSPMEG00000014002
poecilia_latipinna ENSPLAG00000011190
poecilia_reticulata ENSPREG00000018140
fundulus_heteroclitus ENSFHEG00000002629
cyprinodon_variegatus ENSCVAG00000005020
kryptolebias_marmoratus ENSKMAG00000005803
oryzias_latipes_asm223467v1 ENSORLG00000015475
oryzias_latipes_asm223471v1 ENSORLG00020016817
oryzias_latipes_asm223469v1 ENSORLG00015016539
oryzias_melastigma ENSOMEG00000021554
labrus_bergylta ENSLBEG00000025113
gasterosteus_aculeatus ENSGACG00000015189
cynoglossus_semilaevis ENSCSEG00000014688
periophthalmus_magnuspinnatus ENSPMGG00000017507
tetraodon_nigroviridis ENSTNIG00000015306
takifugu_rubripes ENSTRUG00000010352
mola_mola ENSMMOG00000010718
hippocampus_comes ENSHCOG00000001141
gadus_morhua ENSGMOG00000012114
esox_lucius ENSELUG00000010136
astyanax_mexicanus ENSAMXG00000006680
pygocentrus_nattereri ENSPNAG00000026892
ictalurus_punctatus ENSIPUG00000019552
danio_rerio ENSDARG00000099368
scleropages_formosus ENSSFOG00015009477
paramormyrops_kingsleyae ENSPKIG00000010200
lepisosteus_oculatus ENSLOCG00000004848
tetraodon_nigroviridis ENSTNIG00000013198
takifugu_rubripes ENSTRUG00000018135
mola_mola ENSMMOG00000000992
gasterosteus_aculeatus ENSGACG00000013066
hippocampus_comes ENSHCOG00000001672
labrus_bergylta ENSLBEG00000015887
fundulus_heteroclitus ENSFHEG00000021781
cyprinodon_variegatus ENSCVAG00000007954
xiphophorus_maculatus ENSXMAG00000012286
xiphophorus_couchianus ENSXCOG00000009233
gambusia_affinis ENSGAFG00000004615
poecilia_latipinna ENSPLAG00000018247
poecilia_latipinna ENSPLAG00000015466
poecilia_mexicana ENSPMEG00000012385
poecilia_formosa ENSPFOG00000002163
poecilia_reticulata ENSPREG00000007062
kryptolebias_marmoratus ENSKMAG00000005187
oryzias_latipes_asm223467v1 ENSORLG00000000770
oryzias_latipes_asm223471v1 ENSORLG00020011443
oryzias_latipes_asm223469v1 ENSORLG00015007507
oryzias_melastigma ENSOMEG00000014870
pundamilia_nyererei ENSPNYG00000020240
maylandia_zebra ENSMZEG00005010432
astatotilapia_calliptera ENSACLG00000004664
haplochromis_burtoni ENSHBUG00000010466
oreochromis_niloticus ENSONIG00000002461
neolamprologus_brichardi ENSNBRG00000023312
amphilophus_citrinellus ENSACIG00000024356
amphiprion_ocellaris ENSAOCG00000016481
amphiprion_percula ENSAPEG00000008468
acanthochromis_polyacanthus ENSAPOG00000003561
stegastes_partitus ENSSPAG00000018145
mastacembelus_armatus ENSMAMG00000018962
monopterus_albus ENSMALG00000021694
anabas_testudineus ENSATEG00000023936
scophthalmus_maximus ENSSMAG00000012306
cynoglossus_semilaevis ENSCSEG00000005845
seriola_lalandi_dorsalis ENSSLDG00000024022
seriola_lalandi_dorsalis ENSSLDG00000011851
seriola_dumerili ENSSDUG00000003942
periophthalmus_magnuspinnatus ENSPMGG00000014482
esox_lucius ENSELUG00000020027
phascolarctos_cinereus ENSPCIG00000033976
notamacropus_eugenii ENSMEUG00000004378
sarcophilus_harrisii ENSSHAG00000012186
monodelphis_domestica ENSMODG00000004044
castor_canadensis ENSCCNG00000019709
dipodomys_ordii ENSDORG00000010998
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002346
mus_spicilegus ENSMSIG00000032048
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032253
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031135
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021600
rattus_norvegicus ENSRNOG00000020345
meriones_unguiculatus ENSMUGG00000013328
cricetulus_griseus_crigri_1.0 ENSCGRG00000016997
cricetulus_griseus_crigri-picr ENSCGRG00015025939
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022045
mesocricetus_auratus ENSMAUG00000018082
peromyscus_maniculatus_bairdii ENSPEMG00000011354
microtus_ochrogaster ENSMOCG00000012570
nannospalax_galili ENSNGAG00000023980
jaculus_jaculus ENSJJAG00000018672
cavia_porcellus ENSCPOG00000013086
cavia_aperea ENSCAPG00000009414
chinchilla_lanigera ENSCLAG00000008004
octodon_degus ENSODEG00000012168
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008826
