drosophila_melanogaster FBgn0250820
caenorhabditis_elegans_strain_n2 WBGene00013740
petromyzon_marinus ENSPMAG00000005283
eptatretus_burgeri ENSEBUG00000005582
anolis_carolinensis ENSACAG00000004966
pogona_vitticeps ENSPVIG00000020197
notechis_scutatus ENSNSUG00000007396
salvator_merianae ENSSMRG00000021798
sphenodon_punctatus ENSSPUG00000014199
gopherus_agassizii ENSGAGG00000005230
chelonoidis_abingdonii ENSCABG00000003156
chrysemys_picta_bellii ENSCPBG00000027281
pelodiscus_sinensis ENSPSIG00000004219
crocodylus_porosus ENSCPRG00005007405
gallus_gallus ENSGALG00000035057
meleagris_gallopavo ENSMGAG00000002063
coturnix_japonica ENSCJPG00005019330
numida_meleagris ENSNMEG00000005262
anser_brachyrhynchus ENSABRG00000013277
anas_platyrhynchos_platyrhynchos ENSAPLG00000020918
lepidothrix_coronata ENSLCOG00000001554
manacus_vitellinus ENSMVIG00005005256
cyanistes_caeruleus ENSCCEG00000002170
parus_major ENSPMJG00000006824
lonchura_striata_domestica ENSLSDG00000005084
taeniopygia_guttata ENSTGUG00000001866
ficedula_albicollis ENSFALG00000007148
zonotrichia_albicollis ENSZALG00000004306
junco_hyemalis ENSJHYG00000007329
calidris_pygmaea ENSCPGG00000013307
apteryx_owenii ENSAOWG00000000404
apteryx_rowi ENSARWG00000000605
apteryx_haastii ENSAHAG00000013679
dromaius_novaehollandiae ENSDNVG00000003193
nothoprocta_perdicaria ENSNPEG00000010628
oryctolagus_cuniculus ENSOCUG00000023120
ochotona_princeps ENSOPRG00000007184
rhinopithecus_roxellana ENSRROG00000034434
rhinopithecus_bieti ENSRBIG00000034096
colobus_angolensis_palliatus ENSCANG00000028743
piliocolobus_tephrosceles ENSPTEG00000034047
macaca_mulatta ENSMMUG00000008870
macaca_fascicularis ENSMFAG00000025107
macaca_nemestrina ENSMNEG00000042757
theropithecus_gelada ENSTGEG00000029031
mandrillus_leucophaeus ENSMLEG00000028555
chlorocebus_sabaeus ENSCSAG00000002438
cercocebus_atys ENSCATG00000036462
papio_anubis ENSPANG00000022822
pan_paniscus ENSPPAG00000037729
pan_troglodytes ENSPTRG00000009381
homo_sapiens ENSG00000121073
gorilla_gorilla ENSGGOG00000004776
pongo_abelii ENSPPYG00000008924
nomascus_leucogenys ENSNLEG00000003163
saimiri_boliviensis_boliviensis ENSSBOG00000032295
cebus_capucinus_imitator ENSCCAG00000035827
callithrix_jacchus ENSCJAG00000007077
callithrix_jacchus ENSCJAG00000038254
aotus_nancymaae ENSANAG00000036126
carlito_syrichta ENSTSYG00000010825
propithecus_coquereli ENSPCOG00000022007
prolemur_simus ENSPSMG00000024325
microcebus_murinus ENSMICG00000016462
otolemur_garnettii ENSOGAG00000001047
castor_canadensis ENSCCNG00000001499
dipodomys_ordii ENSDORG00000014742
urocitellus_parryii ENSUPAG00010005981
ictidomys_tridecemlineatus ENSSTOG00000007868
spermophilus_dauricus ENSSDAG00000011422
marmota_marmota_marmota ENSMMMG00000000273
