apteryx_owenii ENSAOWG00000005167
apteryx_haastii ENSAHAG00000013865
apteryx_rowi ENSARWG00000011774
dromaius_novaehollandiae ENSDNVG00000013972
nothoprocta_perdicaria ENSNPEG00000007306
calidris_pygmaea ENSCPGG00000016630
calidris_pugnax ENSCPUG00000013117
melopsittacus_undulatus ENSMUNG00000012416
taeniopygia_guttata ENSTGUG00000012032
lonchura_striata_domestica ENSLSDG00000011718
serinus_canaria ENSSCAG00000012895
zonotrichia_albicollis ENSZALG00000003746
junco_hyemalis ENSJHYG00000016015
cyanistes_caeruleus ENSCCEG00000010660
parus_major ENSPMJG00000014968
ficedula_albicollis ENSFALG00000008562
manacus_vitellinus ENSMVIG00005008811
lepidothrix_coronata ENSLCOG00000007405
gallus_gallus ENSGALG00000028083
coturnix_japonica ENSCJPG00005019862
meleagris_gallopavo ENSMGAG00000015034
numida_meleagris ENSNMEG00000008783
anser_brachyrhynchus ENSABRG00000004937
anas_platyrhynchos_platyrhynchos ENSAPLG00000004848
crocodylus_porosus ENSCPRG00005003365
chelonoidis_abingdonii ENSCABG00000022727
gopherus_agassizii ENSGAGG00000013060
chrysemys_picta_bellii ENSCPBG00000000532
pelodiscus_sinensis ENSPSIG00000003909
pogona_vitticeps ENSPVIG00000001984
anolis_carolinensis ENSACAG00000016751
notechis_scutatus ENSNSUG00000003204
salvator_merianae ENSSMRG00000005724
sphenodon_punctatus ENSSPUG00000003016
phascolarctos_cinereus ENSPCIG00000007135
notamacropus_eugenii ENSMEUG00000008532
sarcophilus_harrisii ENSSHAG00000009283
monodelphis_domestica ENSMODG00000010405
loxodonta_africana ENSLAFG00000030246
procavia_capensis ENSPCAG00000007389
echinops_telfairi ENSETEG00000005916
choloepus_hoffmanni ENSCHOG00000008932
myotis_lucifugus ENSMLUG00000003833
pteropus_vampyrus ENSPVAG00000007837
ovis_aries ENSOARG00000009388
capra_hircus ENSCHIG00000016392
bos_taurus ENSBTAG00000020374
bos_mutus ENSBMUG00000017687
bison_bison_bison ENSBBBG00000015668
tursiops_truncatus ENSTTRG00000009710
sus_scrofa ENSSSCG00000009377
ailuropoda_melanoleuca ENSAMEG00000011783
ursus_americanus ENSUAMG00000022439
neovison_vison ENSNVIG00000012520
canis_lupus_familiaris ENSCAFG00000005940
canis_lupus_dingo ENSCAFG00020021215
vulpes_vulpes ENSVVUG00000026781
panthera_pardus ENSPPRG00000009826
panthera_tigris_altaica ENSPTIG00000007972
felis_catus ENSFCAG00000010015
erinaceus_europaeus ENSEEUG00000009991
sorex_araneus ENSSARG00000004688
pan_troglodytes ENSPTRG00000005901
pan_paniscus ENSPPAG00000041454
homo_sapiens ENSG00000136114
gorilla_gorilla ENSGGOG00000025774
pongo_abelii ENSPPYG00000005389
nomascus_leucogenys ENSNLEG00000036323
colobus_angolensis_palliatus ENSCANG00000039619
piliocolobus_tephrosceles ENSPTEG00000032635
rhinopithecus_roxellana ENSRROG00000045780
rhinopithecus_bieti ENSRBIG00000028511
macaca_nemestrina ENSMNEG00000031539
macaca_fascicularis ENSMFAG00000042000
macaca_mulatta ENSMMUG00000009528
chlorocebus_sabaeus ENSCSAG00000017662
theropithecus_gelada ENSTGEG00000008267
papio_anubis ENSPANG00000004615
mandrillus_leucophaeus ENSMLEG00000035949
cercocebus_atys ENSCATG00000028159
saimiri_boliviensis_boliviensis ENSSBOG00000030038
cebus_capucinus_imitator ENSCCAG00000025608
aotus_nancymaae ENSANAG00000038235
carlito_syrichta ENSTSYG00000004791
prolemur_simus ENSPSMG00000009046
microcebus_murinus ENSMICG00000006799
propithecus_coquereli ENSPCOG00000000299
otolemur_garnettii ENSOGAG00000012110
castor_canadensis ENSCCNG00000023789
dipodomys_ordii ENSDORG00000003531
cricetulus_griseus_crigri_1.0 ENSCGRG00000012886
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021322
cricetulus_griseus_crigri-picr ENSCGRG00015022365
mesocricetus_auratus ENSMAUG00000000410
microtus_ochrogaster ENSMOCG00000022554
peromyscus_maniculatus_bairdii ENSPEMG00000005674
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032009
mus_spicilegus ENSMSIG00000022496
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031480
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030896
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021361
rattus_norvegicus ENSRNOG00000012108
nannospalax_galili ENSNGAG00000017184
jaculus_jaculus ENSJJAG00000010963
chinchilla_lanigera ENSCLAG00000003704
octodon_degus ENSODEG00000000849
cavia_porcellus ENSCPOG00000008316
cavia_aperea ENSCAPG00000005427
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009975
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010887
fukomys_damarensis ENSFDAG00000017719
ictidomys_tridecemlineatus ENSSTOG00000027808
spermophilus_dauricus ENSSDAG00000013421
urocitellus_parryii ENSUPAG00010004228
marmota_marmota_marmota ENSMMMG00000022818
oryctolagus_cuniculus ENSOCUG00000015496
ochotona_princeps ENSOPRG00000014826
tupaia_belangeri ENSTBEG00000000153
dasypus_novemcinctus ENSDNOG00000034225
dasypus_novemcinctus ENSDNOG00000041698
dasypus_novemcinctus ENSDNOG00000049490
dasypus_novemcinctus ENSDNOG00000040886
dasypus_novemcinctus ENSDNOG00000046564
