pteropus_vampyrus ENSPVAG00000002696
myotis_lucifugus ENSMLUG00000011011
equus_caballus ENSECAG00000037682
equus_caballus ENSECAG00000029472
equus_caballus ENSECAG00000034083
equus_caballus ENSECAG00000040401
equus_asinus_asinus ENSEASG00005016425
ailuropoda_melanoleuca ENSAMEG00000005556
mustela_putorius_furo ENSMPUG00000001725
canis_lupus_dingo ENSCAFG00020011079
canis_lupus_familiaris ENSCAFG00000008710
vulpes_vulpes ENSVVUG00000024857
capra_hircus ENSCHIG00000011183
capra_hircus ENSCHIG00000016193
ovis_aries ENSOARG00000017813
bos_taurus ENSBTAG00000018360
tursiops_truncatus ENSTTRG00000011899
vicugna_pacos ENSVPAG00000010894
sus_scrofa ENSSSCG00000008990
macaca_mulatta ENSMMUG00000030317
chlorocebus_sabaeus ENSCSAG00000004577
macaca_nemestrina ENSMNEG00000007399
cercocebus_atys ENSCATG00000023355
nomascus_leucogenys ENSNLEG00000008205
callithrix_jacchus ENSCJAG00000047043
saimiri_boliviensis_boliviensis ENSSBOG00000005784
cebus_capucinus_imitator ENSCCAG00000033201
carlito_syrichta ENSTSYG00000000522
ochotona_princeps ENSOPRG00000004022
cavia_aperea ENSCAPG00000012541
procavia_capensis ENSPCAG00000008859
dasypus_novemcinctus ENSDNOG00000044019
echinops_telfairi ENSETEG00000006137
erinaceus_europaeus ENSEEUG00000007823
tupaia_belangeri ENSTBEG00000016640
choloepus_hoffmanni ENSCHOG00000012832
notamacropus_eugenii ENSMEUG00000003399
