takifugu_rubripes ENSTRUG00000021585
tetraodon_nigroviridis ENSTNIG00000015702
gasterosteus_aculeatus ENSGACG00000014551
scophthalmus_maximus ENSSMAG00000005985
cynoglossus_semilaevis ENSCSEG00000005786
labrus_bergylta ENSLBEG00000006950
mola_mola ENSMMOG00000019615
mastacembelus_armatus ENSMAMG00000019611
monopterus_albus ENSMALG00000002005
anabas_testudineus ENSATEG00000004056
seriola_lalandi_dorsalis ENSSLDG00000008616
seriola_dumerili ENSSDUG00000011859
xiphophorus_maculatus ENSXMAG00000024217
xiphophorus_couchianus ENSXCOG00000018510
gambusia_affinis ENSGAFG00000003749
poecilia_formosa ENSPFOG00000016443
poecilia_mexicana ENSPMEG00000023442
poecilia_latipinna ENSPLAG00000005389
poecilia_reticulata ENSPREG00000003338
fundulus_heteroclitus ENSFHEG00000000380
cyprinodon_variegatus ENSCVAG00000000731
kryptolebias_marmoratus ENSKMAG00000005138
oryzias_latipes_asm223467v1 ENSORLG00000009946
oryzias_latipes_asm223469v1 ENSORLG00015019342
oryzias_latipes_asm223471v1 ENSORLG00020016664
oryzias_melastigma ENSOMEG00000016593
amphiprion_percula ENSAPEG00000024246
amphiprion_ocellaris ENSAOCG00000001784
acanthochromis_polyacanthus ENSAPOG00000013738
stegastes_partitus ENSSPAG00000007658
maylandia_zebra ENSMZEG00005018742
pundamilia_nyererei ENSPNYG00000012219
astatotilapia_calliptera ENSACLG00000020638
haplochromis_burtoni ENSHBUG00000011249
neolamprologus_brichardi ENSNBRG00000001045
oreochromis_niloticus ENSONIG00000017046
amphilophus_citrinellus ENSACIG00000002845
hippocampus_comes ENSHCOG00000001688
periophthalmus_magnuspinnatus ENSPMGG00000019466
gadus_morhua ENSGMOG00000010372
esox_lucius ENSELUG00000007526
pygocentrus_nattereri ENSPNAG00000027696
astyanax_mexicanus ENSAMXG00000003445
ictalurus_punctatus ENSIPUG00000000468
ictalurus_punctatus ENSIPUG00000018385
danio_rerio ENSDARG00000033771
scleropages_formosus ENSSFOG00015005296
paramormyrops_kingsleyae ENSPKIG00000020178
lepisosteus_oculatus ENSLOCG00000002380
pogona_vitticeps ENSPVIG00000007668
anolis_carolinensis ENSACAG00000004997
notechis_scutatus ENSNSUG00000010444
salvator_merianae ENSSMRG00000012213
sphenodon_punctatus ENSSPUG00000017240
anser_brachyrhynchus ENSABRG00000017882
anas_platyrhynchos_platyrhynchos ENSAPLG00000003995
meleagris_gallopavo ENSMGAG00000012011
gallus_gallus ENSGALG00000011677
coturnix_japonica ENSCJPG00005021077
