gopherus_agassizii ENSGAGG00000017923
chelonoidis_abingdonii ENSCABG00000003265
chrysemys_picta_bellii ENSCPBG00000013486
pelodiscus_sinensis ENSPSIG00000008533
crocodylus_porosus ENSCPRG00005007520
sphenodon_punctatus ENSSPUG00000008955
capra_hircus ENSCHIG00000020576
ovis_aries ENSOARG00000015330
bison_bison_bison ENSBBBG00000004316
bos_taurus ENSBTAG00000007190
tursiops_truncatus ENSTTRG00000013788
sus_scrofa ENSSSCG00000029348
vicugna_pacos ENSVPAG00000010703
erinaceus_europaeus ENSEEUG00000009035
equus_asinus_asinus ENSEASG00005016525
equus_caballus ENSECAG00000015765
pteropus_vampyrus ENSPVAG00000010162
neovison_vison ENSNVIG00000014645
mustela_putorius_furo ENSMPUG00000009068
ursus_maritimus ENSUMAG00000006734
ailuropoda_melanoleuca ENSAMEG00000014396
canis_lupus_familiaris ENSCAFG00000008331
canis_lupus_dingo ENSCAFG00020011684
vulpes_vulpes ENSVVUG00000024190
panthera_tigris_altaica ENSPTIG00000013988
panthera_pardus ENSPPRG00000006680
felis_catus ENSFCAG00000033770
castor_canadensis ENSCCNG00000016522
dipodomys_ordii ENSDORG00000003942
cricetulus_griseus_crigri_1.0 ENSCGRG00000014567
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005994
cricetulus_griseus_crigri-picr ENSCGRG00015010815
rattus_norvegicus ENSRNOG00000058724
urocitellus_parryii ENSUPAG00010004708
ictidomys_tridecemlineatus ENSSTOG00000012959
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011617
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013852
fukomys_damarensis ENSFDAG00000011789
chinchilla_lanigera ENSCLAG00000002864
oryctolagus_cuniculus ENSOCUG00000000368
ochotona_princeps ENSOPRG00000012386
microcebus_murinus ENSMICG00000009485
otolemur_garnettii ENSOGAG00000011799
saimiri_boliviensis_boliviensis ENSSBOG00000027530
callithrix_jacchus ENSCJAG00000019942
cebus_capucinus_imitator ENSCCAG00000012378
aotus_nancymaae ENSANAG00000023840
pan_paniscus ENSPPAG00000034918
pan_troglodytes ENSPTRG00000039569
homo_sapiens ENSG00000174796
gorilla_gorilla ENSGGOG00000002489
pongo_abelii ENSPPYG00000014843
nomascus_leucogenys ENSNLEG00000007973
colobus_angolensis_palliatus ENSCANG00000029088
piliocolobus_tephrosceles ENSPTEG00000015486
rhinopithecus_roxellana ENSRROG00000033964
rhinopithecus_bieti ENSRBIG00000039515
macaca_fascicularis ENSMFAG00000045214
macaca_nemestrina ENSMNEG00000042471
macaca_mulatta ENSMMUG00000009180
cercocebus_atys ENSCATG00000040506
papio_anubis ENSPANG00000016871
mandrillus_leucophaeus ENSMLEG00000009627
theropithecus_gelada ENSTGEG00000013961
chlorocebus_sabaeus ENSCSAG00000004714
tupaia_belangeri ENSTBEG00000011898
myotis_lucifugus ENSMLUG00000012704
sorex_araneus ENSSARG00000003532
carlito_syrichta ENSTSYG00000031064
ursus_americanus ENSUAMG00000017628
choloepus_hoffmanni ENSCHOG00000011670
dasypus_novemcinctus ENSDNOG00000039501
loxodonta_africana ENSLAFG00000017346
procavia_capensis ENSPCAG00000016797
echinops_telfairi ENSETEG00000011422
