gallus_gallus ENSGALG00000039336
coturnix_japonica ENSCJPG00005003206
numida_meleagris ENSNMEG00000002758
sarcophilus_harrisii ENSSHAG00000002757
notamacropus_eugenii ENSMEUG00000013308
cavia_porcellus ENSCPOG00000036687
cavia_aperea ENSCAPG00000010090
octodon_degus ENSODEG00000006452
chinchilla_lanigera ENSCLAG00000001963
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017032
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013944
fukomys_damarensis ENSFDAG00000007064
ictidomys_tridecemlineatus ENSSTOG00000024356
urocitellus_parryii ENSUPAG00010010106
marmota_marmota_marmota ENSMMMG00000013129
oryctolagus_cuniculus ENSOCUG00000026194
ochotona_princeps ENSOPRG00000003156
spermophilus_dauricus ENSSDAG00000010885
nannospalax_galili ENSNGAG00000008671
dipodomys_ordii ENSDORG00000027827
prolemur_simus ENSPSMG00000023876
microcebus_murinus ENSMICG00000042307
propithecus_coquereli ENSPCOG00000021790
homo_sapiens ENSG00000105392
pan_troglodytes ENSPTRG00000011217
gorilla_gorilla ENSGGOG00000016158
piliocolobus_tephrosceles ENSPTEG00000039096
colobus_angolensis_palliatus ENSCANG00000038836
rhinopithecus_roxellana ENSRROG00000025759
macaca_nemestrina ENSMNEG00000032189
macaca_fascicularis ENSMFAG00000039279
chlorocebus_sabaeus ENSCSAG00000002921
cercocebus_atys ENSCATG00000042146
mandrillus_leucophaeus ENSMLEG00000010899
theropithecus_gelada ENSTGEG00000024161
papio_anubis ENSPANG00000010183
cebus_capucinus_imitator ENSCCAG00000034793
saimiri_boliviensis_boliviensis ENSSBOG00000034973
callithrix_jacchus ENSCJAG00000020968
aotus_nancymaae ENSANAG00000036213
otolemur_garnettii ENSOGAG00000034554
carlito_syrichta ENSTSYG00000003923
tupaia_belangeri ENSTBEG00000004581
capra_hircus ENSCHIG00000023022
ovis_aries ENSOARG00000011460
bos_taurus ENSBTAG00000021185
bos_mutus ENSBMUG00000004816
bison_bison_bison ENSBBBG00000003180
tursiops_truncatus ENSTTRG00000001795
sus_scrofa ENSSSCG00000003124
ursus_maritimus ENSUMAG00000023837
ursus_americanus ENSUAMG00000005380
ailuropoda_melanoleuca ENSAMEG00000015191
canis_lupus_familiaris ENSCAFG00000004068
canis_lupus_dingo ENSCAFG00020026531
vulpes_vulpes ENSVVUG00000023352
mustela_putorius_furo ENSMPUG00000004411
neovison_vison ENSNVIG00000011203
felis_catus ENSFCAG00000045134
felis_catus ENSFCAG00000046705
panthera_pardus ENSPPRG00000009458
equus_asinus_asinus ENSEASG00005004365
equus_caballus ENSECAG00000010376
pteropus_vampyrus ENSPVAG00000004044
myotis_lucifugus ENSMLUG00000015335
procavia_capensis ENSPCAG00000012620
procavia_capensis ENSPCAG00000011158
loxodonta_africana ENSLAFG00000007254
echinops_telfairi ENSETEG00000005645
dasypus_novemcinctus ENSDNOG00000012299
castor_canadensis ENSCCNG00000022188
jaculus_jaculus ENSJJAG00000014071
cricetulus_griseus_crigri-picr ENSCGRG00015012350
cricetulus_griseus_crigri_1.0 ENSCGRG00000009157
peromyscus_maniculatus_bairdii ENSPEMG00000029855
microtus_ochrogaster ENSMOCG00000020933
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041578
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030295
mus_spicilegus ENSMSIG00000018526
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029215
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021072
rattus_norvegicus ENSRNOG00000013890
meriones_unguiculatus ENSMUGG00000017867
meriones_unguiculatus ENSMUGG00000017877
xenopus_tropicalis ENSXETG00000025923
gopherus_agassizii ENSGAGG00000021725
chelonoidis_abingdonii ENSCABG00000023206
chrysemys_picta_bellii ENSCPBG00000009076
pelodiscus_sinensis ENSPSIG00000018193
pogona_vitticeps ENSPVIG00000023930
notechis_scutatus ENSNSUG00000007120
xenopus_tropicalis ENSXETG00000018775
danio_rerio ENSDARG00000043483
ictalurus_punctatus ENSIPUG00000019269
labrus_bergylta ENSLBEG00000013848
gasterosteus_aculeatus ENSGACG00000005793
stegastes_partitus ENSSPAG00000000385
fundulus_heteroclitus ENSFHEG00000000877
takifugu_rubripes ENSTRUG00000000498
lepisosteus_oculatus ENSLOCG00000014175
xenopus_tropicalis ENSXETG00000013025
eptatretus_burgeri ENSEBUG00000002056
petromyzon_marinus ENSPMAG00000001190
