castor_canadensis ENSCCNG00000017902
dipodomys_ordii ENSDORG00000025616
nannospalax_galili ENSNGAG00000021584
nannospalax_galili ENSNGAG00000023640
nannospalax_galili ENSNGAG00000020076
nannospalax_galili ENSNGAG00000012977
cricetulus_griseus_crigri_1.0 ENSCGRG00000010673
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018625
cricetulus_griseus_crigri-picr ENSCGRG00015006712
cricetulus_griseus_crigri_1.0 ENSCGRG00000017638
cricetulus_griseus_crigri-picr ENSCGRG00015006771
mesocricetus_auratus ENSMAUG00000013227
mesocricetus_auratus ENSMAUG00000003476
microtus_ochrogaster ENSMOCG00000009977
microtus_ochrogaster ENSMOCG00000020036
peromyscus_maniculatus_bairdii ENSPEMG00000029762
peromyscus_maniculatus_bairdii ENSPEMG00000028584
peromyscus_maniculatus_bairdii ENSPEMG00000030262
peromyscus_maniculatus_bairdii ENSPEMG00000029918
peromyscus_maniculatus_bairdii ENSPEMG00000016971
peromyscus_maniculatus_bairdii ENSPEMG00000022985
peromyscus_maniculatus_bairdii ENSPEMG00000028058
meriones_unguiculatus ENSMUGG00000002800
mus_spicilegus ENSMSIG00000028907
mus_spicilegus ENSMSIG00000028897
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021640
mus_spicilegus ENSMSIG00000003684
mus_spicilegus ENSMSIG00000028889
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000071203
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078942
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018839
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018840
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018838
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019719
mus_spicilegus ENSMSIG00000028869
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078945
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018837
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015912
rattus_norvegicus ENSRNOG00000033693
meriones_unguiculatus ENSMUGG00000004716
meriones_unguiculatus ENSMUGG00000002297
meriones_unguiculatus ENSMUGG00000020830
chinchilla_lanigera ENSCLAG00000000091
octodon_degus ENSODEG00000016203
cavia_porcellus ENSCPOG00000006916
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002246
ictidomys_tridecemlineatus ENSSTOG00000023234
urocitellus_parryii ENSUPAG00010014496
spermophilus_dauricus ENSSDAG00000022298
marmota_marmota_marmota ENSMMMG00000003082
oryctolagus_cuniculus ENSOCUG00000025895
otolemur_garnettii ENSOGAG00000026197
carlito_syrichta ENSTSYG00000032993
panthera_pardus ENSPPRG00000001912
felis_catus ENSFCAG00000026006
myotis_lucifugus ENSMLUG00000023908
