castor_canadensis ENSCCNG00000030660
dipodomys_ordii ENSDORG00000016335
mus_spicilegus ENSMSIG00000001627
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016361
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035863
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015543
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030956
rattus_norvegicus ENSRNOG00000009760
meriones_unguiculatus ENSMUGG00000021297
peromyscus_maniculatus_bairdii ENSPEMG00000011688
microtus_ochrogaster ENSMOCG00000010744
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006881
cricetulus_griseus_crigri-picr ENSCGRG00015007173
cricetulus_griseus_crigri_1.0 ENSCGRG00000010126
mesocricetus_auratus ENSMAUG00000009246
nannospalax_galili ENSNGAG00000005971
jaculus_jaculus ENSJJAG00000000402
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017617
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011471
fukomys_damarensis ENSFDAG00000015925
octodon_degus ENSODEG00000014425
chinchilla_lanigera ENSCLAG00000014033
ictidomys_tridecemlineatus ENSSTOG00000014020
urocitellus_parryii ENSUPAG00010014908
erinaceus_europaeus ENSEEUG00000004170
vulpes_vulpes ENSVVUG00000022661
theropithecus_gelada ENSTGEG00000017431
theropithecus_gelada ENSTGEG00000017407
mandrillus_leucophaeus ENSMLEG00000029979
callithrix_jacchus ENSCJAG00000038253
echinops_telfairi ENSETEG00000000418
ailuropoda_melanoleuca ENSAMEG00000002857
ursus_americanus ENSUAMG00000018699
mustela_putorius_furo ENSMPUG00000009567
neovison_vison ENSNVIG00000002238
canis_lupus_familiaris ENSCAFG00000019698
canis_lupus_dingo ENSCAFG00020016863
felis_catus ENSFCAG00000044420
panthera_pardus ENSPPRG00000004406
equus_caballus ENSECAG00000035522
equus_asinus_asinus ENSEASG00005021520
ovis_aries ENSOARG00000009223
capra_hircus ENSCHIG00000027267
bos_taurus ENSBTAG00000019771
bos_mutus ENSBMUG00000011461
bison_bison_bison ENSBBBG00000004207
sus_scrofa ENSSSCG00000039575
myotis_lucifugus ENSMLUG00000017505
pteropus_vampyrus ENSPVAG00000009994
loxodonta_africana ENSLAFG00000029561
pan_paniscus ENSPPAG00000033734
pan_troglodytes ENSPTRG00000010163
gorilla_gorilla ENSGGOG00000014868
homo_sapiens ENSG00000099864
pongo_abelii ENSPPYG00000009287
nomascus_leucogenys ENSNLEG00000000850
macaca_mulatta ENSMMUG00000022877
macaca_nemestrina ENSMNEG00000000727
macaca_fascicularis ENSMFAG00000033092
cercocebus_atys ENSCATG00000045073
papio_anubis ENSPANG00000006434
chlorocebus_sabaeus ENSCSAG00000012764
colobus_angolensis_palliatus ENSCANG00000043090
piliocolobus_tephrosceles ENSPTEG00000035081
rhinopithecus_bieti ENSRBIG00000044528
rhinopithecus_roxellana ENSRROG00000028707
cebus_capucinus_imitator ENSCCAG00000025530
callithrix_jacchus ENSCJAG00000048528
saimiri_boliviensis_boliviensis ENSSBOG00000020697
aotus_nancymaae ENSANAG00000037200
propithecus_coquereli ENSPCOG00000002892
microcebus_murinus ENSMICG00000044367
prolemur_simus ENSPSMG00000022933
otolemur_garnettii ENSOGAG00000000690
oryctolagus_cuniculus ENSOCUG00000027078
spermophilus_dauricus ENSSDAG00000004366
theropithecus_gelada ENSTGEG00000008828
bison_bison_bison ENSBBBG00000016977
dasypus_novemcinctus ENSDNOG00000031469
phascolarctos_cinereus ENSPCIG00000006116
notamacropus_eugenii ENSMEUG00000001551
sarcophilus_harrisii ENSSHAG00000007736
monodelphis_domestica ENSMODG00000006358
ornithorhynchus_anatinus ENSOANG00000009195
dromaius_novaehollandiae ENSDNVG00000012758
manacus_vitellinus ENSMVIG00005015519
pelodiscus_sinensis ENSPSIG00000014093
