anolis_carolinensis ENSACAG00000011160
pogona_vitticeps ENSPVIG00000025374
notechis_scutatus ENSNSUG00000004725
salvator_merianae ENSSMRG00000006677
sphenodon_punctatus ENSSPUG00000004715
anser_brachyrhynchus ENSABRG00000008920
anas_platyrhynchos_platyrhynchos ENSAPLG00000016008
gallus_gallus ENSGALG00000015620
coturnix_japonica ENSCJPG00005000577
numida_meleagris ENSNMEG00000007387
lonchura_striata_domestica ENSLSDG00000009110
taeniopygia_guttata ENSTGUG00000006911
serinus_canaria ENSSCAG00000008554
zonotrichia_albicollis ENSZALG00000008794
ficedula_albicollis ENSFALG00000012903
cyanistes_caeruleus ENSCCEG00000018363
parus_major ENSPMJG00000014280
lepidothrix_coronata ENSLCOG00000008103
manacus_vitellinus ENSMVIG00005018868
melopsittacus_undulatus ENSMUNG00000016600
calidris_pygmaea ENSCPGG00000004338
calidris_pugnax ENSCPUG00000013563
apteryx_owenii ENSAOWG00000012582
apteryx_haastii ENSAHAG00000017915
apteryx_rowi ENSARWG00000013362
dromaius_novaehollandiae ENSDNVG00000013894
nothoprocta_perdicaria ENSNPEG00000015699
crocodylus_porosus ENSCPRG00005002138
gopherus_agassizii ENSGAGG00000007787
chelonoidis_abingdonii ENSCABG00000014047
chrysemys_picta_bellii ENSCPBG00000010726
pelodiscus_sinensis ENSPSIG00000016043
ursus_maritimus ENSUMAG00000000649
ailuropoda_melanoleuca ENSAMEG00000007459
mustela_putorius_furo ENSMPUG00000008093
neovison_vison ENSNVIG00000023103
canis_lupus_dingo ENSCAFG00020003038
canis_lupus_familiaris ENSCAFG00000008636
vulpes_vulpes ENSVVUG00000023262
panthera_tigris_altaica ENSPTIG00000018886
panthera_pardus ENSPPRG00000008800
felis_catus ENSFCAG00000029944
pteropus_vampyrus ENSPVAG00000012411
myotis_lucifugus ENSMLUG00000013754
ursus_americanus ENSUAMG00000003843
capra_hircus ENSCHIG00000015879
ovis_aries ENSOARG00000015614
bos_taurus ENSBTAG00000024275
bos_mutus ENSBMUG00000007761
bison_bison_bison ENSBBBG00000008154
tursiops_truncatus ENSTTRG00000009045
vicugna_pacos ENSVPAG00000001366
equus_asinus_asinus ENSEASG00005004152
equus_caballus ENSECAG00000020269
sorex_araneus ENSSARG00000006776
oryctolagus_cuniculus ENSOCUG00000015052
ochotona_princeps ENSOPRG00000001844
tupaia_belangeri ENSTBEG00000002518
propithecus_coquereli ENSPCOG00000013394
microcebus_murinus ENSMICG00000031093
prolemur_simus ENSPSMG00000019859
otolemur_garnettii ENSOGAG00000009045
macaca_fascicularis ENSMFAG00000013259
macaca_nemestrina ENSMNEG00000045552
cercocebus_atys ENSCATG00000031467
theropithecus_gelada ENSTGEG00000000298
mandrillus_leucophaeus ENSMLEG00000037000
papio_anubis ENSPANG00000003281
chlorocebus_sabaeus ENSCSAG00000014902
colobus_angolensis_palliatus ENSCANG00000030207
piliocolobus_tephrosceles ENSPTEG00000000440
rhinopithecus_roxellana ENSRROG00000030336
rhinopithecus_bieti ENSRBIG00000035524
pan_troglodytes ENSPTRG00000017054
pan_paniscus ENSPPAG00000040322
homo_sapiens ENSG00000152422
gorilla_gorilla ENSGGOG00000005197
pongo_abelii ENSPPYG00000015612
nomascus_leucogenys ENSNLEG00000013239
saimiri_boliviensis_boliviensis ENSSBOG00000033444
callithrix_jacchus ENSCJAG00000011227
cebus_capucinus_imitator ENSCCAG00000021185
aotus_nancymaae ENSANAG00000032084
dipodomys_ordii ENSDORG00000015883
castor_canadensis ENSCCNG00000017946
urocitellus_parryii ENSUPAG00010006926
ictidomys_tridecemlineatus ENSSTOG00000023468
spermophilus_dauricus ENSSDAG00000012142
marmota_marmota_marmota ENSMMMG00000008004
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001029
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008653
fukomys_damarensis ENSFDAG00000003013
cavia_porcellus ENSCPOG00000012258
cavia_aperea ENSCAPG00000006329
octodon_degus ENSODEG00000005147
chinchilla_lanigera ENSCLAG00000004677
cricetulus_griseus_crigri_1.0 ENSCGRG00000000988
cricetulus_griseus_crigri-picr ENSCGRG00015014318
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022340
mesocricetus_auratus ENSMAUG00000006508
microtus_ochrogaster ENSMOCG00000015137
peromyscus_maniculatus_bairdii ENSPEMG00000020663
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019639
mus_spicilegus ENSMSIG00000030931
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021615
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018756
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015835
rattus_norvegicus ENSRNOG00000029966
nannospalax_galili ENSNGAG00000013424
jaculus_jaculus ENSJJAG00000013678
carlito_syrichta ENSTSYG00000011539
procavia_capensis ENSPCAG00000006662
echinops_telfairi ENSETEG00000011348
erinaceus_europaeus ENSEEUG00000001041
dasypus_novemcinctus ENSDNOG00000039320
choloepus_hoffmanni ENSCHOG00000013192
phascolarctos_cinereus ENSPCIG00000029896
notamacropus_eugenii ENSMEUG00000015305
sarcophilus_harrisii ENSSHAG00000009690
monodelphis_domestica ENSMODG00000020253
ornithorhynchus_anatinus ENSOANG00000014765
xenopus_tropicalis ENSXETG00000027814
latimeria_chalumnae ENSLACG00000011931
