apteryx_owenii ENSAOWG00000008899
apteryx_haastii ENSAHAG00000018686
apteryx_rowi ENSARWG00000009670
dromaius_novaehollandiae ENSDNVG00000013201
nothoprocta_perdicaria ENSNPEG00000011024
calidris_pygmaea ENSCPGG00000014576
calidris_pugnax ENSCPUG00000009124
melopsittacus_undulatus ENSMUNG00000011453
lepidothrix_coronata ENSLCOG00000016170
manacus_vitellinus ENSMVIG00005018008
parus_major ENSPMJG00000015281
ficedula_albicollis ENSFALG00000010951
taeniopygia_guttata ENSTGUG00000011997
lonchura_striata_domestica ENSLSDG00000001317
cyanistes_caeruleus ENSCCEG00000012290
zonotrichia_albicollis ENSZALG00000007220
junco_hyemalis ENSJHYG00000017281
serinus_canaria ENSSCAG00000014994
anser_brachyrhynchus ENSABRG00000000698
anas_platyrhynchos_platyrhynchos ENSAPLG00000014838
numida_meleagris ENSNMEG00000005454
numida_meleagris ENSNMEG00000005453
gallus_gallus ENSGALG00000053279
gallus_gallus ENSGALG00000019934
meleagris_gallopavo ENSMGAG00000013414
coturnix_japonica ENSCJPG00005009235
crocodylus_porosus ENSCPRG00005002036
chelonoidis_abingdonii ENSCABG00000008530
gopherus_agassizii ENSGAGG00000012345
chrysemys_picta_bellii ENSCPBG00000013356
anolis_carolinensis ENSACAG00000011793
pogona_vitticeps ENSPVIG00000002151
notechis_scutatus ENSNSUG00000018544
salvator_merianae ENSSMRG00000012721
sphenodon_punctatus ENSSPUG00000005278
chelonoidis_abingdonii ENSCABG00000008527
chrysemys_picta_bellii ENSCPBG00000013350
pelodiscus_sinensis ENSPSIG00000004042
dromaius_novaehollandiae ENSDNVG00000013205
nothoprocta_perdicaria ENSNPEG00000011021
calidris_pygmaea ENSCPGG00000014579
junco_hyemalis ENSJHYG00000017286
crocodylus_porosus ENSCPRG00005002029
sphenodon_punctatus ENSSPUG00000005261
phascolarctos_cinereus ENSPCIG00000013904
monodelphis_domestica ENSMODG00000017891
sarcophilus_harrisii ENSSHAG00000013692
bos_taurus ENSBTAG00000017205
bos_mutus ENSBMUG00000016761
bison_bison_bison ENSBBBG00000011621
capra_hircus ENSCHIG00000025400
ovis_aries ENSOARG00000009705
tursiops_truncatus ENSTTRG00000003951
sus_scrofa ENSSSCG00000004422
vicugna_pacos ENSVPAG00000012072
sorex_araneus ENSSARG00000001005
neovison_vison ENSNVIG00000006099
mustela_putorius_furo ENSMPUG00000010231
vulpes_vulpes ENSVVUG00000006721
vulpes_vulpes ENSVVUG00000006716
canis_lupus_dingo ENSCAFG00020018917
canis_lupus_familiaris ENSCAFG00000004005
ursus_americanus ENSUAMG00000015080
ursus_maritimus ENSUMAG00000025477
ailuropoda_melanoleuca ENSAMEG00000016733
panthera_pardus ENSPPRG00000010602
panthera_tigris_altaica ENSPTIG00000019399
felis_catus ENSFCAG00000006305
pteropus_vampyrus ENSPVAG00000007309
myotis_lucifugus ENSMLUG00000007436
equus_caballus ENSECAG00000013347
equus_asinus_asinus ENSEASG00005008053
gorilla_gorilla ENSGGOG00000004894
homo_sapiens ENSG00000112761
pan_troglodytes ENSPTRG00000018512
pan_paniscus ENSPPAG00000043528
pongo_abelii ENSPPYG00000016931
nomascus_leucogenys ENSNLEG00000012965
colobus_angolensis_palliatus ENSCANG00000038946
piliocolobus_tephrosceles ENSPTEG00000028171
rhinopithecus_roxellana ENSRROG00000041294
rhinopithecus_bieti ENSRBIG00000036824
macaca_fascicularis ENSMFAG00000038144
macaca_mulatta ENSMMUG00000012582
macaca_nemestrina ENSMNEG00000028868
papio_anubis ENSPANG00000021139
mandrillus_leucophaeus ENSMLEG00000034915
theropithecus_gelada ENSTGEG00000003149
cercocebus_atys ENSCATG00000028548
chlorocebus_sabaeus ENSCSAG00000015601
cebus_capucinus_imitator ENSCCAG00000035211
callithrix_jacchus ENSCJAG00000004862
saimiri_boliviensis_boliviensis ENSSBOG00000030244
aotus_nancymaae ENSANAG00000024472
carlito_syrichta ENSTSYG00000002958
propithecus_coquereli ENSPCOG00000025381
propithecus_coquereli ENSPCOG00000009562
microcebus_murinus ENSMICG00000008735
prolemur_simus ENSPSMG00000024981
otolemur_garnettii ENSOGAG00000015676
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016054
mus_spicilegus ENSMSIG00000001159
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062074
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015245
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030662
rattus_norvegicus ENSRNOG00000000597
meriones_unguiculatus ENSMUGG00000025127
meriones_unguiculatus ENSMUGG00000025105
cricetulus_griseus_crigri_1.0 ENSCGRG00000002003
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011722
cricetulus_griseus_crigri-picr ENSCGRG00015025484
mesocricetus_auratus ENSMAUG00000021485
microtus_ochrogaster ENSMOCG00000014379
peromyscus_maniculatus_bairdii ENSPEMG00000019642
nannospalax_galili ENSNGAG00000010657
cavia_aperea ENSCAPG00000015626
cavia_porcellus ENSCPOG00000004828
chinchilla_lanigera ENSCLAG00000000109
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001942
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000336
fukomys_damarensis ENSFDAG00000012149
urocitellus_parryii ENSUPAG00010023168
ictidomys_tridecemlineatus ENSSTOG00000005265
spermophilus_dauricus ENSSDAG00000005884
marmota_marmota_marmota ENSMMMG00000015161
castor_canadensis ENSCCNG00000020996
dipodomys_ordii ENSDORG00000012026
oryctolagus_cuniculus ENSOCUG00000009639
ochotona_princeps ENSOPRG00000000298
tupaia_belangeri ENSTBEG00000015555
loxodonta_africana ENSLAFG00000004071
procavia_capensis ENSPCAG00000010247
echinops_telfairi ENSETEG00000018861
choloepus_hoffmanni ENSCHOG00000002320
dasypus_novemcinctus ENSDNOG00000003456
ornithorhynchus_anatinus ENSOANG00000011591
latimeria_chalumnae ENSLACG00000014733
oryzias_latipes_asm223469v1 ENSORLG00015012668
oryzias_latipes_asm223467v1 ENSORLG00000018013
oryzias_latipes_asm223471v1 ENSORLG00020014870
oryzias_melastigma ENSOMEG00000003611
kryptolebias_marmoratus ENSKMAG00000017783
seriola_lalandi_dorsalis ENSSLDG00000013804
seriola_lalandi_dorsalis ENSSLDG00000011803
seriola_dumerili ENSSDUG00000010183
scophthalmus_maximus ENSSMAG00000017295
monopterus_albus ENSMALG00000005088
mastacembelus_armatus ENSMAMG00000003901
anabas_testudineus ENSATEG00000012634
hippocampus_comes ENSHCOG00000019108
labrus_bergylta ENSLBEG00000011511
gasterosteus_aculeatus ENSGACG00000006402
takifugu_rubripes ENSTRUG00000019783
tetraodon_nigroviridis ENSTNIG00000019459
mola_mola ENSMMOG00000014876
pundamilia_nyererei ENSPNYG00000011033
astatotilapia_calliptera ENSACLG00000019051
maylandia_zebra ENSMZEG00005015756
haplochromis_burtoni ENSHBUG00000021994
neolamprologus_brichardi ENSNBRG00000011314
oreochromis_niloticus ENSONIG00000011364
amphilophus_citrinellus ENSACIG00000011988
xiphophorus_maculatus ENSXMAG00000027662
xiphophorus_couchianus ENSXCOG00000006248
gambusia_affinis ENSGAFG00000009553
poecilia_formosa ENSPFOG00000002153
poecilia_latipinna ENSPLAG00000024001
poecilia_mexicana ENSPMEG00000024066
poecilia_reticulata ENSPREG00000020750
fundulus_heteroclitus ENSFHEG00000010998
cyprinodon_variegatus ENSCVAG00000004154
kryptolebias_marmoratus ENSKMAG00000014836
amphiprion_percula ENSAPEG00000003618
amphiprion_percula ENSAPEG00000003663
amphiprion_ocellaris ENSAOCG00000008682
acanthochromis_polyacanthus ENSAPOG00000019387
stegastes_partitus ENSSPAG00000004697
cynoglossus_semilaevis ENSCSEG00000017034
periophthalmus_magnuspinnatus ENSPMGG00000006895
esox_lucius ENSELUG00000000755
astyanax_mexicanus ENSAMXG00000042271
pygocentrus_nattereri ENSPNAG00000026744
ictalurus_punctatus ENSIPUG00000015480
danio_rerio ENSDARG00000071048
gadus_morhua ENSGMOG00000011982
paramormyrops_kingsleyae ENSPKIG00000019211
scleropages_formosus ENSSFOG00015021113
lepisosteus_oculatus ENSLOCG00000016984
