phascolarctos_cinereus ENSPCIG00000026056
sarcophilus_harrisii ENSSHAG00000006183
spermophilus_dauricus ENSSDAG00000018919
castor_canadensis ENSCCNG00000023964
oryctolagus_cuniculus ENSOCUG00000010879
propithecus_coquereli ENSPCOG00000015016
microcebus_murinus ENSMICG00000008794
rhinopithecus_roxellana ENSRROG00000029109
colobus_angolensis_palliatus ENSCANG00000029549
ailuropoda_melanoleuca ENSAMEG00000010545
panthera_pardus ENSPPRG00000008115
sus_scrofa ENSSSCG00000036040
dasypus_novemcinctus ENSDNOG00000013534
ornithorhynchus_anatinus ENSOANG00000014534
latimeria_chalumnae ENSLACG00000017025
paramormyrops_kingsleyae ENSPKIG00000014777
