apteryx_owenii ENSAOWG00000009067
apteryx_haastii ENSAHAG00000002377
dromaius_novaehollandiae ENSDNVG00000016326
gallus_gallus ENSGALG00000031997
coturnix_japonica ENSCJPG00005014777
numida_meleagris ENSNMEG00000019060
lepidothrix_coronata ENSLCOG00000015723
taeniopygia_guttata ENSTGUG00000005627
calidris_pugnax ENSCPUG00000001820
calidris_pygmaea ENSCPGG00000011438
melopsittacus_undulatus ENSMUNG00000014658
lonchura_striata_domestica ENSLSDG00000003684
ficedula_albicollis ENSFALG00000002829
parus_major ENSPMJG00000011849
cyanistes_caeruleus ENSCCEG00000013315
junco_hyemalis ENSJHYG00000005706
zonotrichia_albicollis ENSZALG00000008660
manacus_vitellinus ENSMVIG00005010906
anser_brachyrhynchus ENSABRG00000022354
anas_platyrhynchos_platyrhynchos ENSAPLG00000006682
meleagris_gallopavo ENSMGAG00000011966
serinus_canaria ENSSCAG00000010462
crocodylus_porosus ENSCPRG00005010920
gopherus_agassizii ENSGAGG00000007776
chelonoidis_abingdonii ENSCABG00000003105
chrysemys_picta_bellii ENSCPBG00000024945
pelodiscus_sinensis ENSPSIG00000016980
anolis_carolinensis ENSACAG00000017668
notechis_scutatus ENSNSUG00000010529
salvator_merianae ENSSMRG00000019061
sphenodon_punctatus ENSSPUG00000017683
marmota_marmota_marmota ENSMMMG00000011801
spermophilus_dauricus ENSSDAG00000010107
ictidomys_tridecemlineatus ENSSTOG00000012692
urocitellus_parryii ENSUPAG00010002173
castor_canadensis ENSCCNG00000001164
peromyscus_maniculatus_bairdii ENSPEMG00000023817
microtus_ochrogaster ENSMOCG00000000953
cricetulus_griseus_crigri-picr ENSCGRG00015008618
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016880
cricetulus_griseus_crigri_1.0 ENSCGRG00000003196
mesocricetus_auratus ENSMAUG00000018868
mus_spicilegus ENSMSIG00000018285
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019110
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021319
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018254
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019304
rattus_norvegicus ENSRNOG00000054957
meriones_unguiculatus ENSMUGG00000015281
nannospalax_galili ENSNGAG00000011214
jaculus_jaculus ENSJJAG00000024190
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013851
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005493
fukomys_damarensis ENSFDAG00000009220
cavia_porcellus ENSCPOG00000010391
cavia_aperea ENSCAPG00000016218
chinchilla_lanigera ENSCLAG00000007024
octodon_degus ENSODEG00000008477
dipodomys_ordii ENSDORG00000003369
erinaceus_europaeus ENSEEUG00000000389
theropithecus_gelada ENSTGEG00000015165
papio_anubis ENSPANG00000007997
chlorocebus_sabaeus ENSCSAG00000015084
macaca_fascicularis ENSMFAG00000039798
macaca_mulatta ENSMMUG00000021089
macaca_nemestrina ENSMNEG00000038474
mandrillus_leucophaeus ENSMLEG00000024196
cercocebus_atys ENSCATG00000035306
piliocolobus_tephrosceles ENSPTEG00000008698
colobus_angolensis_palliatus ENSCANG00000038498
rhinopithecus_bieti ENSRBIG00000010350
rhinopithecus_roxellana ENSRROG00000045232
pan_paniscus ENSPPAG00000033823
pan_troglodytes ENSPTRG00000019092
homo_sapiens ENSG00000106483
gorilla_gorilla ENSGGOG00000022312
pongo_abelii ENSPPYG00000017629
nomascus_leucogenys ENSNLEG00000034263
callithrix_jacchus ENSCJAG00000012585
cebus_capucinus_imitator ENSCCAG00000032969
saimiri_boliviensis_boliviensis ENSSBOG00000030016
aotus_nancymaae ENSANAG00000028293
carlito_syrichta ENSTSYG00000028954
microcebus_murinus ENSMICG00000026727
prolemur_simus ENSPSMG00000010258
propithecus_coquereli ENSPCOG00000020691
otolemur_garnettii ENSOGAG00000005680
oryctolagus_cuniculus ENSOCUG00000015877
ochotona_princeps ENSOPRG00000003042
pteropus_vampyrus ENSPVAG00000014068
myotis_lucifugus ENSMLUG00000004200
bos_mutus ENSBMUG00000000554
bos_taurus ENSBTAG00000015366
bison_bison_bison ENSBBBG00000003557
capra_hircus ENSCHIG00000008577
ovis_aries ENSOARG00000008899
tursiops_truncatus ENSTTRG00000004096
sus_scrofa ENSSSCG00000035299
vicugna_pacos ENSVPAG00000003663
equus_asinus_asinus ENSEASG00005017559
equus_caballus ENSECAG00000011498
ursus_americanus ENSUAMG00000009165
ursus_maritimus ENSUMAG00000011122
ailuropoda_melanoleuca ENSAMEG00000014252
neovison_vison ENSNVIG00000018123
mustela_putorius_furo ENSMPUG00000018235
canis_lupus_dingo ENSCAFG00020023264
canis_lupus_familiaris ENSCAFG00000003646
vulpes_vulpes ENSVVUG00000017157
panthera_tigris_altaica ENSPTIG00000010151
panthera_pardus ENSPPRG00000007513
felis_catus ENSFCAG00000025247
tupaia_belangeri ENSTBEG00000014572
dasypus_novemcinctus ENSDNOG00000015930
choloepus_hoffmanni ENSCHOG00000004946
loxodonta_africana ENSLAFG00000022015
procavia_capensis ENSPCAG00000004857
echinops_telfairi ENSETEG00000007680
phascolarctos_cinereus ENSPCIG00000033685
notamacropus_eugenii ENSMEUG00000004605
sarcophilus_harrisii ENSSHAG00000017627
monodelphis_domestica ENSMODG00000012593
ornithorhynchus_anatinus ENSOANG00000011609
latimeria_chalumnae ENSLACG00000005053
paramormyrops_kingsleyae ENSPKIG00000017725
scleropages_formosus ENSSFOG00015015826
paramormyrops_kingsleyae ENSPKIG00000016192
scleropages_formosus ENSSFOG00015020377
lepisosteus_oculatus ENSLOCG00000011445
