labrus_bergylta ENSLBEG00000023512
seriola_lalandi_dorsalis ENSSLDG00000012964
anabas_testudineus ENSATEG00000013324
haplochromis_burtoni ENSHBUG00000007067
pundamilia_nyererei ENSPNYG00000012768
astatotilapia_calliptera ENSACLG00000018936
maylandia_zebra ENSMZEG00005020790
oreochromis_niloticus ENSONIG00000003164
neolamprologus_brichardi ENSNBRG00000005841
cyprinodon_variegatus ENSCVAG00000002428
fundulus_heteroclitus ENSFHEG00000012552
xiphophorus_maculatus ENSXMAG00000015855
xiphophorus_couchianus ENSXCOG00000008365
poecilia_formosa ENSPFOG00000018854
poecilia_latipinna ENSPLAG00000014984
poecilia_mexicana ENSPMEG00000017093
poecilia_reticulata ENSPREG00000018098
gambusia_affinis ENSGAFG00000018227
kryptolebias_marmoratus ENSKMAG00000014100
oryzias_latipes_asm223471v1 ENSORLG00020017628
oryzias_latipes_asm223467v1 ENSORLG00000016370
oryzias_latipes_asm223469v1 ENSORLG00015013335
oryzias_melastigma ENSOMEG00000005762
seriola_dumerili ENSSDUG00000019980
scophthalmus_maximus ENSSMAG00000019251
monopterus_albus ENSMALG00000014478
tetraodon_nigroviridis ENSTNIG00000006373
periophthalmus_magnuspinnatus ENSPMGG00000022630
esox_lucius ENSELUG00000017117
scleropages_formosus ENSSFOG00015009414
amphiprion_ocellaris ENSAOCG00000024210
amphiprion_percula ENSAPEG00000024644
acanthochromis_polyacanthus ENSAPOG00000004340
seriola_lalandi_dorsalis ENSSLDG00000023297
seriola_dumerili ENSSDUG00000002148
mola_mola ENSMMOG00000018601
esox_lucius ENSELUG00000011407
pygocentrus_nattereri ENSPNAG00000024912
scleropages_formosus ENSSFOG00015002999
lepisosteus_oculatus ENSLOCG00000007527
gopherus_agassizii ENSGAGG00000004297
chelonoidis_abingdonii ENSCABG00000012929
chrysemys_picta_bellii ENSCPBG00000006888
pelodiscus_sinensis ENSPSIG00000012874
anser_brachyrhynchus ENSABRG00000010078
anas_platyrhynchos_platyrhynchos ENSAPLG00000010522
gallus_gallus ENSGALG00000016523
coturnix_japonica ENSCJPG00005017881
numida_meleagris ENSNMEG00000015549
apteryx_rowi ENSARWG00000014975
apteryx_haastii ENSAHAG00000003661
calidris_pugnax ENSCPUG00000007569
calidris_pygmaea ENSCPGG00000004105
lepidothrix_coronata ENSLCOG00000002839
manacus_vitellinus ENSMVIG00005014698
lonchura_striata_domestica ENSLSDG00000004431
salvator_merianae ENSSMRG00000022613
notechis_scutatus ENSNSUG00000012776
equus_caballus ENSECAG00000012117
equus_asinus_asinus ENSEASG00005022504
sus_scrofa ENSSSCG00000026932
dasypus_novemcinctus ENSDNOG00000002498
pteropus_vampyrus ENSPVAG00000006901
myotis_lucifugus ENSMLUG00000006836
ursus_americanus ENSUAMG00000020832
ursus_maritimus ENSUMAG00000008917
ailuropoda_melanoleuca ENSAMEG00000016826
neovison_vison ENSNVIG00000000088
mustela_putorius_furo ENSMPUG00000002912
canis_lupus_dingo ENSCAFG00020004187
canis_lupus_familiaris ENSCAFG00000012835
panthera_tigris_altaica ENSPTIG00000019847
panthera_pardus ENSPPRG00000010703
felis_catus ENSFCAG00000037717
bos_mutus ENSBMUG00000008989
bos_taurus ENSBTAG00000031145
ovis_aries ENSOARG00000013808
capra_hircus ENSCHIG00000022783
tursiops_truncatus ENSTTRG00000004991
castor_canadensis ENSCCNG00000021676
dipodomys_ordii ENSDORG00000001304
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031293
mus_spicilegus ENSMSIG00000013309
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034710
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033540
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0032079
rattus_norvegicus ENSRNOG00000030434
meriones_unguiculatus ENSMUGG00000010640
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017692
cricetulus_griseus_crigri-picr ENSCGRG00015014898
cricetulus_griseus_crigri_1.0 ENSCGRG00000015504
mesocricetus_auratus ENSMAUG00000017955
microtus_ochrogaster ENSMOCG00000012992
peromyscus_maniculatus_bairdii ENSPEMG00000008058
nannospalax_galili ENSNGAG00000010391
jaculus_jaculus ENSJJAG00000000704
ictidomys_tridecemlineatus ENSSTOG00000014568
spermophilus_dauricus ENSSDAG00000006537
marmota_marmota_marmota ENSMMMG00000006144
urocitellus_parryii ENSUPAG00010013669
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015091
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001057
fukomys_damarensis ENSFDAG00000012276
cavia_aperea ENSCAPG00000009182
cavia_porcellus ENSCPOG00000007446
octodon_degus ENSODEG00000004135
chinchilla_lanigera ENSCLAG00000000386
oryctolagus_cuniculus ENSOCUG00000010796
homo_sapiens ENSG00000102104
gorilla_gorilla ENSGGOG00000023949
pan_paniscus ENSPPAG00000040996
pan_troglodytes ENSPTRG00000021713
pongo_abelii ENSPPYG00000020167
nomascus_leucogenys ENSNLEG00000009691
colobus_angolensis_palliatus ENSCANG00000032844
piliocolobus_tephrosceles ENSPTEG00000005010
macaca_fascicularis ENSMFAG00000003687
macaca_nemestrina ENSMNEG00000043209
chlorocebus_sabaeus ENSCSAG00000014719
mandrillus_leucophaeus ENSMLEG00000024203
cercocebus_atys ENSCATG00000029796
papio_anubis ENSPANG00000035243
theropithecus_gelada ENSTGEG00000017922
macaca_mulatta ENSMMUG00000005065
rhinopithecus_bieti ENSRBIG00000024029
rhinopithecus_roxellana ENSRROG00000016610
saimiri_boliviensis_boliviensis ENSSBOG00000022074
cebus_capucinus_imitator ENSCCAG00000037547
callithrix_jacchus ENSCJAG00000005829
aotus_nancymaae ENSANAG00000029033
carlito_syrichta ENSTSYG00000033711
microcebus_murinus ENSMICG00000004198
prolemur_simus ENSPSMG00000009969
propithecus_coquereli ENSPCOG00000018582
otolemur_garnettii ENSOGAG00000002430
tupaia_belangeri ENSTBEG00000017711
sorex_araneus ENSSARG00000006950
loxodonta_africana ENSLAFG00000009423
procavia_capensis ENSPCAG00000000262
xenopus_tropicalis ENSXETG00000010360
eptatretus_burgeri ENSEBUG00000015754
periophthalmus_magnuspinnatus ENSPMGG00000021980
ciona_intestinalis ENSCING00000021819
ciona_intestinalis ENSCING00000024978
ciona_savignyi ENSCSAVG00000011498
