eptatretus_burgeri ENSEBUG00000016297
petromyzon_marinus ENSPMAG00000002061
tetraodon_nigroviridis ENSTNIG00000014144
takifugu_rubripes ENSTRUG00000020542
cyprinodon_variegatus ENSCVAG00000007852
fundulus_heteroclitus ENSFHEG00000004761
poecilia_formosa ENSPFOG00000017177
poecilia_mexicana ENSPMEG00000023741
poecilia_latipinna ENSPLAG00000004550
poecilia_reticulata ENSPREG00000003424
xiphophorus_maculatus ENSXMAG00000018120
xiphophorus_couchianus ENSXCOG00000011432
gambusia_affinis ENSGAFG00000007479
scophthalmus_maximus ENSSMAG00000010938
cynoglossus_semilaevis ENSCSEG00000016289
mastacembelus_armatus ENSMAMG00000005176
monopterus_albus ENSMALG00000005612
anabas_testudineus ENSATEG00000000850
seriola_dumerili ENSSDUG00000004313
seriola_lalandi_dorsalis ENSSLDG00000005782
amphiprion_percula ENSAPEG00000013173
amphiprion_ocellaris ENSAOCG00000019661
acanthochromis_polyacanthus ENSAPOG00000001487
stegastes_partitus ENSSPAG00000017299
haplochromis_burtoni ENSHBUG00000001388
maylandia_zebra ENSMZEG00005012437
astatotilapia_calliptera ENSACLG00000009343
pundamilia_nyererei ENSPNYG00000006129
oreochromis_niloticus ENSONIG00000003248
neolamprologus_brichardi ENSNBRG00000017100
amphilophus_citrinellus ENSACIG00000024147
hippocampus_comes ENSHCOG00000002426
gasterosteus_aculeatus ENSGACG00000018151
mola_mola ENSMMOG00000006475
labrus_bergylta ENSLBEG00000016607
oryzias_latipes_asm223467v1 ENSORLG00000019520
oryzias_latipes_asm223471v1 ENSORLG00020012119
oryzias_latipes_asm223469v1 ENSORLG00015011085
oryzias_melastigma ENSOMEG00000019384
kryptolebias_marmoratus ENSKMAG00000015390
periophthalmus_magnuspinnatus ENSPMGG00000013052
gadus_morhua ENSGMOG00000012997
esox_lucius ENSELUG00000009149
astyanax_mexicanus ENSAMXG00000043971
pygocentrus_nattereri ENSPNAG00000008881
ictalurus_punctatus ENSIPUG00000011479
danio_rerio ENSDARG00000013938
scleropages_formosus ENSSFOG00015003420
paramormyrops_kingsleyae ENSPKIG00000007218
oryctolagus_cuniculus ENSOCUG00000002598
ochotona_princeps ENSOPRG00000001900
cricetulus_griseus_crigri_1.0 ENSCGRG00000019585
carlito_syrichta ENSTSYG00000012962
carlito_syrichta ENSTSYG00000029152
saimiri_boliviensis_boliviensis ENSSBOG00000022909
saimiri_boliviensis_boliviensis ENSSBOG00000022782
cebus_capucinus_imitator ENSCCAG00000030110
callithrix_jacchus ENSCJAG00000008246
aotus_nancymaae ENSANAG00000032637
pan_troglodytes ENSPTRG00000050188
pan_paniscus ENSPPAG00000041991
homo_sapiens ENSG00000277791
gorilla_gorilla ENSGGOG00000007067
pongo_abelii ENSPPYG00000008505
nomascus_leucogenys ENSNLEG00000000594
cercocebus_atys ENSCATG00000031567
mandrillus_leucophaeus ENSMLEG00000025206
macaca_nemestrina ENSMNEG00000037505
macaca_mulatta ENSMMUG00000012363
macaca_fascicularis ENSMFAG00000038360
papio_anubis ENSPANG00000022023
theropithecus_gelada ENSTGEG00000002254
chlorocebus_sabaeus ENSCSAG00000002649
rhinopithecus_roxellana ENSRROG00000040607
rhinopithecus_bieti ENSRBIG00000028323
piliocolobus_tephrosceles ENSPTEG00000020948
mandrillus_leucophaeus ENSMLEG00000032453
papio_anubis ENSPANG00000035197
cercocebus_atys ENSCATG00000030173
macaca_fascicularis ENSMFAG00000039930
macaca_mulatta ENSMMUG00000013224
macaca_nemestrina ENSMNEG00000028112
rhinopithecus_roxellana ENSRROG00000042734
rhinopithecus_bieti ENSRBIG00000035330
colobus_angolensis_palliatus ENSCANG00000038525
nomascus_leucogenys ENSNLEG00000033423
pan_troglodytes ENSPTRG00000012900
nomascus_leucogenys ENSNLEG00000028695
rhinopithecus_bieti ENSRBIG00000039174
aotus_nancymaae ENSANAG00000034888
cebus_capucinus_imitator ENSCCAG00000020405
microcebus_murinus ENSMICG00000002997
microcebus_murinus ENSMICG00000047097
