pan_paniscus ENSPPAG00000040844
pan_troglodytes ENSPTRG00000013557
homo_sapiens ENSG00000180083
gorilla_gorilla ENSGGOG00000022748
pongo_abelii ENSPPYG00000011065
nomascus_leucogenys ENSNLEG00000006756
mandrillus_leucophaeus ENSMLEG00000027500
cercocebus_atys ENSCATG00000037724
theropithecus_gelada ENSTGEG00000019887
papio_anubis ENSPANG00000021099
macaca_fascicularis ENSMFAG00000040005
macaca_nemestrina ENSMNEG00000002643
chlorocebus_sabaeus ENSCSAG00000014467
rhinopithecus_bieti ENSRBIG00000020823
rhinopithecus_roxellana ENSRROG00000036733
piliocolobus_tephrosceles ENSPTEG00000024193
colobus_angolensis_palliatus ENSCANG00000028152
cebus_capucinus_imitator ENSCCAG00000030414
callithrix_jacchus ENSCJAG00000017378
carlito_syrichta ENSTSYG00000008084
propithecus_coquereli ENSPCOG00000028109
microcebus_murinus ENSMICG00000011178
prolemur_simus ENSPSMG00000002515
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009287
cricetulus_griseus_crigri_1.0 ENSCGRG00000017199
cricetulus_griseus_crigri-picr ENSCGRG00015021824
peromyscus_maniculatus_bairdii ENSPEMG00000020966
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078940
mus_spicilegus ENSMSIG00000022270
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025579
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024659
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026101
rattus_norvegicus ENSRNOG00000033980
meriones_unguiculatus ENSMUGG00000021929
meriones_unguiculatus ENSMUGG00000021874
microtus_ochrogaster ENSMOCG00000005524
nannospalax_galili ENSNGAG00000020841
jaculus_jaculus ENSJJAG00000021997
castor_canadensis ENSCCNG00000022967
ictidomys_tridecemlineatus ENSSTOG00000015644
urocitellus_parryii ENSUPAG00010002727
spermophilus_dauricus ENSSDAG00000004928
marmota_marmota_marmota ENSMMMG00000005328
oryctolagus_cuniculus ENSOCUG00000027753
capra_hircus ENSCHIG00000015007
ovis_aries ENSOARG00000006190
bos_mutus ENSBMUG00000004555
bos_taurus ENSBTAG00000030798
bison_bison_bison ENSBBBG00000012594
sus_scrofa ENSSSCG00000039176
vicugna_pacos ENSVPAG00000006782
equus_caballus ENSECAG00000040011
myotis_lucifugus ENSMLUG00000029537
pteropus_vampyrus ENSPVAG00000014891
ursus_americanus ENSUAMG00000014406
ursus_maritimus ENSUMAG00000025167
ailuropoda_melanoleuca ENSAMEG00000012494
canis_lupus_familiaris ENSCAFG00000009723
canis_lupus_dingo ENSCAFG00020013991
vulpes_vulpes ENSVVUG00000016171
neovison_vison ENSNVIG00000010345
panthera_pardus ENSPPRG00000020459
panthera_tigris_altaica ENSPTIG00000007820
felis_catus ENSFCAG00000046607
choloepus_hoffmanni ENSCHOG00000005794
dasypus_novemcinctus ENSDNOG00000018194
