apteryx_owenii ENSAOWG00000011956
apteryx_haastii ENSAHAG00000019646
apteryx_rowi ENSARWG00000005462
dromaius_novaehollandiae ENSDNVG00000004055
nothoprocta_perdicaria ENSNPEG00000013438
lonchura_striata_domestica ENSLSDG00000007657
taeniopygia_guttata ENSTGUG00000002164
serinus_canaria ENSSCAG00000008440
cyanistes_caeruleus ENSCCEG00000004140
parus_major ENSPMJG00000004014
ficedula_albicollis ENSFALG00000015116
lepidothrix_coronata ENSLCOG00000004490
calidris_pygmaea ENSCPGG00000014134
calidris_pugnax ENSCPUG00000012077
melopsittacus_undulatus ENSMUNG00000003454
anas_platyrhynchos_platyrhynchos ENSAPLG00000002180
gallus_gallus ENSGALG00000030847
coturnix_japonica ENSCJPG00005019108
meleagris_gallopavo ENSMGAG00000016032
numida_meleagris ENSNMEG00000004377
zonotrichia_albicollis ENSZALG00000011146
manacus_vitellinus ENSMVIG00005004728
crocodylus_porosus ENSCPRG00005000517
gopherus_agassizii ENSGAGG00000020193
chelonoidis_abingdonii ENSCABG00000008299
chrysemys_picta_bellii ENSCPBG00000008951
anolis_carolinensis ENSACAG00000012536
pogona_vitticeps ENSPVIG00000019009
notechis_scutatus ENSNSUG00000015588
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021338
octodon_degus ENSODEG00000020558
cavia_porcellus ENSCPOG00000033417
meriones_unguiculatus ENSMUGG00000015408
ochotona_princeps ENSOPRG00000006173
jaculus_jaculus ENSJJAG00000017757
oryctolagus_cuniculus ENSOCUG00000014730
ursus_americanus ENSUAMG00000001863
ailuropoda_melanoleuca ENSAMEG00000018377
mustela_putorius_furo ENSMPUG00000019048
canis_lupus_familiaris ENSCAFG00000014134
canis_lupus_dingo ENSCAFG00020009824
vulpes_vulpes ENSVVUG00000018007
panthera_pardus ENSPPRG00000022301
panthera_tigris_altaica ENSPTIG00000000057
felis_catus ENSFCAG00000025050
equus_asinus_asinus ENSEASG00005010269
equus_caballus ENSECAG00000017678
bos_taurus ENSBTAG00000020590
bos_mutus ENSBMUG00000020024
bison_bison_bison ENSBBBG00000019078
ovis_aries ENSOARG00000008653
sus_scrofa ENSSSCG00000029838
rhinopithecus_roxellana ENSRROG00000036073
colobus_angolensis_palliatus ENSCANG00000036919
piliocolobus_tephrosceles ENSPTEG00000025092
papio_anubis ENSPANG00000021305
cercocebus_atys ENSCATG00000034121
theropithecus_gelada ENSTGEG00000015655
macaca_mulatta ENSMMUG00000011038
macaca_fascicularis ENSMFAG00000037380
macaca_nemestrina ENSMNEG00000034797
mandrillus_leucophaeus ENSMLEG00000006521
chlorocebus_sabaeus ENSCSAG00000019022
gorilla_gorilla ENSGGOG00000006816
pan_troglodytes ENSPTRG00000009279
homo_sapiens ENSG00000180340
pongo_abelii ENSPPYG00000008328
nomascus_leucogenys ENSNLEG00000005276
cebus_capucinus_imitator ENSCCAG00000013379
callithrix_jacchus ENSCJAG00000015740
aotus_nancymaae ENSANAG00000021258
microcebus_murinus ENSMICG00000004687
propithecus_coquereli ENSPCOG00000021320
prolemur_simus ENSPSMG00000015315
otolemur_garnettii ENSOGAG00000001863
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000140
cricetulus_griseus_crigri-picr ENSCGRG00015026154
cricetulus_griseus_crigri_1.0 ENSCGRG00000015729
mesocricetus_auratus ENSMAUG00000021965
microtus_ochrogaster ENSMOCG00000005570
peromyscus_maniculatus_bairdii ENSPEMG00000006155
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018100
mus_spicilegus ENSMSIG00000027898
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050288
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017257
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018387
rattus_norvegicus ENSRNOG00000021962
nannospalax_galili ENSNGAG00000013523
urocitellus_parryii ENSUPAG00010001893
ictidomys_tridecemlineatus ENSSTOG00000027061
marmota_marmota_marmota ENSMMMG00000003141
spermophilus_dauricus ENSSDAG00000023402
dipodomys_ordii ENSDORG00000014118
castor_canadensis ENSCCNG00000031346
loxodonta_africana ENSLAFG00000009200
phascolarctos_cinereus ENSPCIG00000002347
notamacropus_eugenii ENSMEUG00000003583
sarcophilus_harrisii ENSSHAG00000002425
monodelphis_domestica ENSMODG00000011428
ornithorhynchus_anatinus ENSOANG00000004982
xenopus_tropicalis ENSXETG00000008840
latimeria_chalumnae ENSLACG00000017807
pygocentrus_nattereri ENSPNAG00000016678
astyanax_mexicanus ENSAMXG00000043308
ictalurus_punctatus ENSIPUG00000012614
danio_rerio ENSDARG00000054438
esox_lucius ENSELUG00000019141
scleropages_formosus ENSSFOG00015022751
paramormyrops_kingsleyae ENSPKIG00000019476
lepisosteus_oculatus ENSLOCG00000011916
anabas_testudineus ENSATEG00000002480
hippocampus_comes ENSHCOG00000007766
oryzias_latipes_asm223471v1 ENSORLG00020007443
oryzias_latipes_asm223469v1 ENSORLG00015020775
oryzias_latipes_asm223467v1 ENSORLG00000004204
oryzias_melastigma ENSOMEG00000023527
periophthalmus_magnuspinnatus ENSPMGG00000003835
monopterus_albus ENSMALG00000004915
mola_mola ENSMMOG00000020583
takifugu_rubripes ENSTRUG00000015116
tetraodon_nigroviridis ENSTNIG00000011698
gasterosteus_aculeatus ENSGACG00000008523
kryptolebias_marmoratus ENSKMAG00000019575
cynoglossus_semilaevis ENSCSEG00000017304
amphiprion_ocellaris ENSAOCG00000014080
scophthalmus_maximus ENSSMAG00000006773
