apteryx_owenii ENSAOWG00000009736
apteryx_haastii ENSAHAG00000013739
apteryx_rowi ENSARWG00000000668
dromaius_novaehollandiae ENSDNVG00000003370
nothoprocta_perdicaria ENSNPEG00000011855
anser_brachyrhynchus ENSABRG00000000246
anas_platyrhynchos_platyrhynchos ENSAPLG00000013204
gallus_gallus ENSGALG00000001299
meleagris_gallopavo ENSMGAG00000007094
coturnix_japonica ENSCJPG00005019357
numida_meleagris ENSNMEG00000005364
calidris_pugnax ENSCPUG00000014307
calidris_pygmaea ENSCPGG00000015497
parus_major ENSPMJG00000006794
cyanistes_caeruleus ENSCCEG00000007396
lepidothrix_coronata ENSLCOG00000001567
melopsittacus_undulatus ENSMUNG00000016369
crocodylus_porosus ENSCPRG00005007298
chelonoidis_abingdonii ENSCABG00000002769
gopherus_agassizii ENSGAGG00000018504
chrysemys_picta_bellii ENSCPBG00000027322
pelodiscus_sinensis ENSPSIG00000005451
pogona_vitticeps ENSPVIG00000011255
anolis_carolinensis ENSACAG00000006291
notechis_scutatus ENSNSUG00000007425
myotis_lucifugus ENSMLUG00000011785
pteropus_vampyrus ENSPVAG00000004946
sorex_araneus ENSSARG00000008903
erinaceus_europaeus ENSEEUG00000013867
equus_asinus_asinus ENSEASG00005000385
equus_caballus ENSECAG00000008172
bos_taurus ENSBTAG00000005045
bos_mutus ENSBMUG00000000594
bison_bison_bison ENSBBBG00000021349
capra_hircus ENSCHIG00000010936
ovis_aries ENSOARG00000006576
tursiops_truncatus ENSTTRG00000006029
sus_scrofa ENSSSCG00000026330
ursus_americanus ENSUAMG00000023274
ursus_maritimus ENSUMAG00000015711
ailuropoda_melanoleuca ENSAMEG00000005081
mustela_putorius_furo ENSMPUG00000015357
neovison_vison ENSNVIG00000006361
canis_lupus_dingo ENSCAFG00020023360
canis_lupus_familiaris ENSCAFG00000016899
vulpes_vulpes ENSVVUG00000003440
panthera_pardus ENSPPRG00000007119
panthera_tigris_altaica ENSPTIG00000016604
felis_catus ENSFCAG00000008946
urocitellus_parryii ENSUPAG00010006136
marmota_marmota_marmota ENSMMMG00000000652
spermophilus_dauricus ENSSDAG00000011621
ictidomys_tridecemlineatus ENSSTOG00000004043
castor_canadensis ENSCCNG00000019624
cricetulus_griseus_crigri-picr ENSCGRG00015020272
cricetulus_griseus_crigri_1.0 ENSCGRG00000008768
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021533
mesocricetus_auratus ENSMAUG00000009238
peromyscus_maniculatus_bairdii ENSPEMG00000021184
microtus_ochrogaster ENSMOCG00000021226
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000014351
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017017
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017863
mus_spicilegus ENSMSIG00000019162
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018147
rattus_norvegicus ENSRNOG00000006306
meriones_unguiculatus ENSMUGG00000011136
meriones_unguiculatus ENSMUGG00000010973
nannospalax_galili ENSNGAG00000020354
jaculus_jaculus ENSJJAG00000010688
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017567
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010703
fukomys_damarensis ENSFDAG00000010812
chinchilla_lanigera ENSCLAG00000014301
octodon_degus ENSODEG00000017003
cavia_aperea ENSCAPG00000003751
cavia_porcellus ENSCPOG00000023966
oryctolagus_cuniculus ENSOCUG00000004410
ochotona_princeps ENSOPRG00000015763
tupaia_belangeri ENSTBEG00000004093
pan_troglodytes ENSPTRG00000009367
homo_sapiens ENSG00000159224
gorilla_gorilla ENSGGOG00000013847
pongo_abelii ENSPPYG00000008912
nomascus_leucogenys ENSNLEG00000002767
mandrillus_leucophaeus ENSMLEG00000032963
theropithecus_gelada ENSTGEG00000029091
macaca_nemestrina ENSMNEG00000042307
macaca_fascicularis ENSMFAG00000045846
cercocebus_atys ENSCATG00000031593
chlorocebus_sabaeus ENSCSAG00000002491
rhinopithecus_bieti ENSRBIG00000039886
rhinopithecus_roxellana ENSRROG00000029793
piliocolobus_tephrosceles ENSPTEG00000033390
cebus_capucinus_imitator ENSCCAG00000032674
aotus_nancymaae ENSANAG00000030188
callithrix_jacchus ENSCJAG00000007300
saimiri_boliviensis_boliviensis ENSSBOG00000020793
colobus_angolensis_palliatus ENSCANG00000034069
papio_anubis ENSPANG00000022832
carlito_syrichta ENSTSYG00000005169
propithecus_coquereli ENSPCOG00000024832
microcebus_murinus ENSMICG00000013317
prolemur_simus ENSPSMG00000020432
otolemur_garnettii ENSOGAG00000010130
loxodonta_africana ENSLAFG00000004536
procavia_capensis ENSPCAG00000016563
echinops_telfairi ENSETEG00000005357
dasypus_novemcinctus ENSDNOG00000006792
sarcophilus_harrisii ENSSHAG00000014119
notamacropus_eugenii ENSMEUG00000008798
monodelphis_domestica ENSMODG00000028269
xenopus_tropicalis ENSXETG00000031431
astyanax_mexicanus ENSAMXG00000008541
pygocentrus_nattereri ENSPNAG00000013374
ictalurus_punctatus ENSIPUG00000000548
danio_rerio ENSDARG00000071306
