chelonoidis_abingdonii ENSCABG00000006347
chrysemys_picta_bellii ENSCPBG00000019339
crocodylus_porosus ENSCPRG00005004614
notechis_scutatus ENSNSUG00000014225
pogona_vitticeps ENSPVIG00000009695
salvator_merianae ENSSMRG00000002218
anser_brachyrhynchus ENSABRG00000019508
anas_platyrhynchos_platyrhynchos ENSAPLG00000026154
numida_meleagris ENSNMEG00000003885
coturnix_japonica ENSCJPG00005005774
serinus_canaria ENSSCAG00000003032
lonchura_striata_domestica ENSLSDG00000005198
junco_hyemalis ENSJHYG00000016320
zonotrichia_albicollis ENSZALG00000012345
calidris_pugnax ENSCPUG00000014236
calidris_pygmaea ENSCPGG00000006785
apteryx_owenii ENSAOWG00000017530
apteryx_haastii ENSAHAG00000009789
apteryx_rowi ENSARWG00000005771
nothoprocta_perdicaria ENSNPEG00000012755
lepidothrix_coronata ENSLCOG00000011750
manacus_vitellinus ENSMVIG00005009806
cyanistes_caeruleus ENSCCEG00000019013
parus_major ENSPMJG00000017144
melopsittacus_undulatus ENSMUNG00000014279
dromaius_novaehollandiae ENSDNVG00000001476
gopherus_agassizii ENSGAGG00000020905
sarcophilus_harrisii ENSSHAG00000016798
